,year,quarter,country,pagerank
1399,2022,1,ZM,0.0009313326242557046
1400,2022,1,GT,0.0009781897372051797
1401,2022,1,RW,0.0010410905124535073
1402,2022,1,CD,0.0009665514915648074
1403,2022,1,CF,0.0009090909090909092
1404,2022,1,XK,0.0012063631856280453
1405,2022,1,HT,0.0009090909090909092
1406,2022,1,PS,0.0009882263453430198
1407,2022,1,CY,0.0011366796525629822
1408,2022,1,MT,0.0009373964626553267
1409,2022,1,PR,0.0012159837949205334
1410,2022,1,AM,0.0018989098185042
1411,2022,1,IQ,0.0009349130886105733
1412,2022,1,MU,0.0009881419944432223
1413,2022,1,IM,0.0009090909090909092
1414,2022,1,DZ,0.0009229308481321537
1415,2022,1,AW,0.0009090909090909092
1416,2022,1,SY,0.0010533868790575337
1417,2022,1,VI,0.0009090909090909092
1418,2022,1,CU,0.00139998933213585
1419,2022,1,ET,0.0009500784213490861
1420,2022,1,AF,0.0009090909090909092
1421,2022,1,OM,0.0009338720245308552
1422,2022,1,MO,0.000966017772055655
1423,2022,1,TT,0.001681818181818182
1424,2022,1,,0.0009090909090909092
1425,2022,1,NI,0.000914800867480426
1426,2022,1,QA,0.0009469361139953904
1427,2022,1,PF,0.0009249079822809029
1428,2022,1,SN,0.0009230099334981037
1429,2022,1,LA,0.0009090909090909092
1430,2022,1,GP,0.0009090909090909092
1431,2022,1,MQ,0.0009090909090909092
1432,2022,1,BZ,0.0009090909090909092
1433,2022,1,GD,0.0009090909090909092
1434,2022,1,CI,0.0009090909090909092
1435,2022,1,BB,0.0009090909090909092
1436,2022,1,GF,0.0009090909090909092
1437,2022,1,MZ,0.0009090909090909092
1438,2022,1,YE,0.0009090909090909092
1439,2022,1,TJ,0.0009201748032966657
1440,2022,1,JE,0.0009090909090909092
1441,2022,1,TC,0.0009090909090909092
1442,2022,1,KY,0.0009090909090909092
1443,2022,1,LC,0.0009090909090909092
1444,2022,1,MC,0.0009090909090909092
1445,2022,1,AO,0.0009090909090909092
1446,2022,1,FJ,0.0009090909090909092
1447,2022,1,ML,0.0009090909090909092
1448,2022,1,GN,0.0009090909090909092
1449,2022,2,MX,0.005704438091081694
1450,2022,2,PE,0.0017604746503157005
1451,2022,2,MD,0.0011064058499041529
1452,2022,2,RO,0.0033104451187630744
1453,2022,2,NI,0.0009401495339399615
1454,2022,2,ES,0.011485657201338232
1455,2022,2,PT,0.004621895223505587
1456,2022,2,IT,0.008464561565894166
1457,2022,2,FR,0.027403495373322245
1458,2022,2,CZ,0.005457064660737076
1459,2022,2,RU,0.021788821484348613
1460,2022,2,LT,0.001450702936909617
1461,2022,2,HU,0.001965407478597667
1462,2022,2,DE,0.0593750282975521
1463,2022,2,AU,0.011938420101019961
1464,2022,2,VE,0.0019427146242233205
1465,2022,2,CR,0.0014806897564203115
1466,2022,2,AT,0.004390237454176944
1467,2022,2,IE,0.0031251996941688742
1468,2022,2,ZA,0.0029477752523470813
1469,2022,2,AF,0.0008706833923327235
1470,2022,2,IN,0.04617552406153684
1471,2022,2,CA,0.03607952257802776
1472,2022,2,IS,0.0011747032578839918
1473,2022,2,GB,0.04928809804597407
1474,2022,2,SG,0.010078433562706256
1475,2022,2,GR,0.00189738878083085
1476,2022,2,BG,0.003836207418617198
1477,2022,2,BR,0.007920691969644995
1478,2022,2,UA,0.010028099718788895
1479,2022,2,FI,0.0050742097963836575
1480,2022,2,ME,0.0010371259045431804
1481,2022,2,BE,0.005895957152494726
1482,2022,2,BY,0.0027635220684399968
1483,2022,2,IL,0.013586450713132628
1484,2022,2,AR,0.007023517821843013
1485,2022,2,SI,0.0023707087505066486
1486,2022,2,PK,0.0023479008952572845
1487,2022,2,CH,0.012394947525440634
1488,2022,2,TH,0.0018153299626465639
1489,2022,2,US,0.2959560017846502
1490,2022,2,LK,0.0012302796897068512
1491,2022,2,HK,0.047580365837920184
1492,2022,2,TW,0.005029754991762935
1493,2022,2,JP,0.01256355038426394
1494,2022,2,NL,0.01649185831947038
1495,2022,2,DK,0.003959135110340058
1496,2022,2,SE,0.006005891440589795
1497,2022,2,LU,0.0012938473866917915
1498,2022,2,SV,0.0010890585974436472
1499,2022,2,NO,0.005078854888300602
1500,2022,2,NZ,0.0035354427112672527
1501,2022,2,CO,0.004015480651595984
1502,2022,2,CL,0.0020275697711604934
1503,2022,2,GY,0.0008706833923327235
1504,2022,2,PL,0.008871557359832022
1505,2022,2,TR,0.003935882877638492
1506,2022,2,ID,0.002399964852936933
1507,2022,2,LB,0.0010458606334089234
1508,2022,2,EE,0.001852198391380521
1509,2022,2,HR,0.0017931754173040847
1510,2022,2,EG,0.0016928223840936658
1511,2022,2,MK,0.0010311041538108106
1512,2022,2,CG,0.0008706833923327235
1513,2022,2,TN,0.0012042578574668257
1514,2022,2,KE,0.003090233387806379
1515,2022,2,MY,0.0019398862053471278
1516,2022,2,IQ,0.000977185477890647
1517,2022,2,NP,0.0012043604975656807
1518,2022,2,MQ,0.0008706833923327235
1519,2022,2,AD,0.0008820313018941411
1520,2022,2,BB,0.0008706833923327235
1521,2022,2,SK,0.0018136933441126307
1522,2022,2,BJ,0.0008706833923327235
1523,2022,2,NG,0.004292783787878807
1524,2022,2,KR,0.005187369009075457
1525,2022,2,MO,0.0008947664269162675
1526,2022,2,GH,0.0013092965725671137
1527,2022,2,AE,0.0020423637731617366
1528,2022,2,UY,0.001305828861732543
1529,2022,2,PA,0.0010031563602268243
1530,2022,2,CN,0.037637792946308736
1531,2022,2,PH,0.0027358217024606494
1532,2022,2,RS,0.002550405027180391
1533,2022,2,CM,0.0009787254081540574
1534,2022,2,PS,0.0010147222616287833
1535,2022,2,PF,0.0008790806442194938
1536,2022,2,CY,0.001788913686467776
1537,2022,2,KG,0.0010103042685917474
1538,2022,2,LA,0.0008815715499249813
1539,2022,2,MT,0.0009343982609327294
1540,2022,2,OM,0.0008909393688227968
1541,2022,2,LV,0.001289269953705027
1542,2022,2,GE,0.0015771943118380004
1543,2022,2,UG,0.0014318344047195737
1544,2022,2,BD,0.0013198641804626045
1545,2022,2,GT,0.001082234162029443
1546,2022,2,VN,0.00335533452517453
1547,2022,2,KZ,0.001156154194792514
1548,2022,2,AM,0.0016964300644084986
1549,2022,2,AZ,0.0008763226771414626
1550,2022,2,MA,0.001110410957800526
1551,2022,2,ET,0.0015673100387964306
1552,2022,2,SR,0.0008706833923327235
1553,2022,2,IR,0.0026086667170078805
1554,2022,2,KW,0.0011274240799819478
1555,2022,2,RW,0.0020415145221890176
1556,2022,2,BO,0.0012592329896667616
1557,2022,2,AL,0.0016683597651634737
1558,2022,2,UZ,0.0009752840271480338
1559,2022,2,SO,0.0008706833923327235
1560,2022,2,TZ,0.0010278750397988946
1561,2022,2,CD,0.0008706833923327235
1562,2022,2,JO,0.0010091272685774373
1563,2022,2,ZM,0.0008923151781504545
1564,2022,2,BA,0.0010795317213302424
1565,2022,2,BS,0.0011099232695966164
1566,2022,2,BM,0.0008706833923327235
1567,2022,2,PY,0.0008929116872633862
1568,2022,2,SA,0.0011910774155738752
1569,2022,2,BN,0.0008706833923327235
1570,2022,2,KH,0.0009336935855031372
1571,2022,2,EC,0.0011077103130507223
1572,2022,2,DO,0.0012908060376332496
1573,2022,2,CW,0.0008871514482516619
1574,2022,2,MV,0.0008914388694964818
1575,2022,2,AO,0.0008706833923327235
1576,2022,2,GN,0.0008706833923327235
1577,2022,2,ZW,0.0009663847558237889
1578,2022,2,MU,0.0008706833923327235
1579,2022,2,CU,0.0012869238988706768
1580,2022,2,ML,0.0008706833923327235
1581,2022,2,BH,0.0008991466824396117
1582,2022,2,DZ,0.0009188575864583272
1583,2022,2,SY,0.0010854968036877449
1584,2022,2,CI,0.0008706833923327235
1585,2022,2,MW,0.0008706833923327235
1586,2022,2,PR,0.0010819062411366888
1587,2022,2,MG,0.0008792194417713412
1588,2022,2,HN,0.0009451860106725837
1589,2022,2,GU,0.0008811079744399327
1590,2022,2,LY,0.0008706833923327235
1591,2022,2,HT,0.0008706833923327235
1592,2022,2,BW,0.0008823126268054213
1593,2022,2,QA,0.0008706833923327235
1594,2022,2,SM,0.0008857979747263711
1595,2022,2,GI,0.0008706833923327235
1596,2022,2,MM,0.0009663732192405187
1597,2022,2,RE,0.000902295109817931
1598,2022,2,JE,0.0008706833923327235
1599,2022,2,SN,0.0008706833923327235
1600,2022,2,JM,0.0009923305682162304
1601,2022,2,LC,0.0008706833923327235
1602,2022,2,NC,0.0008752274845470249
1603,2022,2,IM,0.0008834039287068094
1604,2022,2,GG,0.0008706833923327235
1605,2022,2,MZ,0.0008706833923327235
1606,2022,2,KY,0.0009277492276568717
1607,2022,2,GM,0.0008706833923327235
1608,2022,2,BZ,0.0008706833923327235
1609,2022,2,SL,0.0008706833923327235
1610,2022,2,SC,0.0008706833923327235
1611,2022,2,MR,0.0008706833923327235
1612,2022,2,XK,0.0012083880159185151
1613,2022,2,TJ,0.0008706833923327235
1614,2022,2,MN,0.0008706833923327235
1615,2022,2,GF,0.0008706833923327235
1616,2022,2,MC,0.0008706833923327235
1617,2022,2,YE,0.0008706833923327235
1618,2022,2,CV,0.0008706833923327235
1619,2022,2,CF,0.0008706833923327235
1620,2022,2,TM,0.0008706833923327235
1621,2022,2,TT,0.0008706833923327235
1622,2022,2,GL,0.0008706833923327235
1623,2022,3,US,0.2940922394343261
1624,2022,3,PE,0.00235988334387991
1625,2022,3,MA,0.0010588272557153083
1626,2022,3,DE,0.060115480777043324
1627,2022,3,BY,0.0033603090867097753
1628,2022,3,CA,0.03426356681565847
1629,2022,3,NZ,0.0032849580466661346
1630,2022,3,NG,0.0051920438329228
1631,2022,3,PT,0.0044329076080638465
1632,2022,3,EG,0.002337452161901645
1633,2022,3,PS,0.0010197510864833322
1634,2022,3,RU,0.02138078200681906
1635,2022,3,MU,0.0009534455339588211
1636,2022,3,MY,0.0017704948036885823
1637,2022,3,CN,0.034923400458682745
1638,2022,3,DK,0.003324884942070431
1639,2022,3,GR,0.002088303097665481
1640,2022,3,PL,0.01127839210727154
1641,2022,3,SE,0.005487325833688856
1642,2022,3,NL,0.013913495833937901
1643,2022,3,MX,0.005580629953837446
1644,2022,3,VN,0.0029701676302964154
1645,2022,3,TH,0.0018531116853347648
1646,2022,3,PK,0.0030248502696050925
1647,2022,3,UA,0.009798849698715318
1648,2022,3,IT,0.008934062182017642
1649,2022,3,AU,0.011765194014753217
1650,2022,3,NC,0.0009110890082857301
1651,2022,3,RS,0.0025948982840183184
1652,2022,3,BA,0.0010052266372364187
1653,2022,3,CH,0.013339373536762969
1654,2022,3,IE,0.0028415914836347664
1655,2022,3,GE,0.0016886025327561849
1656,2022,3,TR,0.00465726856230246
1657,2022,3,GB,0.04919795090788884
1658,2022,3,EE,0.0018921981677698738
1659,2022,3,AT,0.0043374127368843406
1660,2022,3,IL,0.013672502377600608
1661,2022,3,IN,0.046310908650983244
1662,2022,3,AR,0.008577097205090773
1663,2022,3,HK,0.04473889324239925
1664,2022,3,BD,0.0017640376045322294
1665,2022,3,JP,0.01289142420623205
1666,2022,3,TW,0.005631574000014813
1667,2022,3,FI,0.004340891134818428
1668,2022,3,AE,0.0017184123460629451
1669,2022,3,HU,0.003209630119196856
1670,2022,3,FR,0.02655931088581125
1671,2022,3,AM,0.001806925546797671
1672,2022,3,VE,0.002038019113637145
1673,2022,3,SG,0.011202049897877393
1674,2022,3,EC,0.001325374424594906
1675,2022,3,ES,0.01123762723710271
1676,2022,3,NO,0.0052269083039342785
1677,2022,3,KR,0.005063509208854236
1678,2022,3,HR,0.0017961742350739217
1679,2022,3,CO,0.004614615107905061
1680,2022,3,ZA,0.0037802705220027133
1681,2022,3,MD,0.0011654162823854122
1682,2022,3,BG,0.0036296131919411755
1683,2022,3,KW,0.000976440789444259
1684,2022,3,BR,0.009496545099119973
1685,2022,3,IR,0.0032461478537282886
1686,2022,3,SK,0.0018525831791782737
1687,2022,3,SI,0.0022137234441883535
1688,2022,3,PH,0.002117844077595572
1689,2022,3,CY,0.001780628846062685
1690,2022,3,SY,0.0010505459908785582
1691,2022,3,LU,0.0013315877530007323
1692,2022,3,KZ,0.0013085384617463251
1693,2022,3,BE,0.005766279280676799
1694,2022,3,ID,0.0022068873402931646
1695,2022,3,RO,0.0036829584188198396
1696,2022,3,TZ,0.0010626491725676949
1697,2022,3,SA,0.0012253821364621846
1698,2022,3,UY,0.0014692039243858336
1699,2022,3,KG,0.0009465385257248205
1700,2022,3,LV,0.00130415790692784
1701,2022,3,DZ,0.0009817441947281183
1702,2022,3,KE,0.002805341425981597
1703,2022,3,CR,0.001364236140733915
1704,2022,3,RW,0.0011748240744931643
1705,2022,3,CL,0.001857168289780756
1706,2022,3,NI,0.001027932496344653
1707,2022,3,JO,0.0010798186942699696
1708,2022,3,BO,0.0013001717504788003
1709,2022,3,PA,0.0009298832641432663
1710,2022,3,MZ,0.00093980703940684
1711,2022,3,NP,0.0012603083455568573
1712,2022,3,DO,0.0011811854500312251
1713,2022,3,HT,0.0009600180889865683
1714,2022,3,IS,0.0010783221255873704
1715,2022,3,AL,0.001442153083717597
1716,2022,3,ET,0.0020790106107347146
1717,2022,3,CZ,0.005775285656645863
1718,2022,3,CM,0.001110143515369334
1719,2022,3,UG,0.001115537902842538
1720,2022,3,MT,0.0009355401911049121
1721,2022,3,LK,0.0014266332277608651
1722,2022,3,SN,0.001036722813083004
1723,2022,3,LB,0.001011985894067716
1724,2022,3,LT,0.001537858993539282
1725,2022,3,AZ,0.0010779920740000186
1726,2022,3,BM,0.000900355556374094
1727,2022,3,PF,0.000900355556374094
1728,2022,3,ME,0.0010005832286542813
1729,2022,3,MO,0.0009387678687950862
1730,2022,3,BW,0.0009262466975989915
1731,2022,3,MM,0.0009559376613973946
1732,2022,3,IQ,0.001088699135801125
1733,2022,3,GH,0.0012893470900534913
1734,2022,3,VU,0.0009715980402973052
1735,2022,3,AF,0.000900355556374094
1736,2022,3,ZM,0.0009761521300926642
1737,2022,3,BB,0.000900355556374094
1738,2022,3,PY,0.0009183819771176726
1739,2022,3,CD,0.0009414590227886987
1740,2022,3,KH,0.000900355556374094
1741,2022,3,MK,0.0009165149698178871
1742,2022,3,GT,0.0010077337892420975
1743,2022,3,SC,0.000900355556374094
1744,2022,3,HN,0.0012088386033175997
1745,2022,3,SV,0.0011417271925342285
1746,2022,3,MV,0.0009419430067909143
1747,2022,3,UZ,0.0009735223633158378
1748,2022,3,JM,0.0010997835621986008
1749,2022,3,CU,0.001250645029396529
1750,2022,3,ZW,0.0009136965515545506
1751,2022,3,GP,0.000900355556374094
1752,2022,3,TN,0.0011801494922821566
1753,2022,3,YE,0.000900355556374094
1754,2022,3,CG,0.000900355556374094
1755,2022,3,MG,0.0009131977906575888
1756,2022,3,JE,0.000900355556374094
1757,2022,3,SR,0.000900355556374094
1758,2022,3,LC,0.000900355556374094
1759,2022,3,PR,0.001048585885827227
1760,2022,3,LI,0.000900355556374094
1761,2022,3,CI,0.000900355556374094
1762,2022,3,AD,0.000900355556374094
1763,2022,3,BH,0.0009439877684371318
1764,2022,3,GI,0.000900355556374094
1765,2022,3,IM,0.0009098256956192841
1766,2022,3,MN,0.0009482335697633488
1767,2022,3,TT,0.0016656580056628907
1768,2022,3,QA,0.0009535851784998587
1769,2022,3,SD,0.000941281545333836
1770,2022,3,AO,0.000900355556374094
1771,2022,3,GN,0.000900355556374094
1772,2022,3,XK,0.0010217186397058018
1773,2022,3,TC,0.000900355556374094
1774,2022,3,BQ,0.000900355556374094
1775,2022,3,OM,0.000921524544655245
1776,2022,3,MW,0.0010030060170806564
1777,2022,3,SM,0.000900355556374094
1778,2022,3,ML,0.0009133630266750392
1779,2022,3,CV,0.000900355556374094
1780,2022,3,LA,0.000900355556374094
1781,2022,3,BZ,0.000900355556374094
1782,2022,3,GG,0.000900355556374094
1783,2022,3,RE,0.0009150323955552309
1784,2022,3,BJ,0.000900355556374094
1785,2022,3,BS,0.000900355556374094
1786,2022,3,AW,0.000900355556374094
1787,2022,3,GY,0.000900355556374094
1788,2022,3,LS,0.0016876654148415254
1789,2022,3,MQ,0.000900355556374094
1790,2022,3,KY,0.000900355556374094
1791,2022,3,MC,0.000900355556374094
1792,2022,3,TJ,0.000900355556374094
1793,2022,4,GR,0.002220592828655412
1794,2022,4,CA,0.03304869769111127
1795,2022,4,SK,0.0017562570464934712
1796,2022,4,AT,0.0043377142486780524
1797,2022,4,LT,0.0013462869670965542
1798,2022,4,IT,0.007966617466541929
1799,2022,4,IN,0.05019558802069197
1800,2022,4,ET,0.0023056625877960106
1801,2022,4,GB,0.04930249079309289
1802,2022,4,LI,0.0008911532151804095
1803,2022,4,DE,0.06154042122740024
1804,2022,4,EG,0.0024850113061788562
1805,2022,4,FR,0.027307472298798645
1806,2022,4,RS,0.0023606277576468165
1807,2022,4,TR,0.0064416783833109986
1808,2022,4,IR,0.0021063616346776518
1809,2022,4,CD,0.0008911532151804095
1810,2022,4,BG,0.0032868267886196653
1811,2022,4,VN,0.002946282298659639
1812,2022,4,BR,0.008964665072535481
1813,2022,4,PH,0.0020208725753510784
1814,2022,4,PK,0.00449062655667036
1815,2022,4,EE,0.0016725883645473034
1816,2022,4,PA,0.0009846328001125817
1817,2022,4,VE,0.0020748246644989796
1818,2022,4,AE,0.002868598247604513
1819,2022,4,TZ,0.0009657856810387742
1820,2022,4,SG,0.010479851329292543
1821,2022,4,NZ,0.0030452748107071357
1822,2022,4,CN,0.03274153876320164
1823,2022,4,CH,0.014189296915439045
1824,2022,4,CY,0.0017434173570599217
1825,2022,4,AU,0.011521846932693584
1826,2022,4,MY,0.001437439370835949
1827,2022,4,US,0.2888952972337521
1828,2022,4,RU,0.019422884937264656
1829,2022,4,PT,0.005718516050672675
1830,2022,4,AM,0.0022393493709609857
1831,2022,4,CO,0.004309663932673796
1832,2022,4,PL,0.010513010146048041
1833,2022,4,FJ,0.0008911532151804095
1834,2022,4,MW,0.0008911532151804095
1835,2022,4,KE,0.004093177202095918
1836,2022,4,DO,0.001140111192815237
1837,2022,4,MX,0.0066683005713549055
1838,2022,4,CR,0.0015560295129636442
1839,2022,4,UG,0.0011584407563294957
1840,2022,4,ZA,0.0035053537185199017
1841,2022,4,TH,0.0022363803837165937
1842,2022,4,GE,0.002281404636722378
1843,2022,4,SI,0.002285315657662639
1844,2022,4,AR,0.008305076821215871
1845,2022,4,ZW,0.0008990215946242979
1846,2022,4,,0.0008911532151804095
1847,2022,4,PE,0.0016891145690433968
1848,2022,4,TW,0.005472899360411967
1849,2022,4,GT,0.0011195016232319393
1850,2022,4,SE,0.007458252234901689
1851,2022,4,NP,0.0016557964362896482
1852,2022,4,NO,0.005368677597214456
1853,2022,4,RE,0.0009033211741163
1854,2022,4,IE,0.003133755322976106
1855,2022,4,IQ,0.0013829550902839385
1856,2022,4,PY,0.0008980114648308257
1857,2022,4,MT,0.000930652368246249
1858,2022,4,LU,0.0012051761699254967
1859,2022,4,JP,0.012587691551812642
1860,2022,4,BE,0.005247037742183037
1861,2022,4,IM,0.0008911532151804095
1862,2022,4,SV,0.0016166092875798724
1863,2022,4,RO,0.003585648002567768
1864,2022,4,HU,0.0028620000869890353
1865,2022,4,ES,0.01109111233482062
1866,2022,4,IS,0.00107609029555837
1867,2022,4,HR,0.0017495441550557976
1868,2022,4,MA,0.0011669016935512506
1869,2022,4,LV,0.0013239848425842032
1870,2022,4,UA,0.009298630142870842
1871,2022,4,KZ,0.0015758626958183688
1872,2022,4,AZ,0.0009767183689160298
1873,2022,4,HK,0.040867883581141094
1874,2022,4,LK,0.0014402901951006465
1875,2022,4,UZ,0.0012990949866876402
1876,2022,4,MM,0.0009601155671071911
1877,2022,4,NL,0.013846487606984238
1878,2022,4,TN,0.0013431398207880505
1879,2022,4,FI,0.0051949178171597716
1880,2022,4,MD,0.0010593526083461154
1881,2022,4,ID,0.002415363269382453
1882,2022,4,OM,0.0008911532151804095
1883,2022,4,DK,0.004431519894374151
1884,2022,4,PS,0.0010105724064211
1885,2022,4,SA,0.0018534974298950492
1886,2022,4,CZ,0.005476782795321283
1887,2022,4,NG,0.005772305703914798
1888,2022,4,BO,0.0013041291671810828
1889,2022,4,AF,0.0008911532151804095
1890,2022,4,CL,0.002074514287487059
1891,2022,4,HN,0.0010196087613124501
1892,2022,4,DZ,0.0009656207419639387
1893,2022,4,ME,0.001186523358360882
1894,2022,4,KH,0.0009864599376047804
1895,2022,4,AD,0.0008948382987029345
1896,2022,4,BY,0.003166146171636506
1897,2022,4,BA,0.0010129646827499554
1898,2022,4,BJ,0.0009056542342469539
1899,2022,4,CM,0.0012927500991013446
1900,2022,4,LA,0.0008911532151804095
1901,2022,4,EC,0.0012880409324844244
1902,2022,4,IL,0.011893227148542102
1903,2022,4,BD,0.0021934023819602496
1904,2022,4,KR,0.004652705804694205
1905,2022,4,RW,0.0011374698552313325
1906,2022,4,BS,0.0009377087180469701
1907,2022,4,GH,0.0013822234486754442
1908,2022,4,AL,0.0014206407600903135
1909,2022,4,SC,0.0008911532151804095
1910,2022,4,CI,0.001326876881469222
1911,2022,4,MK,0.0009820840891640824
1912,2022,4,CU,0.0012003649518783344
1913,2022,4,SY,0.0009720751846491579
1914,2022,4,LB,0.0010891960690551136
1915,2022,4,UY,0.0014687210058551945
1916,2022,4,MU,0.0008911532151804095
1917,2022,4,TG,0.0008911532151804095
1918,2022,4,MN,0.0008911532151804095
1919,2022,4,XK,0.0010122218712492882
1920,2022,4,BB,0.0008911532151804095
1921,2022,4,QA,0.0011164479131490733
1922,2022,4,JO,0.001155913570811508
1923,2022,4,GN,0.0008911532151804095
1924,2022,4,KG,0.0011823219621351433
1925,2022,4,CF,0.0008911532151804095
1926,2022,4,MG,0.0008993467766415046
1927,2022,4,TJ,0.0008911532151804095
1928,2022,4,DM,0.0008911532151804095
1929,2022,4,JM,0.0017177153688671368
1930,2022,4,PR,0.001187756822152852
1931,2022,4,SN,0.001575897865596836
1932,2022,4,BH,0.0009233133885100039
1933,2022,4,ZM,0.0008911532151804095
1934,2022,4,MV,0.0009015100733556291
1935,2022,4,AX,0.0008911532151804095
1936,2022,4,FO,0.0008911532151804095
1937,2022,4,PF,0.0008911532151804095
1938,2022,4,MC,0.0008911532151804095
1939,2022,4,MO,0.0008911532151804095
1940,2022,4,KW,0.0009986588911545403
1941,2022,4,TT,0.001648633009774821
1942,2022,4,YE,0.0008911532151804095
1943,2022,4,GM,0.0008911532151804095
1944,2022,4,KY,0.0009060135562617886
1945,2022,4,DJ,0.0008911532151804095
1946,2022,4,GI,0.0008911532151804095
1947,2022,4,LR,0.0009202333214824959
1948,2022,4,SR,0.0008911532151804095
1949,2022,4,VI,0.0008911532151804095
1950,2022,4,NI,0.0009282882989995716
1951,2022,4,BM,0.0008911532151804095
1952,2022,4,GY,0.0009324524515942939
1953,2022,4,NC,0.0008911532151804095
1954,2022,4,HT,0.0009070182750397597
1955,2022,4,MZ,0.0008911532151804095
1956,2022,4,AO,0.0008911532151804095
1957,2022,4,LC,0.0009557302030275741
1958,2022,4,TC,0.0008911532151804095
1959,2022,4,CV,0.0008911532151804095
1960,2022,4,JE,0.0008911532151804095
1961,2022,4,WS,0.0008911532151804095
1962,2022,4,CW,0.0008911532151804095
1963,2022,4,MR,0.0008911532151804095
1964,2023,1,DE,0.06558220241751944
1965,2023,1,UA,0.009569442378544802
1966,2023,1,PA,0.0009605276176110934
1967,2023,1,VE,0.0018321716801916095
1968,2023,1,FR,0.02948140754757192
1969,2023,1,AU,0.011040955358553027
1970,2023,1,NZ,0.002901240536785257
1971,2023,1,US,0.2916152476338633
1972,2023,1,RW,0.0013347133177639826
1973,2023,1,IN,0.046322760142826706
1974,2023,1,DO,0.0010884999498355142
1975,2023,1,ES,0.012776178906401437
1976,2023,1,EC,0.0014547134470822543
1977,2023,1,HK,0.0391302119634847
1978,2023,1,BR,0.00872620758012433
1979,2023,1,IT,0.008914116460040616
1980,2023,1,GR,0.0027718176513277354
1981,2023,1,KE,0.004983158591796301
1982,2023,1,UY,0.001418224665287782
1983,2023,1,BJ,0.0009146454318163369
1984,2023,1,FI,0.005580706556451406
1985,2023,1,GE,0.0021864308768282867
1986,2023,1,GB,0.049707328696313474
1987,2023,1,LV,0.00131334856098549
1988,2023,1,JP,0.013196318739046288
1989,2023,1,DK,0.003739747818607588
1990,2023,1,BA,0.0010775620250625547
1991,2023,1,HR,0.0017021653631642652
1992,2023,1,IL,0.012105550720759998
1993,2023,1,TR,0.004807426825090111
1994,2023,1,ME,0.0011604446453710045
1995,2023,1,CY,0.0020426191302388053
1996,2023,1,BE,0.005418542536177634
1997,2023,1,LT,0.0013854060079653543
1998,2023,1,RS,0.0026943086417343222
1999,2023,1,BG,0.002384884720547508
2000,2023,1,HN,0.0010021615786848911
2001,2023,1,EE,0.0019542192180093698
2002,2023,1,PL,0.011375488611996352
2003,2023,1,CO,0.0031369661880582583
2004,2023,1,PT,0.005148668826839576
2005,2023,1,IE,0.002989781963357549
2006,2023,1,LB,0.001145900520590876
2007,2023,1,MT,0.0010436073607229584
2008,2023,1,AE,0.0027671480274505653
2009,2023,1,JO,0.0013425908263396589
2010,2023,1,PK,0.003118910146722078
2011,2023,1,QA,0.0011311308153549209
2012,2023,1,BY,0.0031693792534717054
2013,2023,1,CH,0.012677948755976337
2014,2023,1,NL,0.014984272214381237
2015,2023,1,SE,0.00577916137778829
2016,2023,1,AM,0.002201912463507945
2017,2023,1,ET,0.0019110711447643033
2018,2023,1,SI,0.0020321984227476965
2019,2023,1,GH,0.0014792239703906758
2020,2023,1,TH,0.002651244327119867
2021,2023,1,EG,0.0021842876176822847
2022,2023,1,LU,0.001343056225719594
2023,2023,1,ID,0.00216170095678246
2024,2023,1,NG,0.004725851708350853
2025,2023,1,AZ,0.0008903311220666808
2026,2023,1,RO,0.003675326204668269
2027,2023,1,AT,0.004651440786723998
2028,2023,1,MU,0.0009225370408767083
2029,2023,1,TZ,0.000930051817988286
2030,2023,1,KZ,0.0016207325179334255
2031,2023,1,RU,0.019056111241233496
2032,2023,1,HU,0.003128628171020889
2033,2023,1,PR,0.0011653732648746519
2034,2023,1,UG,0.0016178854601639554
2035,2023,1,MZ,0.0009501765441558912
2036,2023,1,IS,0.0010941932061803586
2037,2023,1,CN,0.029250436427691037
2038,2023,1,NO,0.00492877473094197
2039,2023,1,BD,0.002251065749771374
2040,2023,1,KR,0.004103039641522131
2041,2023,1,CA,0.03528610148613948
2042,2023,1,PH,0.002374597604884306
2043,2023,1,SV,0.002023818029694057
2044,2023,1,TN,0.0012940250800931095
2045,2023,1,UZ,0.0012880728677333987
2046,2023,1,CD,0.0009480821937191394
2047,2023,1,TW,0.005343424951092785
2048,2023,1,SG,0.01118420730619977
2049,2023,1,MX,0.00508268383643496
2050,2023,1,SA,0.0027737550742864743
2051,2023,1,CZ,0.0057380466097299585
2052,2023,1,XK,0.0010329349103439464
2053,2023,1,VN,0.0032672323857812773
2054,2023,1,LI,0.0008903311220666808
2055,2023,1,AR,0.007373140684506766
2056,2023,1,PS,0.0010420950325823668
2057,2023,1,CL,0.0018920400434032768
2058,2023,1,BH,0.0009546085423999591
2059,2023,1,CI,0.0008903311220666808
2060,2023,1,CR,0.001424497123988359
2061,2023,1,CU,0.001329908231354133
2062,2023,1,TD,0.000910803438047982
2063,2023,1,ZM,0.0009200382278204417
2064,2023,1,SN,0.0008969039861205622
2065,2023,1,IR,0.002257055028506357
2066,2023,1,NP,0.0012659909353237937
2067,2023,1,ZA,0.0038914203182681796
2068,2023,1,DZ,0.0010238994832158595
2069,2023,1,OM,0.0009104232706391518
2070,2023,1,ZW,0.0009004777580824291
2071,2023,1,KH,0.0011722419665969944
2072,2023,1,LK,0.0013485935857327994
2073,2023,1,MY,0.0018567983059681326
