iso2_code;language;entry01;consider00;pci;ubiquity;rca01;density
TR;R;0;1;1.1157321177845223;31.0;0.0;0.1595157408296885
TR;Roff;0;1;2.065574294940661;29.0;0.0;0.1205316836117086
TR;Rust;0;1;2.066526429861059;25.0;0.0;0.1127833731148061
TR;Scala;0;1;2.0230246886021783;29.0;0.0;0.1260219420852535
TR;Shell;0;1;-0.2279389609062087;76.0;0.0;0.2449036749934098
TR;Smarty;0;1;1.940829555675328;30.0;0.0;0.12319519593539
TR;Tcl;0;1;2.1827691720574443;26.0;0.0;0.1166299781204643
TR;TeX;0;1;1.639072434856775;28.0;0.0;0.1261601995392657
TR;TypeScript;0;1;-0.1389597189676882;75.0;0.0;0.3273062799765218
TR;Vim Script;0;1;1.9750874907129656;27.0;0.0;0.1191585894272189
TR;Vue;0;1;-0.590525457249937;48.0;0.0;0.4192972358577886
TR;XSLT;0;1;1.7269077328857083;31.0;0.0;0.1311413112005175
TR;Yacc;0;1;1.9951310454325637;27.0;0.0;0.1250934934260212
TW;CSS;0;1;-1.203894976903993;108.0;0.0;0.3738634765483993
TW;CoffeeScript;1;0;0.6534558130059742;19.0;1.0;0.3320384550796685
TW;Dart;0;1;-0.6366428602148355;37.0;0.0;0.380286045478541
TW;Fortran;1;0;2.373897566350091;16.0;1.0;0.3071410672304147
TW;Gherkin;0;1;1.6714514560053877;27.0;0.0;0.3741486181573826
TW;Groovy;0;1;2.045672644939932;28.0;0.0;0.3836978240006901
TW;HCL;0;1;2.081247572247573;23.0;0.0;0.3596952257055393
TW;Hack;0;1;-0.452883550093042;53.0;0.0;0.3762625019985587
