iso2_code;language;exit01;consider00;pci;ubiquity;rca01;density
CN;Vue;0;1;-0.2361018710647685;40.0;1.0;0.3276314609200018
CN;XS;0;1;1.840968803744279;11.0;1.0;0.3499597988799562
CN;Yacc;0;1;1.7978460836499597;15.0;1.0;0.3772314014029811
CO;ASP.NET;0;1;0.2989539981862266;30.0;1.0;0.4230340605552048
CO;Blade;0;1;-0.1487645679664171;49.0;1.0;0.511483783297033
CO;CSS;0;1;-1.1116255854191277;75.0;1.0;0.5346079920525797
CO;Dart;1;0;-0.2403243402541655;34.0;0.0;0.4883350719568006
CO;Gherkin;0;1;1.5478721296083566;22.0;1.0;0.1301337148522813
CO;Hack;0;1;-0.1845136343820032;45.0;1.0;0.4947764222367364
CO;PHP;0;1;-0.5141433734695996;78.0;1.0;0.4615634649764343
CO;Sass;0;1;0.8662317735484005;18.0;1.0;0.2327148962901181
CO;Stylus;0;1;1.3216299048326217;8.0;1.0;0.1772373082293977
CO;TypeScript;0;1;-0.2120817021376991;50.0;1.0;0.4654592964953658
CO;Vue;1;0;-0.2361018710647685;40.0;0.0;0.4583338219610493
CR;ASP.NET;0;1;0.2989539981862266;30.0;1.0;0.2851548177360598
CR;C#;0;1;0.2273563710375963;47.0;1.0;0.251816107275294
CR;Hack;0;1;-0.1845136343820032;45.0;1.0;0.3324897027411924
CR;Java;0;1;-0.528168899975628;33.0;1.0;0.3246241632326472
CR;TSQL;0;1;-0.1940627959837612;46.0;1.0;0.3566072684593773
CU;CSS;0;1;-1.1116255854191277;75.0;1.0;0.535824580852764
CU;JavaScript;0;1;-1.1724989856494688;65.0;1.0;0.5890777782285876
CU;PHP;0;1;-0.5141433734695996;78.0;1.0;0.3006895591000906
CU;Python;0;1;-0.8392963797830137;17.0;1.0;0.3660867685810387
CU;Shell;1;0;-0.9880276079204786;32.0;0.0;0.2825383863369912
CU;TypeScript;0;1;-0.2120817021376991;50.0;1.0;0.2542486594181945
CY;C++;1;0;1.0005765426174964;18.0;0.0;0.1336323682253972
CY;Dockerfile;0;1;1.0107673823842602;19.0;1.0;0.1210757008317788
CY;JavaScript;1;0;-1.1724989856494688;65.0;0.0;0.4657767679636467
CY;Makefile;0;1;1.4782959164605505;20.0;1.0;0.0893301099572498
CY;Python;1;0;-0.8392963797830137;17.0;0.0;0.5156920050530914
CY;Ruby;0;1;-0.8788442416310434;29.0;1.0;0.3858967667399314
CY;SCSS;1;0;-0.6799695219172239;58.0;0.0;0.325392345169827
CY;Shell;0;1;-0.9880276079204786;32.0;1.0;0.3364370709374373
CY;TypeScript;0;1;-0.2120817021376991;50.0;1.0;0.2622406791003555
CZ;Awk;0;1;1.8907144014068444;15.0;1.0;0.5483995733930552
CZ;Batchfile;0;1;1.6717726639101225;12.0;1.0;0.550383388198534
CZ;CMake;0;1;1.6016361954331813;19.0;1.0;0.5655024701289865
CZ;Clojure;0;1;1.888204336683653;15.0;1.0;0.5131288789985823
CZ;Dockerfile;0;1;1.0107673823842602;19.0;1.0;0.5779941450400157
CZ;Emacs Lisp;0;1;1.937250833117609;17.0;1.0;0.4960927942613092
CZ;FreeMarker;0;1;1.6847962668517062;8.0;1.0;0.4705610198800051
CZ;GDB;0;1;1.9616362161670489;14.0;1.0;0.4411203890572081
CZ;GLSL;0;1;1.7658415517664936;24.0;1.0;0.5196190733741002
CZ;Groovy;0;1;1.6771710073666484;11.0;1.0;0.5429229721708106
CZ;Haskell;0;1;1.693755510430972;18.0;1.0;0.5740708346946194
CZ;Lex;0;1;1.5517416284944368;15.0;1.0;0.5951950732338656
CZ;Lua;0;1;1.742741994116348;19.0;1.0;0.5405276916237081
CZ;M4;0;1;1.9266739869876608;17.0;1.0;0.5347922682382537
CZ;Makefile;0;1;1.4782959164605505;20.0;1.0;0.5561006461314226
CZ;Mako;0;1;1.2771041738234152;12.0;1.0;0.4421629855759057
CZ;Meson;0;1;2.0497209263313847;14.0;1.0;0.4092148833796467
CZ;NSIS;0;1;2.0196631409451102;15.0;1.0;0.46335237534833
CZ;Nix;0;1;2.02067497203735;13.0;1.0;0.4159213106724763
CZ;PLSQL;0;1;1.5893298927427566;15.0;1.0;0.6501207160942104
CZ;PLpgSQL;0;1;1.5465048483642962;17.0;1.0;0.619716534667879
CZ;Pascal;0;1;1.69635789232319;13.0;1.0;0.5026877488976857
CZ;Perl;0;1;1.908909761911782;17.0;1.0;0.535376616908545
CZ;PowerShell;0;1;1.116761452171574;22.0;1.0;0.54198212441417
CZ;QMake;0;1;1.4795768215855654;20.0;1.0;0.5526933866535755
CZ;Raku;0;1;1.9678722027758584;15.0;1.0;0.4777089830143041
CZ;Roff;0;1;1.8767583192000497;14.0;1.0;0.5643255875018888
CZ;Rust;0;1;1.8091679055331764;18.0;1.0;0.5460218161512346
CZ;Sass;0;1;0.8662317735484005;18.0;1.0;0.5374521590786683
CZ;Smalltalk;0;1;1.7406500650449153;17.0;1.0;0.5020717657118821
CZ;Smarty;0;1;1.6783422913808692;17.0;1.0;0.5527817253085835
CZ;Tcl;0;1;1.757409327898825;16.0;1.0;0.5814636127641364
CZ;TeX;0;1;1.7722635080457172;21.0;1.0;0.524864798821175
CZ;Twig;0;1;1.2964849489112504;19.0;1.0;0.5225337235698468
CZ;VHDL;0;1;1.7475154716887806;11.0;1.0;0.3820507033126713
CZ;Vim Script;0;1;1.768820975289696;17.0;1.0;0.5470027989440549
CZ;XSLT;0;1;1.6434237283110034;23.0;1.0;0.5632059834573211
CZ;Yacc;0;1;1.7978460836499597;15.0;1.0;0.5742422170974016
CZ;sed;0;1;1.9598878931334751;16.0;1.0;0.5025096238816681
DE;ANTLR;0;1;1.8369794642793325;13.0;1.0;0.8880359966625195
DE;Ada;0;1;1.7823302683552469;7.0;1.0;0.8575901639212256
DE;AppleScript;0;1;2.053364148581593;9.0;1.0;0.9179345328515496
DE;AutoHotkey;0;1;2.0729721560472325;9.0;1.0;0.9274425841621754
DE;Awk;0;1;1.8907144014068444;15.0;1.0;0.8974158635415121
DE;Batchfile;0;1;1.6717726639101225;12.0;1.0;0.8761660284804533
DE;Brainfuck;1;0;1.4946773524749883;5.0;0.0;0.8385585971162114
DE;C;1;0;1.2784496689926468;15.0;0.0;0.871172347760626
DE;C++;1;0;1.0005765426174964;18.0;0.0;0.8485589705468388
DE;CMake;0;1;1.6016361954331813;19.0;1.0;0.8821450117836938
DE;Clojure;0;1;1.888204336683653;15.0;1.0;0.8906226908270805
DE;Common Lisp;0;1;2.059227235319252;10.0;1.0;0.929745725703324
DE;Crystal;0;1;1.7368027644821695;9.0;1.0;0.8801851318042442
DE;Cuda;0;1;1.8120705356235367;11.0;1.0;0.8597558263130932
DE;D;0;1;1.9210238028345696;12.0;1.0;0.903002227662711
DE;DIGITAL Command Language;0;1;1.92646537552658;12.0;1.0;0.909618673725698
DE;DTrace;0;1;2.004544664163871;9.0;1.0;0.9101287681512829
DE;Dockerfile;0;1;1.0107673823842602;19.0;1.0;0.8708956677714432
DE;Elixir;0;1;1.8102638238871664;16.0;1.0;0.8944689452852058
DE;Emacs Lisp;0;1;1.937250833117609;17.0;1.0;0.9004187776494099
DE;Erlang;0;1;1.8608136857856068;14.0;1.0;0.8961010695807373
DE;F#;0;1;1.8901177119415733;11.0;1.0;0.896234949381262
DE;Fortran;0;1;1.9795863422056768;10.0;1.0;0.916986911805649
DE;FreeMarker;0;1;1.6847962668517062;8.0;1.0;0.872147989216473
DE;G-code;0;1;2.10306530403411;8.0;1.0;0.9333648994775452
DE;GAP;0;1;2.066313115854936;12.0;1.0;0.9204204912809612
DE;GDB;0;1;1.9616362161670489;14.0;1.0;0.9019099498476618
DE;GDScript;0;1;1.9173917135651872;9.0;1.0;0.9186011032448465
DE;GLSL;0;1;1.7658415517664936;24.0;1.0;0.8768667975031936
DE;Gherkin;0;1;1.5478721296083566;22.0;1.0;0.8200915428395207
DE;Gnuplot;0;1;2.0282533034052737;12.0;1.0;0.9203215654515892
DE;Groovy;0;1;1.6771710073666484;11.0;1.0;0.888890290495796
DE;HCL;0;1;1.8421476366299367;9.0;1.0;0.877308864879295
DE;Haml;0;1;2.0469833762400578;7.0;1.0;0.9233099083431326
DE;Haskell;0;1;1.693755510430972;18.0;1.0;0.8646402650748329
DE;Inno Setup;0;1;2.0736522037912746;12.0;1.0;0.9283435277531318
DE;Julia;0;1;1.7783690756191597;12.0;1.0;0.8865363830509253
DE;LLVM;0;1;1.9664978961488733;7.0;1.0;0.9136041653710596
DE;Lex;0;1;1.5517416284944368;15.0;1.0;0.8466848530371056
DE;Liquid;0;1;2.1146683938266477;6.0;1.0;0.932415924275183
DE;Lua;0;1;1.742741994116348;19.0;1.0;0.8935488652224601
DE;M;0;1;1.909507714072929;9.0;1.0;0.9238474908962158
DE;M4;0;1;1.9266739869876608;17.0;1.0;0.907539308858332
DE;Makefile;0;1;1.4782959164605505;20.0;1.0;0.8943556210484114
DE;Mathematica;0;1;2.0670785112360908;12.0;1.0;0.9246598649195126
DE;Meson;0;1;2.0497209263313847;14.0;1.0;0.9217548073656452
DE;NASL;0;1;2.085036880560909;10.0;1.0;0.9254344135181908
DE;NSIS;0;1;2.0196631409451102;15.0;1.0;0.9141174270464874
DE;Nix;0;1;2.02067497203735;13.0;1.0;0.9174464988599184
DE;OCaml;0;1;1.873552337896046;10.0;1.0;0.9001785829809481
DE;Objective-C++;1;0;1.9416313771749487;16.0;0.0;0.9028024786105906
DE;OpenSCAD;0;1;2.078512133768459;9.0;1.0;0.9322041528033088
DE;PLpgSQL;0;1;1.5465048483642962;17.0;1.0;0.8578136530968133
DE;Pascal;0;1;1.69635789232319;13.0;1.0;0.8877417675534585
DE;Pawn;0;1;1.998550820736656;11.0;1.0;0.9150150438517446
DE;Perl;0;1;1.908909761911782;17.0;1.0;0.9093856160856432
DE;PostScript;0;1;2.0618322900196753;12.0;1.0;0.9205281666053642
DE;Processing;0;1;1.6247710361481782;17.0;1.0;0.8579499445655916
DE;Prolog;0;1;1.7233223094779666;16.0;1.0;0.8839924630260523
DE;QML;0;1;1.8933540256846024;10.0;1.0;0.9292667402760648
DE;QMake;0;1;1.4795768215855654;20.0;1.0;0.8701343649561946
DE;R;0;1;1.3615818971815483;20.0;1.0;0.8637291673025087
DE;Raku;0;1;1.9678722027758584;15.0;1.0;0.9041692160732178
DE;Roff;0;1;1.8767583192000497;14.0;1.0;0.9066937951336712
DE;Rust;0;1;1.8091679055331764;18.0;1.0;0.8777097855043712
DE;SWIG;0;1;2.0512359091301127;11.0;1.0;0.92058510673669
DE;Scala;0;1;1.7859981228299235;16.0;1.0;0.8945350777444645
DE;Scheme;0;1;2.018051293417045;12.0;1.0;0.9199857309461568
DE;SmPL;0;1;1.6765376395252551;9.0;1.0;0.8389382742732647
DE;Smalltalk;0;1;1.7406500650449153;17.0;1.0;0.8798369738763301
DE;Smarty;0;1;1.6783422913808692;17.0;1.0;0.8828679869874633
DE;SourcePawn;0;1;2.0667352064465905;7.0;1.0;0.9231180463987512
DE;Svelte;0;1;1.911446256569467;15.0;1.0;0.9054172950901064
DE;Tcl;0;1;1.757409327898825;16.0;1.0;0.854413278205187
DE;TeX;0;1;1.7722635080457172;21.0;1.0;0.8899462561177802
DE;Twig;0;1;1.2964849489112504;19.0;1.0;0.8598246625938415
DE;VBScript;0;1;2.0370736243277565;11.0;1.0;0.9168142213548744
DE;VHDL;0;1;1.7475154716887806;11.0;1.0;0.9045113091413104
DE;Vim Script;0;1;1.768820975289696;17.0;1.0;0.8719782588803165
DE;Vim Snippet;0;1;2.0122240133793685;11.0;1.0;0.9108387114297016
DE;Visual Basic .NET;0;1;1.3645571551828335;13.0;1.0;0.8531700513060522
DE;XS;0;1;1.840968803744279;11.0;1.0;0.8874179839477255
DE;XSLT;0;1;1.6434237283110034;23.0;1.0;0.8660795575571529
DE;Yacc;0;1;1.7978460836499597;15.0;1.0;0.8743926905636499
DE;sed;0;1;1.9598878931334751;16.0;1.0;0.8963505228024296
DK;ASP.NET;0;1;0.2989539981862266;30.0;1.0;0.3744885804495335
DK;Batchfile;0;1;1.6717726639101225;12.0;1.0;0.2562850541920582
DK;C#;0;1;0.2273563710375963;47.0;1.0;0.3408630317023205
DK;Emacs Lisp;0;1;1.937250833117609;17.0;1.0;0.309362686970076
DK;F#;0;1;1.8901177119415733;11.0;1.0;0.219752521656111
DK;Fortran;0;1;1.9795863422056768;10.0;1.0;0.2482419813738572
DK;GLSL;0;1;1.7658415517664936;24.0;1.0;0.3319825787555369
DK;HLSL;0;1;1.5027537652836909;22.0;1.0;0.3489059486837443
DK;Haskell;0;1;1.693755510430972;18.0;1.0;0.3543775340629747
DK;Lua;0;1;1.742741994116348;19.0;1.0;0.3015532462902747
DK;MATLAB;0;1;1.5302463650727978;14.0;1.0;0.2904320381013856
DK;Mathematica;0;1;2.0670785112360908;12.0;1.0;0.2256242516620328
DK;Objective-C++;1;0;1.9416313771749487;16.0;0.0;0.2904556858323299
DK;PLpgSQL;0;1;1.5465048483642962;17.0;1.0;0.3522487513469206
DK;PowerShell;0;1;1.116761452171574;22.0;1.0;0.3745983910523163
DK;Processing;0;1;1.6247710361481782;17.0;1.0;0.2405164608982965
DK;R;0;1;1.3615818971815483;20.0;1.0;0.3269081991324599
DK;Rust;0;1;1.8091679055331764;18.0;1.0;0.3366759271319106
DK;ShaderLab;0;1;1.50212281374594;22.0;1.0;0.3537153007763861
DK;Smalltalk;0;1;1.7406500650449153;17.0;1.0;0.3102845860100924
DK;Tcl;0;1;1.757409327898825;16.0;1.0;0.3137950075031687
DK;TeX;0;1;1.7722635080457172;21.0;1.0;0.3253785647157976
DK;Vim Script;0;1;1.768820975289696;17.0;1.0;0.3435441938137554
DK;XSLT;0;1;1.6434237283110034;23.0;1.0;0.3509712330405439
DO;C#;0;1;0.2273563710375963;47.0;1.0;0.2855722478982627
DO;CSS;0;1;-1.1116255854191277;75.0;1.0;0.6451304053616291
DO;Dart;0;1;-0.2403243402541655;34.0;1.0;0.478892580476928
DO;HTML;0;1;-1.2483274054571052;80.0;1.0;0.6833602584814217
DO;Hack;0;1;-0.1845136343820032;45.0;1.0;0.4650653852030104
DO;JavaScript;0;1;-1.1724989856494688;65.0;1.0;0.6280277518562096
DO;Objective-C;0;1;-0.3457943986402767;21.0;1.0;0.4217996146727698
DO;TypeScript;0;1;-0.2120817021376991;50.0;1.0;0.4440464498727806
DO;Vue;1;0;-0.2361018710647685;40.0;0.0;0.4599205052865486
DZ;Blade;0;1;-0.1487645679664171;49.0;1.0;0.3725895724213344
DZ;Dart;0;1;-0.2403243402541655;34.0;1.0;0.4112125264807004
DZ;HTML;0;1;-1.2483274054571052;80.0;1.0;0.4507269789983845
DZ;Kotlin;0;1;-0.2257189392439794;43.0;1.0;0.3869026042322392
DZ;Objective-C;0;1;-0.3457943986402767;21.0;1.0;0.3912696891160821
DZ;PHP;0;1;-0.5141433734695996;78.0;1.0;0.3406236214622368
DZ;Ruby;1;0;-0.8788442416310434;29.0;0.0;0.4492358651180888
DZ;Swift;0;1;-0.2815696792495937;31.0;1.0;0.4107127014117945
DZ;Vue;1;0;-0.2361018710647685;40.0;0.0;0.3644303377092519
EC;Blade;0;1;-0.1487645679664171;49.0;1.0;0.4667330141551761
EC;CSS;1;0;-1.1116255854191277;75.0;0.0;0.6091942438792626
EC;Dart;0;1;-0.2403243402541655;34.0;1.0;0.4300906823663026
EC;Hack;0;1;-0.1845136343820032;45.0;1.0;0.452200157765852
EC;Java;0;1;-0.528168899975628;33.0;1.0;0.4269544335841642
EC;Kotlin;0;1;-0.2257189392439794;43.0;1.0;0.4177752879470535
EC;Less;0;1;-0.086061106193204;34.0;1.0;0.3875182069341759
EC;PHP;0;1;-0.5141433734695996;78.0;1.0;0.4641406050474798
EC;SCSS;0;1;-0.6799695219172239;58.0;1.0;0.545688465688224
EC;TypeScript;0;1;-0.2120817021376991;50.0;1.0;0.42575494271439
EE;C#;0;1;0.2273563710375963;47.0;1.0;0.2152098474517129
EE;Dockerfile;0;1;1.0107673823842602;19.0;1.0;0.0804494917884569
EE;PHP;1;0;-0.5141433734695996;78.0;0.0;0.2581783566668989
EE;TypeScript;0;1;-0.2120817021376991;50.0;1.0;0.3028409870453812
EE;Vue;0;1;-0.2361018710647685;40.0;1.0;0.2517834046246603
EG;ASP.NET;0;1;0.2989539981862266;30.0;1.0;0.3400003631812681
EG;Blade;0;1;-0.1487645679664171;49.0;1.0;0.4561447017986034
EG;Dart;0;1;-0.2403243402541655;34.0;1.0;0.5172655360561984
EG;Kotlin;0;1;-0.2257189392439794;43.0;1.0;0.4493147522686164
EG;Less;1;0;-0.086061106193204;34.0;0.0;0.4296947080773324
EG;Objective-C;0;1;-0.3457943986402767;21.0;1.0;0.4610307427719459
EG;PHP;0;1;-0.5141433734695996;78.0;1.0;0.3529056673864086
EG;Swift;0;1;-0.2815696792495937;31.0;1.0;0.4668932380906909
EG;Verilog;0;1;1.7561752705197535;10.0;1.0;0.0782663455274543
ES;Ada;0;1;1.7823302683552469;7.0;1.0;0.3781784239508034
ES;D;0;1;1.9210238028345696;12.0;1.0;0.3880338864287175
ES;DIGITAL Command Language;0;1;1.92646537552658;12.0;1.0;0.3916424426755094
ES;Elixir;0;1;1.8102638238871664;16.0;1.0;0.3923309159620823
ES;Erlang;0;1;1.8608136857856068;14.0;1.0;0.4098412718597978
ES;GAP;0;1;2.066313115854936;12.0;1.0;0.3880468419101882
ES;GDScript;0;1;1.9173917135651872;9.0;1.0;0.3878421766309403
ES;GLSL;0;1;1.7658415517664936;24.0;1.0;0.3539322833888514
ES;Gherkin;0;1;1.5478721296083566;22.0;1.0;0.3576241998341557
ES;Gnuplot;0;1;2.0282533034052737;12.0;1.0;0.3977688702936783
ES;HLSL;0;1;1.5027537652836909;22.0;1.0;0.384488498654157
ES;Mathematica;0;1;2.0670785112360908;12.0;1.0;0.3923597655097725
ES;NSIS;0;1;2.0196631409451102;15.0;1.0;0.3667725285132097
ES;PLSQL;0;1;1.5893298927427566;15.0;1.0;0.3466291927785105
ES;Processing;0;1;1.6247710361481782;17.0;1.0;0.3806850433906754
ES;PureBasic;1;0;1.854553339793018;8.0;0.0;0.3892534491362857
ES;QML;0;1;1.8933540256846024;10.0;1.0;0.4168950392679512
ES;SWIG;0;1;2.0512359091301127;11.0;1.0;0.3754156215401413
ES;Sass;0;1;0.8662317735484005;18.0;1.0;0.3671876626010396
ES;ShaderLab;0;1;1.50212281374594;22.0;1.0;0.3794434135410728
ES;Svelte;1;0;1.911446256569467;15.0;0.0;0.3904945914889156
ES;Twig;0;1;1.2964849489112504;19.0;1.0;0.3857166313410942
ES;VHDL;0;1;1.7475154716887806;11.0;1.0;0.3868399272728307
ES;Visual Basic .NET;0;1;1.3645571551828335;13.0;1.0;0.38746803167025
ES;XSLT;0;1;1.6434237283110034;23.0;1.0;0.3449784239342616
ET;HTML;1;0;-1.2483274054571052;80.0;0.0;0.567043618739903
ET;PHP;1;0;-0.5141433734695996;78.0;0.0;0.330407931090525
FI;Awk;0;1;1.8907144014068444;15.0;1.0;0.3511020119889319
FI;Clojure;0;1;1.888204336683653;15.0;1.0;0.3153341156695196
FI;Dockerfile;0;1;1.0107673823842602;19.0;1.0;0.3780066924622991
FI;Emacs Lisp;0;1;1.937250833117609;17.0;1.0;0.3419884131396138
FI;Fortran;0;1;1.9795863422056768;10.0;1.0;0.2714502219617617
FI;GLSL;0;1;1.7658415517664936;24.0;1.0;0.3518462384965792
FI;HLSL;0;1;1.5027537652836909;22.0;1.0;0.3414378711915476
FI;Haskell;0;1;1.693755510430972;18.0;1.0;0.3962630209461475
FI;Lua;0;1;1.742741994116348;19.0;1.0;0.3549987492566073
FI;M4;0;1;1.9266739869876608;17.0;1.0;0.3451691058264502
FI;Makefile;0;1;1.4782959164605505;20.0;1.0;0.351563828316465
FI;Objective-C++;0;1;1.9416313771749487;16.0;1.0;0.3475359622479791
FI;PLpgSQL;0;1;1.5465048483642962;17.0;1.0;0.4103429134579613
FI;Perl;0;1;1.908909761911782;17.0;1.0;0.3438288773261941
FI;Pug;0;1;0.5527214494140448;21.0;1.0;0.3457209501541931
FI;QMake;0;1;1.4795768215855654;20.0;1.0;0.3454054927822292
FI;Roff;0;1;1.8767583192000497;14.0;1.0;0.346544163992615
FI;Rust;0;1;1.8091679055331764;18.0;1.0;0.3777549803842436
FI;Scala;0;1;1.7859981228299235;16.0;1.0;0.3523025307731029
FI;ShaderLab;0;1;1.50212281374594;22.0;1.0;0.3501555956627143
FI;Vim Script;0;1;1.768820975289696;17.0;1.0;0.3752428020452185
FI;XSLT;0;1;1.6434237283110034;23.0;1.0;0.3881486938926647
FI;Yacc;0;1;1.7978460836499597;15.0;1.0;0.355161301925358
FI;sed;0;1;1.9598878931334751;16.0;1.0;0.3113941407883007
FR;Ada;0;1;1.7823302683552469;7.0;1.0;0.6233480665797714
FR;Common Lisp;0;1;2.059227235319252;10.0;1.0;0.6707375881145881
FR;D;0;1;1.9210238028345696;12.0;1.0;0.6774426117890737
FR;DIGITAL Command Language;0;1;1.92646537552658;12.0;1.0;0.6677485604325639
FR;Emacs Lisp;0;1;1.937250833117609;17.0;1.0;0.6051512275924837
FR;Erlang;0;1;1.8608136857856068;14.0;1.0;0.6742414195895641
FR;Fortran;1;0;1.9795863422056768;10.0;0.0;0.6123504319220698
FR;G-code;0;1;2.10306530403411;8.0;1.0;0.7098887556558306
FR;GAP;0;1;2.066313115854936;12.0;1.0;0.6666541534521366
FR;GDB;0;1;1.9616362161670489;14.0;1.0;0.5947802262916376
FR;GDScript;0;1;1.9173917135651872;9.0;1.0;0.6970310680795466
FR;GLSL;0;1;1.7658415517664936;24.0;1.0;0.5981847391293023
FR;Gherkin;0;1;1.5478721296083566;22.0;1.0;0.5716935620564008
FR;Gnuplot;0;1;2.0282533034052737;12.0;1.0;0.6686961716584483
FR;Hack;0;1;-0.1845136343820032;45.0;1.0;0.2903580690096953
FR;Haml;0;1;2.0469833762400578;7.0;1.0;0.6973566448509128
FR;Inno Setup;0;1;2.0736522037912746;12.0;1.0;0.6906378338000712
FR;Lua;1;0;1.742741994116348;19.0;0.0;0.584289177718759
FR;M4;0;1;1.9266739869876608;17.0;1.0;0.5759393971384346
FR;Makefile;0;1;1.4782959164605505;20.0;1.0;0.5695951388896084
FR;Mathematica;0;1;2.0670785112360908;12.0;1.0;0.6702073079074446
FR;Meson;0;1;2.0497209263313847;14.0;1.0;0.6579682075672846
FR;NASL;0;1;2.085036880560909;10.0;1.0;0.6609908027074435
FR;NSIS;0;1;2.0196631409451102;15.0;1.0;0.6259979463763262
FR;Nix;1;0;2.02067497203735;13.0;0.0;0.6437036679804566
FR;OCaml;0;1;1.873552337896046;10.0;1.0;0.650029300457326
FR;OpenSCAD;0;1;2.078512133768459;9.0;1.0;0.7067645390203527
FR;PHP;0;1;-0.5141433734695996;78.0;1.0;0.2925402242808386
FR;Pawn;0;1;1.998550820736656;11.0;1.0;0.6668273342466386
FR;Perl;0;1;1.908909761911782;17.0;1.0;0.5918199675829483
FR;PostScript;0;1;2.0618322900196753;12.0;1.0;0.6645499795519263
FR;Prolog;0;1;1.7233223094779666;16.0;1.0;0.6175019939071338
FR;Puppet;1;0;1.9071353152199613;8.0;0.0;0.7028013273155065
FR;PureBasic;1;0;1.854553339793018;8.0;0.0;0.6440720286482929
FR;QML;0;1;1.8933540256846024;10.0;1.0;0.6817741868973126
FR;QMake;0;1;1.4795768215855654;20.0;1.0;0.5710690647564255
FR;Raku;0;1;1.9678722027758584;15.0;1.0;0.6078471211964347
FR;SWIG;0;1;2.0512359091301127;11.0;1.0;0.6520701080230322
FR;Scala;0;1;1.7859981228299235;16.0;1.0;0.5753195958808082
FR;Scheme;0;1;2.018051293417045;12.0;1.0;0.6635695087338127
FR;Smarty;0;1;1.6783422913808692;17.0;1.0;0.5467865510688137
FR;SourcePawn;0;1;2.0667352064465905;7.0;1.0;0.6820998770526643
FR;Standard ML;0;1;1.8141116145256;5.0;1.0;0.587138746774663
FR;Svelte;0;1;1.911446256569467;15.0;1.0;0.649448777793761
FR;TeX;0;1;1.7722635080457172;21.0;1.0;0.5928525736124729
FR;Twig;0;1;1.2964849489112504;19.0;1.0;0.5980310756732872
FR;VHDL;0;1;1.7475154716887806;11.0;1.0;0.6357369430452826
FR;XSLT;0;1;1.6434237283110034;23.0;1.0;0.5782228418072961
GB;Apex;0;1;1.6056973467501343;6.0;1.0;0.8087747730554209
GB;AppleScript;0;1;2.053364148581593;9.0;1.0;0.8518052179900469
GB;AutoHotkey;0;1;2.0729721560472325;9.0;1.0;0.883925133846221
GB;Awk;0;1;1.8907144014068444;15.0;1.0;0.7252853950238114
GB;Brainfuck;1;0;1.4946773524749883;5.0;0.0;0.7732054464979792
GB;Clojure;0;1;1.888204336683653;15.0;1.0;0.746109166290562
GB;Common Lisp;0;1;2.059227235319252;10.0;1.0;0.8424104993902004
GB;D;0;1;1.9210238028345696;12.0;1.0;0.8421701974310303
GB;DIGITAL Command Language;0;1;1.92646537552658;12.0;1.0;0.8092540803930408
GB;DTrace;0;1;2.004544664163871;9.0;1.0;0.7998060288460214
GB;Dockerfile;0;1;1.0107673823842602;19.0;1.0;0.7349464071196485
GB;Elixir;0;1;1.8102638238871664;16.0;1.0;0.8112390463201868
GB;Emacs Lisp;0;1;1.937250833117609;17.0;1.0;0.8203148148896482
GB;Erlang;0;1;1.8608136857856068;14.0;1.0;0.8320961260235883
GB;F#;0;1;1.8901177119415733;11.0;1.0;0.8286603815890987
GB;Fortran;0;1;1.9795863422056768;10.0;1.0;0.8095298683925292
GB;G-code;0;1;2.10306530403411;8.0;1.0;0.8826377470925216
GB;GAP;0;1;2.066313115854936;12.0;1.0;0.8149179129647337
GB;GDB;0;1;1.9616362161670489;14.0;1.0;0.7482400444934945
GB;GDScript;0;1;1.9173917135651872;9.0;1.0;0.8361368708323431
GB;GLSL;0;1;1.7658415517664936;24.0;1.0;0.7746614625990027
GB;Gherkin;0;1;1.5478721296083566;22.0;1.0;0.7325035198865157
GB;Gnuplot;0;1;2.0282533034052737;12.0;1.0;0.8255246778361349
GB;Groovy;0;1;1.6771710073666484;11.0;1.0;0.7291860113202995
GB;HCL;0;1;1.8421476366299367;9.0;1.0;0.8079693934226884
GB;Haml;0;1;2.0469833762400578;7.0;1.0;0.8621128478837681
GB;Haskell;0;1;1.693755510430972;18.0;1.0;0.7643627824960407
GB;Inno Setup;0;1;2.0736522037912746;12.0;1.0;0.8463457621177783
GB;Julia;0;1;1.7783690756191597;12.0;1.0;0.7943908769650385
GB;LLVM;0;1;1.9664978961488733;7.0;1.0;0.8474732600965237
GB;Liquid;0;1;2.1146683938266477;6.0;1.0;0.868387466847105
GB;Lua;0;1;1.742741994116348;19.0;1.0;0.7657451338611275
GB;M;0;1;1.909507714072929;9.0;1.0;0.8314261080431378
GB;M4;0;1;1.9266739869876608;17.0;1.0;0.7529231172096738
GB;MATLAB;0;1;1.5302463650727978;14.0;1.0;0.777563160070895
GB;Makefile;0;1;1.4782959164605505;20.0;1.0;0.7604562303313728
GB;Mathematica;0;1;2.0670785112360908;12.0;1.0;0.8433881765166502
GB;Meson;0;1;2.0497209263313847;14.0;1.0;0.8194191543759891
GB;NASL;0;1;2.085036880560909;10.0;1.0;0.8249900182532184
GB;NSIS;0;1;2.0196631409451102;15.0;1.0;0.8006977933537347
GB;Nix;0;1;2.02067497203735;13.0;1.0;0.8326321191959203
GB;OCaml;0;1;1.873552337896046;10.0;1.0;0.8037303881608038
GB;OpenSCAD;0;1;2.078512133768459;9.0;1.0;0.8686265475066263
GB;Pascal;0;1;1.69635789232319;13.0;1.0;0.7461381876816527
GB;Pawn;0;1;1.998550820736656;11.0;1.0;0.8043742483702727
