"language";"year";"iso2_code";"num_pushers";"e_p";"e_c";"e";"rca";"rca01";"entry01";"rel_density";"pci"
"Brainfuck";2022;"PL";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"PR";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"PS";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"PT";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"PY";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"QA";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"RE";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"RO";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"RS";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"RU";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"RW";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SA";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SC";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SD";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SE";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SG";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SI";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SK";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SL";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SN";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SO";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SV";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"SY";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TG";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TH";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TJ";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TM";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TN";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TR";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TT";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TW";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"TZ";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"UA";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"UG";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"US";2816;18317;16419277;91185560;0.853788586820031;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"UY";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"UZ";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"VE";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"VN";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"XK";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"YE";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"ZA";112;18317;304822;91185560;1.82912522317526;1;1;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"ZM";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"Brainfuck";2022;"ZW";0;0;0;0;0;0;0;-0.494243057439682;0.256070895633877
"C";2020;"AD";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"AE";2409;2572830;138122;112428608;0.762148649161607;0;0;0.441655940393767;-0.27213229011465
"C";2020;"AF";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"AL";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"AM";1312;2572830;83129;112428608;0.689679030137481;0;0;0.441655940393767;-0.27213229011465
"C";2020;"AO";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"AR";19881;2572830;1029159;112428608;0.844153628376476;0;0;1.37755493822722;-0.27213229011465
"C";2020;"AT";14852;2572830;482213;112428608;1.34589682525653;1;1;3.24935293389411;-0.27213229011465
"C";2020;"AU";35682;2572830;1516429;112428608;1.02823610677966;1;1;3.24935293389411;-0.27213229011465
"C";2020;"AZ";130;2572830;57071;112428608;0.0995390777218506;0;0;0.441655940393767;-0.27213229011465
"C";2020;"BA";1020;2572830;64623;112428608;0.689729496018566;0;0;0.441655940393767;-0.27213229011465
"C";2020;"BB";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BD";12171;2572830;728044;112428608;0.730523813971327;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BE";14741;2572830;585391;112428608;1.10039003177033;1;1;3.24935293389411;-0.27213229011465
"C";2020;"BF";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BG";6119;2572830;265984;112428608;1.00528842677169;1;1;0.441655940393767;-0.27213229011465
"C";2020;"BH";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BI";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BJ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BN";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BO";337;2572830;85047;112428608;0.173155641131617;0;0;0.441655940393767;-0.27213229011465
"C";2020;"BR";85322;2572830;4951412;112428608;0.753004730758262;0;0;1.37755493822722;-0.27213229011465
"C";2020;"BT";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"BY";8936;2572830;500200;112428608;0.780665910264743;0;0;1.37755493822722;-0.27213229011465
"C";2020;"BZ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"CA";79261;2572830;3283343;112428608;1.05489451800603;1;1;1.37755493822722;-0.27213229011465
"C";2020;"CD";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"CH";25735;2572830;874290;112428608;1.28627670386187;1;1;2.31345393606067;-0.27213229011465
"C";2020;"CI";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"CL";5144;2572830;356236;112428608;0.630999328033841;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"CM";252;2572830;44801;112428608;0.245798130463307;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"CN";220200;2572830;7778550;112428608;1.23704189871946;1;0;1.37755493822722;-0.27213229011465
"C";2020;"CO";11702;2572830;955023;112428608;0.53544147131676;0;0;1.37755493822722;-0.27213229011465
"C";2020;"CR";2732;2572830;123821;112428608;0.9641667054825;0;0;0.441655940393767;-0.27213229011465
"C";2020;"CU";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"CV";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"CY";689;2572830;25531;112428608;1.17928055832979;1;1;0.441655940393767;-0.27213229011465
"C";2020;"CZ";17460;2572830;566310;112428608;1.34727344962502;1;1;3.24935293389411;-0.27213229011465
"C";2020;"DE";137604;2572830;4687457;112428608;1.28280163347968;1;1;2.31345393606067;-0.27213229011465
"C";2020;"DK";12457;2572830;488030;112428608;1.11540525781038;1;1;2.31345393606067;-0.27213229011465
"C";2020;"DO";766;2572830;82811;112428608;0.404209468992174;0;0;0.441655940393767;-0.27213229011465
"C";2020;"DZ";1658;2572830;86306;112428608;0.839477923839191;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"EC";2000;2572830;173297;112428608;0.504318260617387;0;0;0.441655940393767;-0.27213229011465
"C";2020;"EE";2421;2572830;120644;112428608;0.876909558446013;0;0;0.441655940393767;-0.27213229011465
"C";2020;"EG";13345;2572830;542950;112428608;1.07404995974608;1;1;0.441655940393767;-0.27213229011465
"C";2020;"ES";40758;2572830;1762883;112428608;1.0103110842719;1;1;1.37755493822722;-0.27213229011465
"C";2020;"ET";1059;2572830;44034;112428608;1.05092945525292;1;0;-0.494243057439682;-0.27213229011465
"C";2020;"FI";13574;2572830;493052;112428608;1.20304220246243;1;1;2.31345393606067;-0.27213229011465
"C";2020;"FR";96226;2572830;3598558;112428608;1.16850256141268;1;1;2.31345393606067;-0.27213229011465
"C";2020;"GA";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"GB";94059;2572830;4177515;112428608;0.983893477942613;0;0;3.24935293389411;-0.27213229011465
"C";2020;"GE";655;2572830;64083;112428608;0.446646780383943;0;0;0.441655940393767;-0.27213229011465
"C";2020;"GH";615;2572830;98567;112428608;0.272652396797508;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"GM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"GN";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"GR";8583;2572830;262670;112428608;1.42788877972445;1;1;0.441655940393767;-0.27213229011465
"C";2020;"GT";2198;2572830;111405;112428608;0.862161742557536;0;0;0.441655940393767;-0.27213229011465
"C";2020;"HK";51954;2572830;1703050;112428608;1.33308344118403;1;0;1.37755493822722;-0.27213229011465
"C";2020;"HN";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"HR";4307;2572830;141809;112428608;1.32720136527012;1;1;0.441655940393767;-0.27213229011465
"C";2020;"HT";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"HU";10097;2572830;376002;112428608;1.17345906369953;1;1;2.31345393606067;-0.27213229011465
"C";2020;"ID";17997;2572830;1945496;112428608;0.404236492508587;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"IE";10382;2572830;422676;112428608;1.07334460626723;1;1;2.31345393606067;-0.27213229011465
"C";2020;"IL";22464;2572830;791203;112428608;1.24069464469408;1;1;2.31345393606067;-0.27213229011465
"C";2020;"IN";213367;2572830;11383934;112428608;0.819031536191529;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"IQ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"IR";5548;2572830;286844;112428608;0.845194037967419;0;0;0.441655940393767;-0.27213229011465
"C";2020;"IS";563;2572830;30638;112428608;0.802996635331108;0;0;0.441655940393767;-0.27213229011465
"C";2020;"IT";38642;2572830;1205281;112428608;1.40099642884182;1;1;2.31345393606067;-0.27213229011465
"C";2020;"JM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"JO";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"JP";70378;2572830;3120468;112428608;0.985559685092661;0;0;2.31345393606067;-0.27213229011465
"C";2020;"KE";4307;2572830;272682;112428608;0.690214603118615;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"KG";356;2572830;58551;112428608;0.265693802097618;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"KH";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"KR";76472;2572830;2647018;112428608;1.26244159873792;1;1;-0.494243057439682;-0.27213229011465
"C";2020;"KW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"KZ";2060;2572830;166223;112428608;0.541554098160409;0;0;1.37755493822722;-0.27213229011465
"C";2020;"LA";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"LB";465;2572830;45063;112428608;0.450919061633139;0;0;0.441655940393767;-0.27213229011465
"C";2020;"LK";4721;2572830;335287;112428608;0.615294492840175;0;0;0.441655940393767;-0.27213229011465
"C";2020;"LR";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"LS";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"LT";3015;2572830;143178;112428608;0.92018842788273;0;0;0.441655940393767;-0.27213229011465
"C";2020;"LU";834;2572830;30005;112428608;1.21461366277148;1;1;-0.494243057439682;-0.27213229011465
"C";2020;"LV";2084;2572830;86213;112428608;1.05630831728208;1;1;0.441655940393767;-0.27213229011465
"C";2020;"LY";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MA";5392;2572830;217948;112428608;1.08109220998188;1;1;-0.494243057439682;-0.27213229011465
"C";2020;"MD";1163;2572830;61977;112428608;0.820001991002112;0;0;0.441655940393767;-0.27213229011465
"C";2020;"ME";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MG";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MK";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"ML";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MN";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MO";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MR";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MT";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"MU";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MV";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MX";18750;2572830;1142025;112428608;0.717449609330559;0;0;1.37755493822722;-0.27213229011465
"C";2020;"MY";5495;2572830;322822;112428608;0.743824219923226;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"MZ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"NE";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"NG";3582;2572830;587792;112428608;0.266297845707135;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"NI";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2020;"NL";38142;2572830;1600619;112428608;1.04131287105072;1;1;3.24935293389411;-0.27213229011465
"C";2020;"NO";13015;2572830;491403;112428608;1.15736970832179;1;1;2.31345393606067;-0.27213229011465
"C";2020;"NP";4408;2572830;253244;112428608;0.760620740901683;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"NZ";8105;2572830;352848;112428608;1.0037628118209;1;1;0.441655940393767;-0.27213229011465
"C";2020;"OM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"PA";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"PE";3819;2572830;358995;112428608;0.46486516261981;0;0;0.441655940393767;-0.27213229011465
"C";2020;"PH";5335;2572830;525408;112428608;0.443714361020842;0;0;0.441655940393767;-0.27213229011465
"C";2020;"PK";7301;2572830;645066;112428608;0.494588414670865;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"PL";42987;2572830;1714086;112428608;1.09589834766113;1;1;2.31345393606067;-0.27213229011465
"C";2020;"PR";102;2572830;16720;112428608;0.266581275246458;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"PS";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"PT";13860;2572830;468453;112428608;1.29289408405702;1;1;2.31345393606067;-0.27213229011465
"C";2020;"PY";132;2572830;24264;112428608;0.23772632485468;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"QA";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"RE";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"RO";15861;2572830;533976;112428608;1.29799963367226;1;1;2.31345393606067;-0.27213229011465
"C";2020;"RS";4828;2572830;242801;112428608;0.86892548073134;0;0;0.441655940393767;-0.27213229011465
"C";2020;"RU";109878;2572830;4122285;112428608;1.16476543500107;1;1;3.24935293389411;-0.27213229011465
"C";2020;"RW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SA";1884;2572830;140857;112428608;0.584478050766515;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SC";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SD";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SE";27080;2572830;978878;112428608;1.20888735409547;1;1;3.24935293389411;-0.27213229011465
"C";2020;"SG";20352;2572830;895749;112428608;0.992856548235622;0;0;1.37755493822722;-0.27213229011465
"C";2020;"SI";2810;2572830;89341;112428608;1.37442565521258;1;1;0.441655940393767;-0.27213229011465
"C";2020;"SK";4614;2572830;140539;112428608;1.4346516881062;1;1;0.441655940393767;-0.27213229011465
"C";2020;"SL";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SN";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SO";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"SV";115;2572830;69323;112428608;0.0724913577396701;0;0;0.441655940393767;-0.27213229011465
"C";2020;"SY";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TG";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TH";8188;2572830;506301;112428608;0.706699511856001;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TJ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TN";5009;2572830;222497;112428608;0.983767825241573;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TR";20981;2572830;960046;112428608;0.954992330484083;0;0;0.441655940393767;-0.27213229011465
"C";2020;"TT";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"TW";30263;2572830;1035913;112428608;1.27659881556165;1;1;2.31345393606067;-0.27213229011465
"C";2020;"TZ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"UA";27442;2572830;1675573;112428608;0.715678793901376;0;0;1.37755493822722;-0.27213229011465
"C";2020;"UG";102;2572830;44354;112428608;0.100492377736411;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"US";554569;2572830;22450512;112428608;1.07943148590405;1;1;1.37755493822722;-0.27213229011465
"C";2020;"UY";1556;2572830;81602;112428608;0.833248483771775;0;0;0.441655940393767;-0.27213229011465
"C";2020;"UZ";611;2572830;116259;112428608;0.229657360822986;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"VE";1223;2572830;125543;112428608;0.425696125189331;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"VN";23500;2572830;1581548;112428608;0.649308708252916;0;0;0.441655940393767;-0.27213229011465
"C";2020;"XK";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"YE";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"ZA";6298;2572830;363194;112428608;0.757756610050153;0;0;0.441655940393767;-0.27213229011465
"C";2020;"ZM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2020;"ZW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"AD";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"AE";3096;2192550;141827;91185560;0.90785940917252;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"AF";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"AL";0;0;0;0;0;0;0;0.441655940393767;-0.27213229011465
"C";2022;"AM";2212;2192550;106718;91185560;0.862033232297475;0;0;0.441655940393767;-0.27213229011465
"C";2022;"AO";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"AR";14865;2192550;1231140;91185560;0.502150657007851;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"AT";11459;2192550;394335;91185560;1.20853145238134;1;0;3.24935293389411;-0.27213229011465
"C";2022;"AU";25835;2192550;1085228;91185560;0.990065754652052;0;0;3.24935293389411;-0.27213229011465
"C";2022;"AZ";898;2192550;83870;91185560;0.445293398996472;0;0;0.441655940393767;-0.27213229011465
"C";2022;"BA";967;2192550;49205;91185560;0.817323152614264;0;0;0.441655940393767;-0.27213229011465
"C";2022;"BB";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BD";14927;2192550;746046;91185560;0.832115267024385;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BE";10588;2192550;429234;91185560;1.02587956907229;1;0;3.24935293389411;-0.27213229011465
"C";2022;"BF";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BG";4763;2192550;224705;91185560;0.881544842443869;0;0;0.441655940393767;-0.27213229011465
"C";2022;"BH";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BI";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BJ";793;2192550;14874;91185560;2.21728732170203;1;1;-0.494243057439682;-0.27213229011465
"C";2022;"BN";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BO";1174;2192550;78911;91185560;0.618738462014637;0;0;0.441655940393767;-0.27213229011465
"C";2022;"BR";87545;2192550;4545950;91185560;0.80090915117458;0;0;1.37755493822722;-0.27213229011465
"C";2022;"BT";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"BY";5927;2192550;352791;91185560;0.698705228961737;0;0;1.37755493822722;-0.27213229011465
"C";2022;"BZ";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"CA";60084;2192550;2511663;91185560;0.994887634638709;0;0;2.31345393606067;-0.27213229011465
"C";2022;"CD";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"CH";20318;2192550;693084;91185560;1.21919071453893;1;0;2.31345393606067;-0.27213229011465
"C";2022;"CI";822;2192550;23263;91185560;1.46954422501659;1;1;-0.494243057439682;-0.27213229011465
"C";2022;"CL";4319;2192550;297664;91185560;0.603439109928664;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"CM";1728;2192550;59283;91185560;1.21224423888454;1;1;-0.494243057439682;-0.27213229011465
"C";2022;"CN";89554;2192550;2886282;91185560;1.29039535585277;1;0;1.37755493822722;-0.27213229011465
"C";2022;"CO";10437;2192550;880565;91185560;0.49293633023491;0;0;0.441655940393767;-0.27213229011465
"C";2022;"CR";1813;2192550;91954;91185560;0.819980910358845;0;0;0.441655940393767;-0.27213229011465
"C";2022;"CU";109;2192550;21554;91185560;0.210317389697349;0;0;0.441655940393767;-0.27213229011465
"C";2022;"CV";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"CY";1227;2192550;39050;91185560;1.30677280562851;1;0;0.441655940393767;-0.27213229011465
"C";2022;"CZ";13563;2192550;455308;91185560;1.23887373065761;1;0;3.24935293389411;-0.27213229011465
"C";2022;"DE";103346;2192550;3595998;91185560;1.19522809747341;1;0;2.31345393606067;-0.27213229011465
"C";2022;"DK";9523;2192550;378057;91185560;1.04759414901106;1;0;2.31345393606067;-0.27213229011465
"C";2022;"DO";924;2192550;68350;91185560;0.562224822346378;0;0;0.441655940393767;-0.27213229011465
"C";2022;"DZ";2335;2192550;86482;91185560;1.12289131767655;1;1;-0.494243057439682;-0.27213229011465
"C";2022;"EC";2696;2192550;164965;91185560;0.679680233715344;0;0;0.441655940393767;-0.27213229011465
"C";2022;"EE";2033;2192550;92924;91185560;0.909884037488269;0;0;0.441655940393767;-0.27213229011465
"C";2022;"EG";21682;2192550;635239;91185560;1.41951096066161;1;0;0.441655940393767;-0.27213229011465
"C";2022;"ES";33241;2192550;1497557;91185560;0.923139389740746;0;0;2.31345393606067;-0.27213229011465
"C";2022;"ET";10587;2192550;119042;91185560;3.69870131663195;1;0;-0.494243057439682;-0.27213229011465
"C";2022;"FI";10583;2192550;386252;91185560;1.13950075822987;1;0;2.31345393606067;-0.27213229011465
"C";2022;"FR";74634;2192550;2849774;91185560;1.08918803515496;1;0;2.31345393606067;-0.27213229011465
"C";2022;"GA";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"GB";68339;2192550;3095718;91185560;0.918086900269594;0;0;3.24935293389411;-0.27213229011465
"C";2022;"GE";1801;2192550;134461;91185560;0.557049693450454;0;0;0.441655940393767;-0.27213229011465
"C";2022;"GH";6812;2192550;129714;91185560;2.18405892338301;1;1;-0.494243057439682;-0.27213229011465
"C";2022;"GM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"GN";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"GR";6286;2192550;205230;91185560;1.27382595924981;1;0;0.441655940393767;-0.27213229011465
"C";2022;"GT";1419;2192550;76498;91185560;0.771451944643335;0;0;0.441655940393767;-0.27213229011465
"C";2022;"HK";71150;2192550;2199286;91185560;1.34545680116239;1;0;1.37755493822722;-0.27213229011465
"C";2022;"HN";238;2192550;29946;91185560;0.330532904847602;0;0;0.441655940393767;-0.27213229011465
"C";2022;"HR";3665;2192550;121783;91185560;1.25159515788399;1;0;0.441655940393767;-0.27213229011465
"C";2022;"HT";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"HU";7773;2192550;292994;91185560;1.10333273723025;1;0;1.37755493822722;-0.27213229011465
"C";2022;"ID";32950;2192550;2059282;91185560;0.665451118122559;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"IE";6405;2192550;288435;91185560;0.923523049564449;0;0;2.31345393606067;-0.27213229011465
"C";2022;"IL";17540;2192550;622663;91185560;1.17152913289103;1;0;2.31345393606067;-0.27213229011465
"C";2022;"IN";204856;2192550;10012999;91185560;0.850865822387652;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"IQ";1099;2192550;52304;91185560;0.873854954218385;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"IR";5891;2192550;291449;91185560;0.840626384137028;0;0;0.441655940393767;-0.27213229011465
"C";2022;"IS";543;2192550;19780;91185560;1.14169501791375;1;1;0.441655940393767;-0.27213229011465
"C";2022;"IT";32112;2192550;1020672;91185560;1.30845176614652;1;0;2.31345393606067;-0.27213229011465
"C";2022;"JM";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"JO";1100;2192550;58119;91185560;0.787138428777389;0;0;0.441655940393767;-0.27213229011465
"C";2022;"JP";57983;2192550;2303763;91185560;1.0467415082394;1;1;2.31345393606067;-0.27213229011465
"C";2022;"KE";20445;2192550;374257;91185560;2.2719237233056;1;1;-0.494243057439682;-0.27213229011465
"C";2022;"KG";1134;2192550;84400;91185560;0.55878812925416;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"KH";1073;2192550;47494;91185560;0.93958816465022;0;0;-0.494243057439682;-0.27213229011465
"C";2022;"KR";65168;2192550;2399806;91185560;1.1293662925476;1;0;-0.494243057439682;-0.27213229011465
"C";2022;"KW";0;0;0;0;0;0;0;-0.494243057439682;-0.27213229011465
