iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
EG;Meson;0;2020;25;12;0;0.05660136517066476;2.5198616828386395;0.06016328221915964;0.4504814440759075;1.2832149562594268;0.0
EG;NASL;0;2020;25;13;0;0.05660136517066476;2.5586005129953495;0.055981581574126776;0.4504814440759075;1.41769513934771;0.0
EG;NSIS;0;2020;25;18;0;0.05660136517066476;2.3582336980339638;0.06778080996117564;0.4504814440759075;1.2643596452022812;0.0
EG;Nim;0;2020;25;5;0;0.05660136517066476;2.0875529743005816;0.05469963778418776;0.4504814440759075;0.772480264931831;0.0
EG;Nix;0;2020;25;11;0;0.05660136517066476;2.5847119882692544;0.052430092514975435;0.4504814440759075;1.320220695245514;0.0
EG;OCaml;0;2020;25;10;0;0.05660136517066476;2.547750701140569;0.05362995529351136;0.4504814440759075;1.3497501944392318;0.0
EG;Objective-C;5349;2020;25;44;1;0.05660136517066476;0.2121083095253276;0.3401880377902364;0.4504814440759075;0.0;1.8467703982608283
EG;Objective-C++;0;2020;25;22;0;0.05660136517066476;2.307308688392426;0.07459470780678144;0.4504814440759075;1.2121827012961184;0.0
EG;OpenEdge ABL;0;2020;25;6;0;0.05660136517066476;2.580691270054659;0.0481584281962861;0.4504814440759075;1.1241724082802376;0.0
EG;OpenSCAD;0;2020;25;6;0;0.05660136517066476;2.693214599635599;0.043666586642920696;0.4504814440759075;1.1607834480093782;0.0
EG;PHP;8497;2020;25;94;1;0.05660136517066476;-0.6933068326356807;0.5371092176107182;0.4504814440759075;0.0;1.6169701393174838
EG;PLSQL;0;2020;25;21;0;0.05660136517066476;2.030920894757417;0.08460287389148693;0.4504814440759075;1.0611677504523929;0.0
EG;PLpgSQL;0;2020;25;28;0;0.05660136517066476;2.029875302592938;0.093731874204705;0.4504814440759075;1.0415313715550902;0.0
EG;POV-Ray SDL;0;2020;25;2;0;0.05660136517066476;2.7878143863201856;0.038482680095613495;0.4504814440759075;0.586092155034413;0.0
