iso2_code;language;entry01;pci;rca01;rel_density
AF;AMPL;0.0;2.510719836761445;0.0;0.0
AF;ANTLR;0.0;2.260210808289466;0.0;0.0
AF;ASP.NET;0.0;0.5949700772473899;0.0;0.0
AF;ActionScript;0.0;2.43041300402198;0.0;0.0
AF;Ada;0.0;2.462004416490161;0.0;0.0
AF;Apex;0.0;2.3668996258749995;0.0;0.0
AF;AppleScript;0.0;2.4459773835906184;0.0;0.0
AF;Assembly;0.0;0.8114094485040036;0.0;0.0
AF;AutoHotkey;0.0;2.412335337210158;0.0;0.0
AF;Awk;0.0;1.8295020878799761;0.0;0.0
AF;Batchfile;0.0;0.12025803543296723;0.0;0.0
AF;Bicep;0.0;2.2838918170772717;0.0;0.0
AF;Blade;0.0;-0.27330422377248764;0.0;0.0
AF;Brainfuck;0.0;2.3942252297645745;0.0;0.0
AF;C;0.0;-0.14028205550918516;0.0;0.0
AF;C#;0.0;-0.37388135512349324;0.0;0.0
AF;C++;0.0;-0.1808229345345527;0.0;0.0
AF;CMake;0.0;0.628977077476892;0.0;0.0
AF;CSS;0.0;-0.9855023930710389;1.0;1.0
AF;Clojure;0.0;2.1251773118913135;0.0;0.0
AF;CoffeeScript;0.0;1.5427707432289515;0.0;0.0
AF;Common Lisp;0.0;2.312654114537506;0.0;0.0
AF;Cuda;0.0;2.0608362966623788;0.0;0.0
AF;Cython;0.0;1.984356246063732;0.0;0.0
AF;D;0.0;2.409291128830972;0.0;0.0
AF;DIGITAL Command Language;0.0;2.429714439484502;0.0;0.0
AF;DTrace;0.0;2.4938399011543466;0.0;0.0
AF;Dart;0.0;0.05181618963521856;0.0;0.0
AF;Dockerfile;0.0;-0.4164351429785101;0.0;0.0
AF;EJS;0.0;0.5681510231290137;0.0;0.0
AF;Elixir;0.0;2.245167666670844;0.0;0.0
AF;Elm;0.0;2.4924301440976646;0.0;0.0
AF;Emacs Lisp;0.0;1.8078296616470013;0.0;0.0
AF;Erlang;0.0;2.3772950861161326;0.0;0.0
AF;F#;0.0;2.275230201480879;0.0;0.0
AF;Forth;0.0;2.37492880820918;0.0;0.0
AF;Fortran;0.0;1.949064847318799;0.0;0.0
AF;FreeMarker;0.0;2.2498451982794943;0.0;0.0
AF;G-code;0.0;2.4894236195226958;0.0;0.0
AF;GAP;0.0;2.3439266969567294;0.0;0.0
AF;GDB;0.0;2.175570211805429;0.0;0.0
AF;GDScript;0.0;2.2790278321621362;0.0;0.0
AF;GLSL;0.0;1.5479753820416875;0.0;0.0
AF;Gherkin;0.0;1.5402192979902014;0.0;0.0
AF;Gnuplot;0.0;2.392974568789802;0.0;0.0
AF;Go;0.0;0.36001215140476006;0.0;0.0
AF;Groovy;0.0;1.6666723946500053;0.0;0.0
AF;HCL;0.0;1.6063979371623518;0.0;0.0
AF;HLSL;0.0;1.297097223010075;0.0;0.0
AF;HTML;0.0;-1.016249261579583;1.0;1.0
AF;Hack;0.0;-0.061829169917760725;0.0;0.0
AF;Handlebars;0.0;0.9801771260069538;0.0;0.0
AF;Haskell;0.0;1.8765372301022132;0.0;0.0
AF;Inno Setup;0.0;2.371964715487492;0.0;0.0
AF;Java;0.0;-0.7562471697930261;1.0;0.5
AF;JavaScript;0.0;-0.982895896096222;1.0;1.0
AF;Jinja;0.0;1.735420527212339;0.0;0.0
AF;Julia;0.0;2.2362282021153;0.0;0.0
AF;Jupyter Notebook;0.0;-0.0066082809903690734;0.0;0.0
AF;Kotlin;0.0;-0.2309673621448754;0.0;0.0
AF;LLVM;0.0;2.4938399011543457;0.0;0.0
AF;Less;0.0;0.21979256909155254;0.0;0.0
AF;Lex;0.0;1.827724320733927;0.0;0.0
AF;Liquid;0.0;2.44558404892385;0.0;0.0
AF;Logos;0.0;2.5256855165033154;0.0;0.0
AF;Lua;0.0;1.039788507056618;0.0;0.0
AF;M;0.0;2.3574609781838114;0.0;0.0
AF;M4;0.0;1.679022613504914;0.0;0.0
AF;MATLAB;0.0;1.3281424385929317;0.0;0.0
AF;Makefile;0.0;-0.020329172841880613;0.0;0.0
AF;Mako;0.0;1.6582819443263859;0.0;0.0
AF;Mathematica;0.0;2.221178190028788;0.0;0.0
AF;Meson;0.0;2.292434130651344;0.0;0.0
AF;Mustache;0.0;1.6325806750540721;0.0;0.0
AF;NASL;0.0;2.260184706496336;0.0;0.0
AF;NSIS;0.0;2.17672734046535;0.0;0.0
AF;Nim;0.0;2.405183131512501;0.0;0.0
AF;Nix;0.0;2.0565173408881976;0.0;0.0
AF;Nunjucks;0.0;2.3735153647111122;0.0;0.0
AF;OCaml;0.0;2.3725426413987845;0.0;0.0
AF;Objective-C;0.0;-0.19183676675482814;0.0;0.0
AF;Objective-C++;0.0;1.8397649606576894;0.0;0.0
AF;OpenEdge ABL;0.0;2.517615790227106;0.0;0.0
AF;OpenSCAD;0.0;2.3878112126552917;0.0;0.0
AF;PHP;0.0;-0.7812349089464862;1.0;0.5
AF;PLSQL;0.0;2.0042529775520124;0.0;0.0
AF;PLpgSQL;0.0;1.6662445697018735;0.0;0.0
AF;POV-Ray SDL;0.0;2.5029393806635354;0.0;0.0
AF;Pascal;0.0;1.9794566413192878;0.0;0.0
AF;Pawn;0.0;2.4364260179241413;0.0;0.0
AF;Perl;0.0;0.9465159313780632;0.0;0.0
