iso2_code;language;entry01;consider00;pci;ubiquity;rca01;density
CN;HCL;0;1;2.075469430889188;29.0;0.0;0.5819412258452558
CN;HLSL;0;1;1.411478442422064;44.0;0.0;0.5689179196702417
CN;Hack;0;1;-0.3569854687960176;62.0;0.0;0.5510049496179159
CN;Handlebars;0;1;1.0993431411644778;50.0;0.0;0.5546565048814072
CN;Haskell;0;1;2.1075737141102437;32.0;0.0;0.5768798271146056
CN;Julia;0;1;2.718931209114361;18.0;0.0;0.5646988815256992
CN;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.5583816113938974
CN;Mathematica;1;0;2.9532361998983783;16.0;1.0;0.5816523009441515
CN;Nix;0;1;2.9275407675385243;16.0;0.0;0.5808691138391393
CN;PHP;0;1;-0.8800035812127267;107.0;0.0;0.5829770658591787
CN;PowerShell;1;0;0.759189602096217;58.0;1.0;0.5885442390752297
CN;Prolog;0;1;2.6465780153602583;20.0;0.0;0.5627394213573207
CN;R;0;1;0.9837305570009688;40.0;0.0;0.5717119695596946
CN;SCSS;1;0;-0.5056458545683647;112.0;1.0;0.5918537287906607
CN;Sass;0;1;1.7682888930890548;35.0;0.0;0.5690750286049053
CN;Scheme;0;1;2.878091963613647;17.0;0.0;0.5864303990202551
CN;ShaderLab;0;1;1.442966450727443;41.0;0.0;0.5644345334533657
CN;Solidity;0;1;2.2643193050766905;25.0;0.0;0.582280305491633
CN;Svelte;0;1;2.8839911518968795;18.0;0.0;0.5739073121442807
CN;Swift;0;1;0.0438564094566854;69.0;0.0;0.569042946913219
CO;Assembly;0;1;1.6140402136707923;42.0;0.0;0.3123368883234462
CO;Batchfile;0;1;0.7607178814684841;58.0;0.0;0.3676043119721252
CO;C;0;1;0.8431704579094816;57.0;0.0;0.3566206044506462
CO;C++;0;1;0.6067486439390477;64.0;0.0;0.3818575907464222
CO;CMake;0;1;1.615373748737018;41.0;0.0;0.3007217423574991
CO;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.4050469117861396
CO;GLSL;0;1;1.862587317764688;36.0;0.0;0.2914012055431451
CO;Go;0;1;1.0106528223522817;48.0;0.0;0.3320375229206748
CO;HCL;0;1;2.075469430889188;29.0;0.0;0.263401446707341
CO;Makefile;0;1;1.099888758800505;46.0;0.0;0.3148895104963252
CO;Perl;0;1;1.64924002475752;38.0;0.0;0.2890182003189843
CO;PowerShell;0;1;0.759189602096217;58.0;0.0;0.3798274751683586
CO;Roff;0;1;1.8720201810720312;35.0;0.0;0.2741848332368632
CO;Rust;0;1;1.7718722989843865;34.0;0.0;0.2838049475188416
CO;Smarty;0;1;1.6867077877377117;41.0;0.0;0.3096408131574552
CO;Starlark;0;1;1.2708183052241644;37.0;0.0;0.3518495193445128
CO;Vim Script;0;1;1.900649886448476;33.0;0.0;0.2682709953131031
CO;XSLT;0;1;1.6824452631964322;40.0;0.0;0.3023292662290524
CR;Batchfile;0;1;0.7607178814684841;58.0;0.0;0.3013867801338511
CR;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.2718385026287425
CZ;Blade;0;1;-0.4652508894488165;60.0;0.0;0.6852714175481337
CZ;Dart;0;1;-0.2731426361832896;46.0;0.0;0.6532191025952288
CZ;Hack;0;1;-0.3569854687960176;62.0;0.0;0.6718296644541029
CZ;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.6231603166668511
CZ;Swift;1;0;0.0438564094566854;69.0;1.0;0.6644118378091811
CZ;Vue;1;0;-0.3946880570499113;65.0;1.0;0.6575544973840439
DE;ASP.NET;0;1;0.6999645931255207;45.0;0.0;0.8768622121413004
DE;Blade;0;1;-0.4652508894488165;60.0;0.0;0.8026442004340555
DE;CSS;0;1;-1.1235791698152833;137.0;0.0;0.8346000055836982
DE;Dart;0;1;-0.2731426361832896;46.0;0.0;0.8132773842823926
DE;HTML;0;1;-1.2905081989991216;145.0;0.0;0.8317275375308091
DE;Hack;0;1;-0.3569854687960176;62.0;0.0;0.8116453710725327
DE;Less;1;0;0.0287144858230048;58.0;1.0;0.8306852222713964
DK;Blade;0;1;-0.4652508894488165;60.0;0.0;0.6437964074057545
DK;Hack;0;1;-0.3569854687960176;62.0;0.0;0.6237194768955854
DK;Kotlin;0;1;-0.161119360854662;76.0;0.0;0.639741776640691
DK;Less;0;1;0.0287144858230048;58.0;0.0;0.6302447529335335
DO;C++;0;1;0.6067486439390477;64.0;0.0;0.2093526070252654
DO;Makefile;0;1;1.099888758800505;46.0;0.0;0.143302689359208
DO;Python;0;1;-0.5731609756980096;95.0;0.0;0.2914500950512533
DZ;C#;0;1;-0.1043281087103906;86.0;0.0;0.3031668635351138
DZ;C++;1;0;0.6067486439390477;64.0;1.0;0.2177678091436771
DZ;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.2511187259883353
DZ;Makefile;0;1;1.099888758800505;46.0;0.0;0.151331570004069
EC;C++;1;0;0.6067486439390477;64.0;1.0;0.2359166931296628
EC;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.2687329372003234
EC;Makefile;0;1;1.099888758800505;46.0;0.0;0.1623775302848293
EG;Batchfile;0;1;0.7607178814684841;58.0;0.0;0.3786971495266599
EG;CMake;1;0;1.615373748737018;41.0;1.0;0.295917782153258
EG;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.4202975897203626
EG;Go;0;1;1.0106528223522817;48.0;0.0;0.3357309928950637
EG;Lua;0;1;1.784842630294794;36.0;0.0;0.2715408515048819
EG;Makefile;0;1;1.099888758800505;46.0;0.0;0.3169858970747283
EG;Perl;0;1;1.64924002475752;38.0;0.0;0.2822934725440328
EG;PowerShell;0;1;0.759189602096217;58.0;0.0;0.386335794543218
EG;R;0;1;0.9837305570009688;40.0;0.0;0.3238340426643252
EG;Roff;0;1;1.8720201810720312;35.0;0.0;0.2635446007391422
EG;TeX;0;1;1.3871652188469246;40.0;0.0;0.3050619705116639
ES;Dart;0;1;-0.2731426361832896;46.0;0.0;0.8920854707233519
FI;Dart;0;1;-0.2731426361832896;46.0;0.0;0.6068709454653072
FI;Hack;0;1;-0.3569854687960176;62.0;0.0;0.6181135064796828
FI;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.561553644955447
FI;Swift;0;1;0.0438564094566854;69.0;0.0;0.6103199291110959
FI;Vue;0;1;-0.3946880570499113;65.0;0.0;0.601720412935616
FR;ASP.NET;0;1;0.6999645931255207;45.0;0.0;0.9047005890837924
FR;Blade;0;1;-0.4652508894488165;60.0;0.0;0.879478676734456
FR;Dart;0;1;-0.2731426361832896;46.0;0.0;0.8628890460731911
FR;Kotlin;0;1;-0.161119360854662;76.0;0.0;0.8930223037018148
FR;Swift;0;1;0.0438564094566854;69.0;0.0;0.8911730164554015
GB;Blade;0;1;-0.4652508894488165;60.0;0.0;0.8131562630580813
GB;Dart;0;1;-0.2731426361832896;46.0;0.0;0.8252984175534839
GB;Hack;0;1;-0.3569854687960176;62.0;0.0;0.8237949512957645
GB;Java;0;1;-0.7652183747771489;102.0;0.0;0.8565551356240115
GB;Kotlin;0;1;-0.161119360854662;76.0;0.0;0.8438103416456404
GB;Less;0;1;0.0287144858230048;58.0;0.0;0.8435603822401999
GB;Swift;0;1;0.0438564094566854;69.0;0.0;0.8538208390051987
GB;Vue;0;1;-0.3946880570499113;65.0;0.0;0.8246056963829469
GE;C;0;1;0.8431704579094816;57.0;0.0;0.1255108039193053
GE;C++;0;1;0.6067486439390477;64.0;0.0;0.1463289070096988
GE;Dockerfile;1;0;0.1974236737775398;73.0;1.0;0.1748920922566706
GE;Makefile;1;0;1.099888758800505;46.0;1.0;0.0941427398114263
GE;Python;1;0;-0.5731609756980096;95.0;1.0;0.2280478718697749
GH;Batchfile;0;1;0.7607178814684841;58.0;0.0;0.2031901864803255
GH;C;1;0;0.8431704579094816;57.0;1.0;0.1887985439609635
GH;C#;0;1;-0.1043281087103906;86.0;0.0;0.2980199478664481
GH;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.2426384300214288
GH;Java;0;1;-0.7652183747771489;102.0;0.0;0.3753757291825782
GR;Swift;0;1;0.0438564094566854;69.0;0.0;0.4930705819673566
GT;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.2788843947428338
GT;Makefile;0;1;1.099888758800505;46.0;0.0;0.1884628469521395
GT;Objective-C;1;0;0.2858814656882291;82.0;1.0;0.302659144746683
GT;Ruby;0;1;-0.5770155083209011;105.0;0.0;0.3578354933562994
HK;ASP.NET;0;1;0.6999645931255207;45.0;0.0;0.6777817133556296
HK;Blade;0;1;-0.4652508894488165;60.0;0.0;0.7089675025534945
HK;C#;0;1;-0.1043281087103906;86.0;0.0;0.7194095725681552
HK;Gherkin;0;1;1.884085487951083;34.0;0.0;0.6710510339574888
HK;HCL;0;1;2.075469430889188;29.0;0.0;0.6665423717080001
HK;HLSL;0;1;1.411478442422064;44.0;0.0;0.6856343680546644
HK;Hack;0;1;-0.3569854687960176;62.0;0.0;0.7007378201860877
HK;Handlebars;1;0;1.0993431411644778;50.0;1.0;0.6840650483535898
HK;Haskell;0;1;2.1075737141102437;32.0;0.0;0.6600163558427682
HK;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.6725096210105972
HK;PHP;0;1;-0.8800035812127267;107.0;0.0;0.727455668745228
HK;R;0;1;0.9837305570009688;40.0;0.0;0.6847176770824537
HK;ShaderLab;0;1;1.442966450727443;41.0;0.0;0.6778765706461547
HN;Python;0;1;-0.5731609756980096;95.0;0.0;0.1923717175625391
HR;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.3086104580291607
HU;Jupyter Notebook;0;1;0.4303108890840478;48.0;0.0;0.5048072666458975
HU;Ruby;1;0;-0.5770155083209011;105.0;1.0;0.6239644877275483
ID;Assembly;0;1;1.6140402136707923;42.0;0.0;0.3756205905465047
ID;Awk;0;1;2.2969540673791213;29.0;0.0;0.3573434329591008
ID;Batchfile;0;1;0.7607178814684841;58.0;0.0;0.4087017000625856
ID;C;0;1;0.8431704579094816;57.0;0.0;0.4045625446836869
ID;C#;0;1;-0.1043281087103906;86.0;0.0;0.4736716321656285
ID;C++;1;0;0.6067486439390477;64.0;1.0;0.4219468583530806
ID;CMake;1;0;1.615373748737018;41.0;1.0;0.3700408273157817
ID;Dockerfile;0;1;0.1974236737775398;73.0;0.0;0.4378407028952392
ID;Emacs Lisp;0;1;2.284861684414576;29.0;0.0;0.3578224629650909
ID;Fortran;0;1;2.575123543477829;23.0;0.0;0.3799186015049211
ID;GLSL;0;1;1.862587317764688;36.0;0.0;0.3692372159591073
ID;Groovy;0;1;1.9476213896937435;34.0;0.0;0.3711138129403507
ID;HCL;0;1;2.075469430889188;29.0;0.0;0.3736922722857193
ID;HLSL;0;1;1.411478442422064;44.0;0.0;0.4031491922147021
ID;Lex;0;1;2.1086389957590543;32.0;0.0;0.3775480325414874
ID;Lua;0;1;1.784842630294794;36.0;0.0;0.361937632352447
ID;M4;0;1;2.1789177990423836;31.0;0.0;0.3549191848733006
ID;MATLAB;0;1;1.607304664210452;38.0;0.0;0.3796184281362389
ID;Makefile;0;1;1.099888758800505;46.0;0.0;0.3775125565260052
ID;Objective-C++;1;0;2.2966159739590664;30.0;1.0;0.3657835556691953
ID;Perl;0;1;1.64924002475752;38.0;0.0;0.3627190050620091
ID;PowerShell;0;1;0.759189602096217;58.0;0.0;0.4214374744376655
ID;Python;0;1;-0.5731609756980096;95.0;0.0;0.4698325515140268
ID;R;0;1;0.9837305570009688;40.0;0.0;0.3933413783589108
ID;Roff;0;1;1.8720201810720312;35.0;0.0;0.3583297263594359
ID;Rust;0;1;1.7718722989843865;34.0;0.0;0.3637296809582347
ID;Scala;0;1;2.149544529046932;32.0;0.0;0.3626052854166078
ID;ShaderLab;0;1;1.442966450727443;41.0;0.0;0.4055854517860977
ID;Tcl;0;1;2.3428831978834004;30.0;0.0;0.3699693865616416
ID;TeX;0;1;1.3871652188469246;40.0;0.0;0.3832176342523943
ID;Twig;0;1;1.6564652442060968;22.0;0.0;0.3929199305432483
ID;TypeScript;0;1;-0.3351298897756309;97.0;0.0;0.4928116085857423
ID;Vim Script;0;1;1.900649886448476;33.0;0.0;0.3573825241557072
ID;XSLT;0;1;1.6824452631964322;40.0;0.0;0.371021767545778
ID;Yacc;0;1;2.0789420867424653;32.0;0.0;0.3633775830856156
ID;sed;0;1;2.6844992911837227;23.0;0.0;0.3777808694866028
IE;Dart;0;1;-0.2731426361832896;46.0;0.0;0.6001721487548364
IE;Hack;0;1;-0.3569854687960176;62.0;0.0;0.5978231582553803
IE;Less;0;1;0.0287144858230048;58.0;0.0;0.6089664712118075
IE;Vue;0;1;-0.3946880570499113;65.0;0.0;0.5880983753024995
IL;Hack;0;1;-0.3569854687960176;62.0;0.0;0.5979104550187966
IL;Less;0;1;0.0287144858230048;58.0;0.0;0.6137589124002554
IL;PHP;0;1;-0.8800035812127267;107.0;0.0;0.6404269984046153
IL;R;0;1;0.9837305570009688;40.0;0.0;0.5605276066683891
IL;TeX;0;1;1.3871652188469246;40.0;0.0;0.5466787938400852
IL;Vue;0;1;-0.3946880570499113;65.0;0.0;0.592292260204767
IN;ANTLR;0;1;2.6532129918936445;18.0;0.0;0.5026163688628617
IN;AppleScript;0;1;3.2285914766550508;11.0;0.0;0.5039046188531646
IN;Assembly;0;1;1.6140402136707923;42.0;0.0;0.5113404844022673
IN;AutoHotkey;0;1;3.2331170355394137;11.0;0.0;0.5054993871285794
IN;Awk;0;1;2.2969540673791213;29.0;0.0;0.5058597769259887
IN;Batchfile;0;1;0.7607178814684841;58.0;0.0;0.5370535250789021
IN;Blade;0;1;-0.4652508894488165;60.0;0.0;0.61076772892092
IN;C#;0;1;-0.1043281087103906;86.0;0.0;0.585665262069043
IN;CMake;0;1;1.615373748737018;41.0;0.0;0.5066012408524634
IN;Cuda;0;1;2.742918570023478;21.0;0.0;0.5047804938870637
IN;DIGITAL Command Language;0;1;2.9776521408283556;15.0;0.0;0.5033072053943481
IN;Emacs Lisp;0;1;2.284861684414576;29.0;0.0;0.5044654357774784
IN;FreeMarker;1;0;2.6096665413170133;18.0;1.0;0.5034646240633794
IN;GAP;0;1;3.0242909451172597;15.0;0.0;0.5047043757313929
IN;GDB;0;1;2.8372748269469548;20.0;0.0;0.5121468851899222
IN;GLSL;0;1;1.862587317764688;36.0;0.0;0.5107771785671138
IN;Gnuplot;0;1;3.101021239015724;14.0;0.0;0.4979794477439193
IN;Go;0;1;1.0106528223522817;48.0;0.0;0.52581149198146
IN;HLSL;0;1;1.411478442422064;44.0;0.0;0.5369594694835829
IN;Haml;0;1;3.391862094378609;7.0;0.0;0.5240412335703708
IN;Inno Setup;0;1;3.1166840094427037;13.0;0.0;0.4999399214215579
IN;Lua;0;1;1.784842630294794;36.0;0.0;0.5047713495995285
IN;M4;0;1;2.1789177990423836;31.0;0.0;0.5034414101316333
IN;Makefile;0;1;1.099888758800505;46.0;0.0;0.5129783685092787
IN;Mathematica;0;1;2.9532361998983783;16.0;0.0;0.4997081557362025
IN;Meson;0;1;2.991561278181072;16.0;0.0;0.4974816452274513
IN;NASL;0;1;3.0749879684708037;16.0;0.0;0.4969192016502557
IN;NSIS;0;1;2.8340100256997274;20.0;0.0;0.502973654665795
IN;Nix;0;1;2.9275407675385243;16.0;0.0;0.4970468435900386
IN;PLpgSQL;0;1;1.7579118225328378;39.0;0.0;0.5295146753240167
IN;Pawn;0;1;3.1707735891381947;12.0;0.0;0.5044541440625302
