year;iso2_code;language;num_pushers;e_p;e_c;e;rca;rca01;entry01
2020;GB;Go;43178.0;1036297.0;4177515.0;112428608.0;1.121339437959248;1.0;0
2022;GB;Go;33592.0;860940.0;3095718.0;91185560.0;1.1492847733747897;1.0;0
2020;GB;Groovy;14044.0;243410.0;4177515.0;112428608.0;1.5527846174064626;1.0;0
2022;GB;Groovy;8808.0;151590.0;3095718.0;91185560.0;1.7114784307237305;1.0;0
2020;GB;HCL;24540.0;245138.0;4177515.0;112428608.0;2.694155977742269;1.0;0
2022;GB;HCL;22023.0;270642.0;3095718.0;91185560.0;2.3968781801536925;1.0;0
2020;GB;HLSL;12361.0;253241.0;4177515.0;112428608.0;1.3136461649199864;1.0;0
2022;GB;HLSL;10568.0;241473.0;3095718.0;91185560.0;1.2891068142730508;1.0;0
2020;GB;HTML;519246.0;16417570.0;4177515.0;112428608.0;0.8511833084777681;0.0;0
2022;GB;HTML;363053.0;12905543.0;3095718.0;91185560.0;0.8286257494573467;0.0;0
2020;GB;Hack;11916.0;564634.0;4177515.0;112428608.0;0.5679659289647828;0.0;0
2022;GB;Hack;7637.0;414410.0;3095718.0;91185560.0;0.5428217503789391;0.0;0
2020;GB;Haml;1321.0;16185.0;4177515.0;112428608.0;2.1965896327151175;1.0;1
2022;GB;Haml;1002.0;11694.0;3095718.0;91185560.0;2.5238835279963503;1.0;0
2020;GB;Handlebars;8350.0;223925.0;4177515.0;112428608.0;1.0035585336041188;1.0;0
2022;GB;Handlebars;9125.0;243894.0;3095718.0;91185560.0;1.1020376548458373;1.0;0
2020;GB;Haskell;7961.0;113429.0;4177515.0;112428608.0;1.8888711624429217;1.0;0
2022;GB;Haskell;5367.0;80555.0;3095718.0;91185560.0;1.9624733621489125;1.0;0
2020;GB;Inno Setup;2827.0;39478.0;4177515.0;112428608.0;1.9272119567228185;1.0;0
2022;GB;Inno Setup;1915.0;30892.0;3095718.0;91185560.0;1.8259438963838976;1.0;0
2020;GB;Java;121454.0;5038789.0;4177515.0;112428608.0;0.6487008479290953;0.0;0
2022;GB;Java;79911.0;3579275.0;3095718.0;91185560.0;0.657621760745364;0.0;0
2020;GB;JavaScript;444862.0;13543711.0;4177515.0;112428608.0;0.8839881587539471;0.0;0
2022;GB;JavaScript;329612.0;11157538.0;3095718.0;91185560.0;0.8701604037202856;0.0;0
2020;GB;Jinja;4173.0;73894.0;4177515.0;112428608.0;1.519840538164415;1.0;1
2022;GB;Jinja;9063.0;163273.0;3095718.0;91185560.0;1.6350170452674508;1.0;0
2020;GB;Julia;4008.0;64809.0;4177515.0;112428608.0;1.664375093365198;1.0;0
2022;GB;Julia;3118.0;51730.0;3095718.0;91185560.0;1.7754085607710137;1.0;0
2020;GB;Jupyter Notebook;71551.0;2098543.0;4177515.0;112428608.0;0.9176068585574271;0.0;0
2022;GB;Jupyter Notebook;64254.0;1775265.0;3095718.0;91185560.0;1.0661091120330612;1.0;1
2020;GB;Kotlin;22087.0;964898.0;4177515.0;112428608.0;0.6160474164734209;0.0;0
2022;GB;Kotlin;17413.0;876468.0;3095718.0;91185560.0;0.5851971638841313;0.0;0
2020;GB;LLVM;1886.0;28394.0;4177515.0;112428608.0;1.7876147359543877;1.0;1
2022;GB;LLVM;1289.0;22723.0;3095718.0;91185560.0;1.6709056443977701;1.0;0
2020;GB;Less;10958.0;472684.0;4177515.0;112428608.0;0.6239060683083889;0.0;0
2022;GB;Less;9415.0;422359.0;3095718.0;91185560.0;0.6566035834961768;0.0;0
2020;GB;Lex;5693.0;143021.0;4177515.0;112428608.0;1.0712730738132146;1.0;1
2022;GB;Lex;3646.0;98566.0;3095718.0;91185560.0;1.0895676722556293;1.0;0
2020;GB;Liquid;2109.0;17998.0;4177515.0;112428608.0;3.153632974123343;1.0;0
2022;GB;Liquid;1724.0;21047.0;3095718.0;91185560.0;2.4127467408175614;1.0;0
2020;GB;Logos;1763.0;17593.0;4177515.0;112428608.0;2.696939631307934;1.0;0
2022;GB;Logos;688.0;7356.0;3095718.0;91185560.0;2.7549352431292733;1.0;0
2020;GB;Lua;20050.0;395736.0;4177515.0;112428608.0;1.3635392157579171;1.0;0
2022;GB;Lua;19759.0;406029.0;3095718.0;91185560.0;1.43341711268354;1.0;0
2020;GB;M;3039.0;47925.0;4177515.0;112428608.0;1.7065829176770386;1.0;0
2022;GB;M;1530.0;27452.0;3095718.0;91185560.0;1.641655846978477;1.0;0
2020;GB;M4;13943.0;289712.0;4177515.0;112428608.0;1.2952349621370447;1.0;0
2022;GB;M4;8599.0;185637.0;3095718.0;91185560.0;1.3644200252241026;1.0;0
2020;GB;MATLAB;15649.0;316614.0;4177515.0;112428608.0;1.3301949406079516;1.0;0
2022;GB;MATLAB;10118.0;202946.0;3095718.0;91185560.0;1.468516587261982;1.0;0
2020;GB;Makefile;121452.0;2565528.0;4177515.0;112428608.0;1.2740507494926068;1.0;0
2022;GB;Makefile;86779.0;1950099.0;3095718.0;91185560.0;1.3107584279454187;1.0;0
2020;GB;Mako;3989.0;77262.0;4177515.0;112428608.0;1.3894947361752368;1.0;0
2022;GB;Mako;3100.0;67444.0;3095718.0;91185560.0;1.3538889738287332;1.0;0
2020;GB;Mathematica;4472.0;63496.0;4177515.0;112428608.0;1.8954583384912476;1.0;0
2022;GB;Mathematica;3098.0;52623.0;3095718.0;91185560.0;1.7340854224290738;1.0;0
2020;GB;Meson;2870.0;41129.0;4177515.0;112428608.0;1.8779869154464277;1.0;0
2022;GB;Meson;2571.0;43486.0;3095718.0;91185560.0;1.7414751927708063;1.0;0
2020;GB;Mustache;4684.0;80824.0;4177515.0;112428608.0;1.559679493257063;1.0;0
2022;GB;Mustache;7090.0;136313.0;3095718.0;91185560.0;1.5320524598437633;1.0;0
2020;GB;NASL;3336.0;54445.0;4177515.0;112428608.0;1.6490235406715246;1.0;0
2022;GB;NASL;2868.0;53625.0;3095718.0;91185560.0;1.5753480474814394;1.0;0
2020;GB;NSIS;4177.0;69615.0;4177515.0;112428608.0;1.6148064053750062;1.0;0
2022;GB;NSIS;2654.0;50946.0;3095718.0;91185560.0;1.5344597620864984;1.0;0
2020;GB;Nim;675.0;11566.0;4177515.0;112428608.0;1.5706499344059148;1.0;0
2022;GB;Nim;920.0;14561.0;3095718.0;91185560.0;1.8610639759063137;1.0;0
2020;GB;Nix;6078.0;81000.0;4177515.0;112428608.0;2.0194564525844956;1.0;0
2022;GB;Nix;8043.0;168257.0;3095718.0;91185560.0;1.4080225319468656;1.0;0
2020;GB;Nunjucks;4349.0;18097.0;4177515.0;112428608.0;6.467577431715303;1.0;0
2022;GB;Nunjucks;6560.0;52275.0;3095718.0;91185560.0;3.696361814584393;1.0;0
2020;GB;OCaml;3155.0;39919.0;4177515.0;112428608.0;2.127054050412231;1.0;0
2022;GB;OCaml;1842.0;24938.0;3095718.0;91185560.0;2.175668292275387;1.0;0
2020;GB;Objective-C;39873.0;1294927.0;4177515.0;112428608.0;0.8286906563348414;0.0;0
2022;GB;Objective-C;18325.0;774640.0;3095718.0;91185560.0;0.6968009621536313;0.0;0
2020;GB;Objective-C++;8288.0;167134.0;4177515.0;112428608.0;1.3345773529017173;1.0;1
2022;GB;Objective-C++;7700.0;209988.0;3095718.0;91185560.0;1.080092437266721;1.0;0
2020;GB;OpenEdge ABL;1350.0;16292.0;4177515.0;112428608.0;2.230068394468305;1.0;0
2022;GB;OpenEdge ABL;917.0;10857.0;3095718.0;91185560.0;2.487849903614435;1.0;0
2020;GB;OpenSCAD;1865.0;18213.0;4177515.0;112428608.0;2.755853736431396;1.0;0
2022;GB;OpenSCAD;1000.0;10492.0;3095718.0;91185560.0;2.8074135731957095;1.0;0
2020;GB;PHP;71900.0;2542920.0;4177515.0;112428608.0;0.7609480500761507;0.0;0
2022;GB;PHP;42507.0;1742439.0;3095718.0;91185560.0;0.7185674644025808;0.0;0
2020;GB;PLSQL;4545.0;93752.0;4177515.0;112428608.0;1.3047045049884944;1.0;1
2022;GB;PLSQL;2553.0;56161.0;3095718.0;91185560.0;1.339000255249227;1.0;0
2020;GB;PLpgSQL;8795.0;177120.0;4177515.0;112428608.0;1.3363710408350467;1.0;0
2022;GB;PLpgSQL;6438.0;131580.0;3095718.0;91185560.0;1.4412050243637549;1.0;0
2020;GB;Pascal;5796.0;106723.0;4177515.0;112428608.0;1.4616021312522067;1.0;0
2022;GB;Pascal;3303.0;69355.0;3095718.0;91185560.0;1.4027990879176535;1.0;0
2020;GB;Pawn;2944.0;38011.0;4177515.0;112428608.0;2.084430052669021;1.0;0
2022;GB;Pawn;1931.0;29737.0;3095718.0;91185560.0;1.9127129494720678;1.0;0
2020;GB;Perl;30497.0;602728.0;4177515.0;112428608.0;1.3617411708823384;1.0;0
2022;GB;Perl;18983.0;393683.0;3095718.0;91185560.0;1.4203090798303426;1.0;0
2020;GB;PostScript;3099.0;41508.0;4177515.0;112428608.0;2.009317579155075;1.0;0
2022;GB;PostScript;1851.0;27025.0;3095718.0;91185560.0;2.01746213956164;1.0;0
2020;GB;PowerShell;38114.0;747265.0;4177515.0;112428608.0;1.3726780965054788;1.0;0
2022;GB;PowerShell;27870.0;567939.0;3095718.0;91185560.0;1.4454396159831366;1.0;0
2020;GB;Processing;2426.0;49227.0;4177515.0;112428608.0;1.3263136596940688;1.0;0
2022;GB;Processing;1393.0;26822.0;3095718.0;91185560.0;1.5297647010471758;1.0;0
2020;GB;Procfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GB;Procfile;19877.0;560966.0;3095718.0;91185560.0;1.0437079111114782;1.0;1
2020;GB;Prolog;3116.0;52009.0;4177515.0;112428608.0;1.6124184584124466;1.0;0
2022;GB;Prolog;2281.0;39567.0;3095718.0;91185560.0;1.6980748882134142;1.0;0
2020;GB;Pug;5247.0;156397.0;4177515.0;112428608.0;0.9029037601659474;0.0;0
2022;GB;Pug;4773.0;145215.0;3095718.0;91185560.0;0.9681544197306329;0.0;0
2020;GB;Puppet;2255.0;18942.0;4177515.0;112428608.0;3.2039042577317125;1.0;1
2022;GB;Puppet;1192.0;16743.0;3095718.0;91185560.0;2.097044543169295;1.0;0
2020;GB;PureBasic;1255.0;33251.0;4177515.0;112428608.0;1.0157757265949208;1.0;0
2022;GB;PureBasic;1263.0;31461.0;3095718.0;91185560.0;1.1824846315816828;1.0;0
2020;GB;Python;310353.0;7817688.0;4177515.0;112428608.0;1.0684062735732618;1.0;0
2022;GB;Python;243197.0;6332822.0;3095718.0;91185560.0;1.131164089329358;1.0;0
2020;GB;QML;1634.0;34749.0;4177515.0;112428608.0;1.2655186704631038;1.0;0
2022;GB;QML;1125.0;25035.0;3095718.0;91185560.0;1.3236391496391273;1.0;0
2020;GB;QMake;5340.0;144921.0;4177515.0;112428608.0;0.9916735972344498;0.0;0
2022;GB;QMake;3208.0;86040.0;3095718.0;91185560.0;1.0982434837003925;1.0;1
2020;GB;R;35387.0;583703.0;4177515.0;112428608.0;1.6315885026017645;1.0;0
2022;GB;R;25399.0;383562.0;3095718.0;91185560.0;1.9504989497135075;1.0;0
2020;GB;Raku;5588.0;88006.0;4177515.0;112428608.0;1.7088460188455379;1.0;0
2022;GB;Raku;3399.0;62197.0;3095718.0;91185560.0;1.6097054123299506;1.0;0
2020;GB;Rebol;2021.0;35722.0;4177515.0;112428608.0;1.5226124024678531;1.0;0
2022;GB;Rebol;646.0;7794.0;3095718.0;91185560.0;2.4413879334924586;1.0;0
2020;GB;RobotFramework;484.0;13971.0;4177515.0;112428608.0;0.9323450826880003;0.0;0
2022;GB;RobotFramework;452.0;10273.0;3095718.0;91185560.0;1.296002454093854;1.0;1
2020;GB;Roff;23891.0;512627.0;4177515.0;112428608.0;1.2542718265333939;1.0;0
2022;GB;Roff;16518.0;373414.0;3095718.0;91185560.0;1.3029613776191418;1.0;0
2020;GB;Ruby;115363.0;2746584.0;4177515.0;112428608.0;1.1304008389444888;1.0;0
2022;GB;Ruby;62669.0;1417799.0;3095718.0;91185560.0;1.3019753931167755;1.0;0
2020;GB;Rust;19598.0;341381.0;4177515.0;112428608.0;1.5450097439559298;1.0;0
2022;GB;Rust;20479.0;398987.0;3095718.0;91185560.0;1.5118707946799343;1.0;0
2020;GB;SCSS;96132.0;2510363.0;4177515.0;112428608.0;1.0306003085911584;1.0;0
2022;GB;SCSS;93633.0;2709897.0;3095718.0;91185560.0;1.0177493447533479;1.0;0
2020;GB;SQLPL;1121.0;26329.0;4177515.0;112428608.0;1.1458560542559495;1.0;0
2022;GB;SQLPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GB;SWIG;3567.0;58457.0;4177515.0;112428608.0;1.6421975553580197;1.0;1
2022;GB;SWIG;2090.0;39395.0;3095718.0;91185560.0;1.5626792970893768;1.0;0
2020;GB;Sass;4417.0;104554.0;4177515.0;112428608.0;1.1369609856511294;1.0;0
2022;GB;Sass;3743.0;92888.0;3095718.0;91185560.0;1.1869294134324713;1.0;0
2020;GB;Scala;14886.0;206703.0;4177515.0;112428608.0;1.9381618929429756;1.0;0
2022;GB;Scala;9430.0;125804.0;3095718.0;91185560.0;2.2079128141395445;1.0;0
2020;GB;Scheme;3942.0;63960.0;4177515.0;112428608.0;1.6586966995844068;1.0;0
2022;GB;Scheme;2962.0;50399.0;3095718.0;91185560.0;1.7311225434617614;1.0;0
2020;GB;Scilab;1747.0;25063.0;4177515.0;112428608.0;1.8759388022727261;1.0;0
2022;GB;Scilab;851.0;12683.0;3095718.0;91185560.0;1.976388166181814;1.0;0
2020;GB;ShaderLab;11897.0;259011.0;4177515.0;112428608.0;1.2361696268327103;1.0;0
2022;GB;ShaderLab;9892.0;234446.0;3095718.0;91185560.0;1.242813486743289;1.0;0
2020;GB;Shell;307051.0;7090061.0;4177515.0;112428608.0;1.1655190064546064;1.0;0
2022;GB;Shell;222308.0;5642159.0;3095718.0;91185560.0;1.16057830533345;1.0;0
2020;GB;SmPL;1683.0;34078.0;4177515.0;112428608.0;1.3291342001409934;1.0;0
2022;GB;SmPL;1460.0;31688.0;3095718.0;91185560.0;1.3571339146224215;1.0;0
2020;GB;Smalltalk;5741.0;90618.0;4177515.0;112428608.0;1.705029469714154;1.0;0
2022;GB;Smalltalk;3480.0;61118.0;3095718.0;91185560.0;1.6771611239028346;1.0;0
2020;GB;Smarty;16107.0;318089.0;4177515.0;112428608.0;1.362777088758151;1.0;0
2022;GB;Smarty;12636.0;271172.0;3095718.0;91185560.0;1.372554033016584;1.0;0
2020;GB;Solidity;3920.0;99492.0;4177515.0;112428608.0;1.0603682647709347;1.0;0
2022;GB;Solidity;5769.0;192679.0;3095718.0;91185560.0;0.881923332269284;0.0;0
2020;GB;SourcePawn;1777.0;24773.0;4177515.0;112428608.0;1.9304903755826797;1.0;1
2022;GB;SourcePawn;2505.0;42207.0;3095718.0;91185560.0;1.7481871476526003;1.0;0
2020;GB;Standard ML;2164.0;37880.0;4177515.0;112428608.0;1.5374680579552265;1.0;0
2022;GB;Standard ML;1691.0;19375.0;3095718.0;91185560.0;2.570789832673973;1.0;0
2020;GB;Starlark;9521.0;289956.0;4177515.0;112428608.0;0.8837090057734779;0.0;0
2022;GB;Starlark;6967.0;205537.0;3095718.0;91185560.0;0.9984365580107556;0.0;0
2020;GB;Stata;1250.0;14887.0;4177515.0;112428608.0;2.259756479222341;1.0;1
2022;GB;Stata;1134.0;12173.0;3095718.0;91185560.0;2.7439747441144564;1.0;0
2020;GB;Stylus;1974.0;66479.0;4177515.0;112428608.0;0.7991374545345773;0.0;0
2022;GB;Stylus;1550.0;50548.0;3095718.0;91185560.0;0.9032176144546281;0.0;0
2020;GB;Svelte;2898.0;43844.0;4177515.0;112428608.0;1.7788815374239264;1.0;1
2022;GB;Svelte;4769.0;95303.0;3095718.0;91185560.0;1.473959083432253;1.0;0
2020;GB;Swift;19528.0;801546.0;4177515.0;112428608.0;0.6556742541262424;0.0;0
2022;GB;Swift;14021.0;684241.0;3095718.0;91185560.0;0.6035796276267874;0.0;0
2020;GB;SystemVerilog;1135.0;18347.0;4177515.0;112428608.0;1.6649056081764948;1.0;1
2022;GB;SystemVerilog;1025.0;16582.0;3095718.0;91185560.0;1.8207555053804496;1.0;0
2020;GB;TSQL;18939.0;567196.0;4177515.0;112428608.0;0.8986336980379261;0.0;0
2022;GB;TSQL;5266.0;121422.0;3095718.0;91185560.0;1.2774624695994035;1.0;1
2020;GB;Tcl;5845.0;123462.0;4177515.0;112428608.0;1.2741190912678526;1.0;0
2022;GB;Tcl;3845.0;85857.0;3095718.0;91185560.0;1.3191230586013054;1.0;0
2020;GB;TeX;28353.0;522006.0;4177515.0;112428608.0;1.4617810874272037;1.0;0
2022;GB;TeX;20168.0;368026.0;3095718.0;91185560.0;1.6141690222393594;1.0;0
2020;GB;Thrift;1503.0;29533.0;4177515.0;112428608.0;1.3696519837034644;1.0;0
2022;GB;Thrift;1056.0;22018.0;3095718.0;91185560.0;1.4127025465404517;1.0;0
2020;GB;Twig;3169.0;79239.0;4177515.0;112428608.0;1.0763216317610658;1.0;0
2022;GB;Twig;2647.0;76131.0;3095718.0;91185560.0;1.024134706713283;1.0;0
2020;GB;TypeScript;96114.0;2776147.0;4177515.0;112428608.0;0.9317577391082161;0.0;0
2022;GB;TypeScript;91884.0;2904613.0;3095718.0;91185560.0;0.9317862417006418;0.0;0
2020;GB;UnrealScript;1180.0;22808.0;4177515.0;112428608.0;1.3923666697052235;1.0;1
2022;GB;UnrealScript;774.0;18811.0;3095718.0;91185560.0;1.2119752593969646;1.0;0
2020;GB;VBA;1700.0;32285.0;4177515.0;112428608.0;1.4171210407436536;1.0;0
2022;GB;VBA;826.0;15254.0;3095718.0;91185560.0;1.5950010837442448;1.0;0
2020;GB;VBScript;3064.0;49186.0;4177515.0;112428608.0;1.6765097024314994;1.0;0
2022;GB;VBScript;1927.0;35310.0;3095718.0;91185560.0;1.6074914598020673;1.0;0
2020;GB;VHDL;1468.0;27178.0;4177515.0;112428608.0;1.4536751851843879;1.0;0
2022;GB;VHDL;1321.0;25870.0;3095718.0;91185560.0;1.5040804491832065;1.0;0
2020;GB;Verilog;2184.0;50706.0;4177515.0;112428608.0;1.1591832515016547;1.0;0
2022;GB;Verilog;1759.0;44850.0;3095718.0;91185560.0;1.155228964689769;1.0;0
2020;GB;Vim Script;22770.0;444328.0;4177515.0;112428608.0;1.3791711518694054;1.0;0
2022;GB;Vim Script;13116.0;276366.0;3095718.0;91185560.0;1.397917277023796;1.0;0
2020;GB;Vim Snippet;2921.0;46610.0;4177515.0;112428608.0;1.6865967910192747;1.0;0
2022;GB;Vim Snippet;1593.0;27970.0;3095718.0;91185560.0;1.6775983358413022;1.0;0
2020;GB;Visual Basic .NET;2765.0;44402.0;4177515.0;112428608.0;1.6759128032538346;1.0;0
2022;GB;Visual Basic .NET;1886.0;31847.0;3095718.0;91185560.0;1.7443669021886599;1.0;0
2020;GB;Vue;25882.0;1173381.0;4177515.0;112428608.0;0.5936324007192398;0.0;0
2022;GB;Vue;16384.0;759361.0;3095718.0;91185560.0;0.6355303979426628;0.0;0
2020;GB;XS;1907.0;36689.0;4177515.0;112428608.0;1.3988580098599788;1.0;1
2022;GB;XS;1230.0;26788.0;3095718.0;91185560.0;1.3524757857347447;1.0;0
2020;GB;XSLT;14913.0;299447.0;4177515.0;112428608.0;1.3403057076632774;1.0;0
2022;GB;XSLT;9814.0;204166.0;3095718.0;91185560.0;1.4158828150751814;1.0;0
2020;GB;Yacc;7040.0;168552.0;4177515.0;112428608.0;1.1240808900827197;1.0;0
2022;GB;Yacc;4617.0;118661.0;3095718.0;91185560.0;1.1460842591957647;1.0;0
2020;GB;sed;5446.0;111076.0;4177515.0;112428608.0;1.3195207401769782;1.0;0
2022;GB;sed;3615.0;79700.0;3095718.0;91185560.0;1.3360252233881973;1.0;0
2020;GE;AIDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;AIDL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;AMPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;AMPL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;ANTLR;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;ANTLR;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;ASP.NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;ASP.NET;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;ActionScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;ActionScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Ada;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Ada;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Apex;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Apex;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;AppleScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;AppleScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Assembly;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Assembly;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Astro;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Astro;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;AutoHotkey;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;AutoHotkey;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Awk;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Awk;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Batchfile;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Batchfile;1050.0;1061868.0;134461.0;91185560.0;0.6705767606602722;0.0;0
2020;GE;Blade;797.0;328718.0;64083.0;112428608.0;4.253719365071916;1.0;1
2022;GE;Blade;809.0;373652.0;134461.0;91185560.0;1.468286964708799;1.0;0
2020;GE;Brainfuck;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Brainfuck;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;C;655.0;2572830.0;64083.0;112428608.0;0.44664678038394284;0.0;0
2022;GE;C;1801.0;2192550.0;134461.0;91185560.0;0.5570496934504539;0.0;0
2020;GE;C#;1962.0;2069591.0;64083.0;112428608.0;1.6632153129399572;1.0;1
2022;GE;C#;3030.0;1583134.0;134461.0;91185560.0;1.2979402045485002;1.0;0
2020;GE;C++;996.0;2869718.0;64083.0;112428608.0;0.6089114147717857;0.0;0
2022;GE;C++;2071.0;2279341.0;134461.0;91185560.0;0.6161699709485825;0.0;0
2020;GE;CMake;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;CMake;945.0;983913.0;134461.0;91185560.0;0.6513356397566875;0.0;0
2020;GE;CSS;11369.0;12433138.0;64083.0;112428608.0;1.6042627933035127;1.0;1
2022;GE;CSS;20790.0;10388464.0;134461.0;91185560.0;1.3571657246959972;1.0;0
2020;GE;Clojure;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Clojure;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;CoffeeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;CoffeeScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Common Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Common Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Cuda;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Cuda;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Cython;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Cython;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;D;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;D;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;DIGITAL Command Language;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;DIGITAL Command Language;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;DTrace;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;DTrace;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Dart;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Dart;248.0;444314.0;134461.0;91185560.0;0.37852225252716576;0.0;0
2020;GE;Dockerfile;1089.0;2995653.0;64083.0;112428608.0;0.6377792316624112;0.0;0
2022;GE;Dockerfile;4440.0;2654444.0;134461.0;91185560.0;1.1343292611607736;1.0;1
2020;GE;EJS;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;EJS;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Elixir;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Elixir;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Elm;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Elm;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Emacs Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Emacs Lisp;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Erlang;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Erlang;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;F#;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Forth;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Fortran;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;FreeMarker;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;G-code;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;GAP;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;GDB;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;GDScript;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;GLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Gherkin;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Gnuplot;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;Go;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Go;1625.0;860940.0;134461.0;91185560.0;1.2800007146057446;1.0;1
2020;GE;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;Groovy;0.0;0.0;0.0;0.0;0.0;0.0;0
2020;GE;HCL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;HCL;208.0;270642.0;134461.0;91185560.0;0.5211921591984309;0.0;0
2020;GE;HLSL;0.0;0.0;0.0;0.0;0.0;0.0;0
2022;GE;HLSL;124.0;241473.0;134461.0;91185560.0;0.3482433566265279;0.0;0
2020;GE;HTML;14200.0;16417570.0;64083.0;112428608.0;1.5174467736241746;1.0;1
2022;GE;HTML;25057.0;12905543.0;134461.0;91185560.0;1.3166869269112327;1.0;0
