iso2_code;language;entry01;consider00;pci;ubiquity;rca01;density
BA;Shell;0;1;-0.9880276079204786;32.0;0.0;0.1756544857183137
BD;Assembly;0;1;1.5955018948096171;14.0;0.0;0.0258635992791768
BD;Batchfile;0;1;1.6717726639101225;12.0;0.0;0.0234146925479711
BD;C;0;1;1.2784496689926468;15.0;0.0;0.0259730323662483
BD;C#;0;1;0.2273563710375963;47.0;0.0;0.2081683795172703
BD;C++;0;1;1.0005765426174964;18.0;0.0;0.0392805234472508
BD;CMake;0;1;1.6016361954331813;19.0;0.0;0.0282910748535771
BD;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.025932294749417
BD;Go;0;1;1.1216706748624503;7.0;0.0;0.0385798085033084
BD;Handlebars;0;1;0.4675917461075199;23.0;0.0;0.22737810966526
BD;Java;0;1;-0.528168899975628;33.0;0.0;0.3071033099520108
BD;JavaScript;1;0;-1.1724989856494688;65.0;1.0;0.4741753560271027
BD;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.0634406280508609
BD;Kotlin;1;0;-0.2257189392439794;43.0;1.0;0.3814722611297875
BD;MATLAB;0;1;1.5302463650727978;14.0;0.0;0.028074727248005
BD;Makefile;0;1;1.4782959164605505;20.0;0.0;0.0177708138189067
BD;Objective-C;1;0;-0.3457943986402767;21.0;1.0;0.2970593157042963
BD;Perl;0;1;1.908909761911782;17.0;0.0;0.0152038447859717
BD;PowerShell;0;1;1.116761452171574;22.0;0.0;0.0564971698683346
BD;Pug;0;1;0.5527214494140448;21.0;0.0;0.1867108303202449
BD;Python;0;1;-0.8392963797830137;17.0;0.0;0.1031284357753417
BD;R;0;1;1.3615818971815483;20.0;0.0;0.0309687856136163
BD;Roff;0;1;1.8767583192000497;14.0;0.0;0.0160806230595681
BD;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.3007319702022314
BD;Shell;0;1;-0.9880276079204786;32.0;0.0;0.1132543087637121
BD;Swift;1;0;-0.2815696792495937;31.0;1.0;0.3523566383797316
BD;TeX;0;1;1.7722635080457172;21.0;0.0;0.0190643694281278
BD;TypeScript;0;1;-0.2120817021376991;50.0;0.0;0.3643762315553938
BD;Vim Script;0;1;1.768820975289696;17.0;0.0;0.0208633599144407
BE;Assembly;0;1;1.5955018948096171;14.0;0.0;0.3211534210942807
BE;Batchfile;1;0;1.6717726639101225;12.0;1.0;0.2958357868324544
BE;Blade;0;1;-0.1487645679664171;49.0;0.0;0.191700172786907
BE;C;0;1;1.2784496689926468;15.0;0.0;0.3332062341482391
BE;C++;0;1;1.0005765426174964;18.0;0.0;0.3144305416816718
BE;CMake;0;1;1.6016361954331813;19.0;0.0;0.3348775688409737
BE;CSS;0;1;-1.1116255854191277;75.0;0.0;0.1497915961789033
BE;Dart;0;1;-0.2403243402541655;34.0;0.0;0.1510506785640947
BE;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.3650380746502629
BE;Emacs Lisp;1;0;1.937250833117609;17.0;1.0;0.3440227076033447
BE;Go;0;1;1.1216706748624503;7.0;0.0;0.1287363297037458
BE;HCL;0;1;1.8421476366299367;9.0;0.0;0.256867774831684
BE;HLSL;0;1;1.5027537652836909;22.0;0.0;0.316699066313182
BE;HTML;0;1;-1.2483274054571052;80.0;0.0;0.1324717285945072
BE;Hack;0;1;-0.1845136343820032;45.0;0.0;0.1806403792206878
BE;Java;0;1;-0.528168899975628;33.0;0.0;0.1627302134352946
BE;JavaScript;0;1;-1.1724989856494688;65.0;0.0;0.146386984217146
BE;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.1617745658358028
BE;Kotlin;0;1;-0.2257189392439794;43.0;0.0;0.1750348301648553
BE;Less;0;1;-0.086061106193204;34.0;0.0;0.1965568405757838
BE;Objective-C;0;1;-0.3457943986402767;21.0;0.0;0.1413550841842082
BE;Objective-C++;0;1;1.9416313771749487;16.0;0.0;0.3419982555027004
BE;Pug;0;1;0.5527214494140448;21.0;0.0;0.3228373916697714
BE;Python;0;1;-0.8392963797830137;17.0;0.0;0.2157778284477132
BE;QMake;1;0;1.4795768215855654;20.0;1.0;0.3300971140270539
BE;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.1065667143602511
BE;SCSS;0;1;-0.6799695219172239;58.0;0.0;0.1735420644646609
BE;Scala;1;0;1.7859981228299235;16.0;1.0;0.3289577412570855
BE;ShaderLab;0;1;1.50212281374594;22.0;0.0;0.3255804610421097
BE;Shell;0;1;-0.9880276079204786;32.0;0.0;0.2650281964607146
BE;Starlark;0;1;0.3299369775713514;11.0;0.0;0.2060955217766056
BE;Swift;0;1;-0.2815696792495937;31.0;0.0;0.1327511817689387
BE;TypeScript;0;1;-0.2120817021376991;50.0;0.0;0.2491346147812595
BE;Vue;0;1;-0.2361018710647685;40.0;0.0;0.1472016950693251
BE;Yacc;0;1;1.7978460836499597;15.0;0.0;0.3187486320717677
BG;Assembly;0;1;1.5955018948096171;14.0;0.0;0.0693095126195581
BG;C;0;1;1.2784496689926468;15.0;0.0;0.0849304721784744
BG;CMake;0;1;1.6016361954331813;19.0;0.0;0.0820127145466018
BG;CSS;0;1;-1.1116255854191277;75.0;0.0;0.1826754875353638
BG;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.0856500297447436
BG;Go;0;1;1.1216706748624503;7.0;0.0;0.0521927138351673
BG;HTML;0;1;-1.2483274054571052;80.0;0.0;0.1534733441033925
BG;Hack;0;1;-0.1845136343820032;45.0;0.0;0.2192047418430519
BG;JavaScript;0;1;-1.1724989856494688;65.0;0.0;0.1674848865987747
BG;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.0415131508536034
BG;Kotlin;0;1;-0.2257189392439794;43.0;0.0;0.1808063446130047
BG;Less;0;1;-0.086061106193204;34.0;0.0;0.1868073801442677
BG;Lua;0;1;1.742741994116348;19.0;0.0;0.0605186540239402
BG;Makefile;0;1;1.4782959164605505;20.0;0.0;0.0706933758698443
BG;Objective-C;0;1;-0.3457943986402767;21.0;0.0;0.1329946458727038
BG;PHP;0;1;-0.5141433734695996;78.0;0.0;0.186668524064916
BG;Perl;0;1;1.908909761911782;17.0;0.0;0.0549764621656055
BG;Python;0;1;-0.8392963797830137;17.0;0.0;0.1493647189245677
BG;Roff;0;1;1.8767583192000497;14.0;0.0;0.0549083743053315
BG;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.1070110602861757
BG;SCSS;0;1;-0.6799695219172239;58.0;0.0;0.2249460579586846
BG;Shell;0;1;-0.9880276079204786;32.0;0.0;0.0783066343443627
BG;Swift;0;1;-0.2815696792495937;31.0;0.0;0.1438872816263095
BG;Vim Script;0;1;1.768820975289696;17.0;0.0;0.070080393870198
BG;Vue;0;1;-0.2361018710647685;40.0;0.0;0.1911468424549143
BG;XSLT;0;1;1.6434237283110034;23.0;0.0;0.0798744678481546
BO;C++;0;1;1.0005765426174964;18.0;0.0;0.0363529685019184
BO;CSS;1;0;-1.1116255854191277;75.0;1.0;0.4971744905084477
BO;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.0273500143554522
BO;HTML;0;1;-1.2483274054571052;80.0;0.0;0.4991922455573505
BO;JavaScript;1;0;-1.1724989856494688;65.0;1.0;0.4424067837870735
BO;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.0574550589288307
BO;Makefile;0;1;1.4782959164605505;20.0;0.0;0.0151384167757543
BO;Python;0;1;-0.8392963797830137;17.0;0.0;0.0849546335166224
BO;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.4175937199162764
BO;Shell;0;1;-0.9880276079204786;32.0;0.0;0.0902354336098686
BR;ANTLR;0;1;1.8369794642793325;13.0;0.0;0.0739527369320973
BR;ASP.NET;0;1;0.2989539981862266;30.0;0.0;0.2899337804773393
BR;AppleScript;0;1;2.053364148581593;9.0;0.0;0.0830539574073152
BR;Assembly;0;1;1.5955018948096171;14.0;0.0;0.0578763321265643
BR;Awk;0;1;1.8907144014068444;15.0;0.0;0.0635914252858977
BR;Batchfile;0;1;1.6717726639101225;12.0;0.0;0.0602518427140316
BR;C;0;1;1.2784496689926468;15.0;0.0;0.0628017608333808
BR;C++;0;1;1.0005765426174964;18.0;0.0;0.074208622116027
BR;CMake;0;1;1.6016361954331813;19.0;0.0;0.0689312779568356
BR;CSS;1;0;-1.1116255854191277;75.0;1.0;0.2859919517971679
BR;Clojure;0;1;1.888204336683653;15.0;0.0;0.0706746918129567
BR;CoffeeScript;0;1;0.58734594833574;7.0;0.0;0.1465826242154755
BR;Common Lisp;0;1;2.059227235319252;10.0;0.0;0.0772988030759708
BR;Cuda;0;1;1.8120705356235367;11.0;0.0;0.0583560027037955
BR;D;0;1;1.9210238028345696;12.0;0.0;0.1041012426580968
BR;DIGITAL Command Language;0;1;1.92646537552658;12.0;0.0;0.0731723874648824
BR;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.0696504755008371
BR;Emacs Lisp;0;1;1.937250833117609;17.0;0.0;0.0683139734914956
BR;Erlang;0;1;1.8608136857856068;14.0;0.0;0.1035073969421622
BR;F#;0;1;1.8901177119415733;11.0;0.0;0.1038003594594608
BR;Forth;0;1;1.9174728968899284;10.0;0.0;0.1054516999990718
BR;Fortran;0;1;1.9795863422056768;10.0;0.0;0.081477662409947
BR;FreeMarker;0;1;1.6847962668517062;8.0;0.0;0.0688276352174393
BR;GAP;0;1;2.066313115854936;12.0;0.0;0.0718005188370975
BR;GDB;0;1;1.9616362161670489;14.0;0.0;0.0641429114724944
BR;GLSL;0;1;1.7658415517664936;24.0;0.0;0.0811688218451393
BR;Gnuplot;0;1;2.0282533034052737;12.0;0.0;0.0758146827654554
BR;Go;0;1;1.1216706748624503;7.0;0.0;0.0416057232504716
BR;Groovy;0;1;1.6771710073666484;11.0;0.0;0.0932477297170603
BR;HCL;0;1;1.8421476366299367;9.0;0.0;0.0904763141955747
BR;HLSL;0;1;1.5027537652836909;22.0;0.0;0.099564822507451
BR;Haskell;0;1;1.693755510430972;18.0;0.0;0.0778266969379406
BR;Inno Setup;0;1;2.0736522037912746;12.0;0.0;0.0829622259606865
BR;JavaScript;0;1;-1.1724989856494688;65.0;0.0;0.2453848338540187
BR;Julia;0;1;1.7783690756191597;12.0;0.0;0.106010571022355
BR;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.1389285627911334
BR;Less;0;1;-0.086061106193204;34.0;0.0;0.3498938271678503
BR;Lex;0;1;1.5517416284944368;15.0;0.0;0.0712701760794517
BR;Lua;0;1;1.742741994116348;19.0;0.0;0.0672064402316511
BR;M;0;1;1.909507714072929;9.0;0.0;0.0824066444551098
BR;M4;0;1;1.9266739869876608;17.0;0.0;0.0611390850827945
BR;MATLAB;0;1;1.5302463650727978;14.0;0.0;0.0900495616748144
BR;Makefile;0;1;1.4782959164605505;20.0;0.0;0.0679211606869186
BR;Mako;0;1;1.2771041738234152;12.0;0.0;0.1063332819631062
BR;Mathematica;0;1;2.0670785112360908;12.0;0.0;0.0751863578740199
BR;Meson;0;1;2.0497209263313847;14.0;0.0;0.0786830172422293
BR;NASL;0;1;2.085036880560909;10.0;0.0;0.0764518030341856
BR;NSIS;0;1;2.0196631409451102;15.0;0.0;0.0707782937489284
BR;Nix;0;1;2.02067497203735;13.0;0.0;0.0748803401632018
BR;OCaml;0;1;1.873552337896046;10.0;0.0;0.1085170593162848
BR;Objective-C++;0;1;1.9416313771749487;16.0;0.0;0.065099187869116
BR;PHP;0;1;-0.5141433734695996;78.0;0.0;0.3073994102760559
BR;PLSQL;0;1;1.5893298927427566;15.0;0.0;0.0925987298750635
BR;PLpgSQL;0;1;1.5465048483642962;17.0;0.0;0.08317711552597
BR;Perl;0;1;1.908909761911782;17.0;0.0;0.0656738980273033
BR;PostScript;0;1;2.0618322900196753;12.0;0.0;0.0786526028390405
BR;PowerShell;0;1;1.116761452171574;22.0;0.0;0.1017600041708689
BR;Processing;0;1;1.6247710361481782;17.0;0.0;0.1035899868117763
BR;Prolog;0;1;1.7233223094779666;16.0;0.0;0.099850834469358
BR;Pug;0;1;0.5527214494140448;21.0;0.0;0.2018157821801649
BR;PureBasic;0;1;1.854553339793018;8.0;0.0;0.1081105346467789
BR;Python;0;1;-0.8392963797830137;17.0;0.0;0.0615033374383869
BR;QML;0;1;1.8933540256846024;10.0;0.0;0.0872400250922505
BR;QMake;0;1;1.4795768215855654;20.0;0.0;0.0778931929553485
BR;R;0;1;1.3615818971815483;20.0;0.0;0.0832504812495609
BR;Raku;0;1;1.9678722027758584;15.0;0.0;0.0665330730773415
BR;Roff;0;1;1.8767583192000497;14.0;0.0;0.0580250547017456
BR;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.3058358643088723
BR;Rust;0;1;1.8091679055331764;18.0;0.0;0.0722846020044129
BR;SCSS;0;1;-0.6799695219172239;58.0;0.0;0.3419788043290814
BR;SWIG;0;1;2.0512359091301127;11.0;0.0;0.0756937373212531
BR;Scala;0;1;1.7859981228299235;16.0;0.0;0.073263526561769
BR;Scheme;0;1;2.018051293417045;12.0;0.0;0.073880335842862
BR;ShaderLab;0;1;1.50212281374594;22.0;0.0;0.0972162862753762
BR;Shell;0;1;-0.9880276079204786;32.0;0.0;0.0807782413078837
BR;SmPL;0;1;1.6765376395252551;9.0;0.0;0.1041945949974777
BR;Smalltalk;0;1;1.7406500650449153;17.0;0.0;0.0741342650548047
BR;Smarty;0;1;1.6783422913808692;17.0;0.0;0.0684004423657188
BR;Solidity;0;1;1.1953617836624677;14.0;0.0;0.0819556863105412
BR;Stylus;0;1;1.3216299048326217;8.0;0.0;0.0953663913814533
BR;Svelte;0;1;1.911446256569467;15.0;0.0;0.0845577296673231
BR;Tcl;0;1;1.757409327898825;16.0;0.0;0.0679170577462006
BR;TeX;0;1;1.7722635080457172;21.0;0.0;0.0743440592560502
BR;Twig;0;1;1.2964849489112504;19.0;0.0;0.0919543049273693
BR;VBScript;0;1;2.0370736243277565;11.0;0.0;0.0831430912872977
BR;Verilog;0;1;1.7561752705197535;10.0;0.0;0.0780695977594516
BR;Vim Script;0;1;1.768820975289696;17.0;0.0;0.0703095935643227
BR;Vim Snippet;0;1;2.0122240133793685;11.0;0.0;0.0727262983650442
BR;Visual Basic .NET;0;1;1.3645571551828335;13.0;0.0;0.1265804452605319
BR;Vue;0;1;-0.2361018710647685;40.0;0.0;0.3558820470915663
BR;XS;0;1;1.840968803744279;11.0;0.0;0.0906076421572241
BR;XSLT;0;1;1.6434237283110034;23.0;0.0;0.0847335794266548
BR;Yacc;0;1;1.7978460836499597;15.0;0.0;0.0596931826885011
BR;sed;0;1;1.9598878931334751;16.0;0.0;0.0635192363701449
BY;Assembly;0;1;1.5955018948096171;14.0;0.0;0.0827676210993649
BY;Batchfile;0;1;1.6717726639101225;12.0;0.0;0.0812397031710905
BY;Blade;0;1;-0.1487645679664171;49.0;0.0;0.261384706661824
BY;C;0;1;1.2784496689926468;15.0;0.0;0.0905930187052955
BY;C++;0;1;1.0005765426174964;18.0;0.0;0.1098002115760994
BY;CMake;0;1;1.6016361954331813;19.0;0.0;0.0953612059771434
BY;CSS;0;1;-1.1116255854191277;75.0;0.0;0.3383988539589527
BY;Dart;0;1;-0.2403243402541655;34.0;0.0;0.2277169000164082
BY;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.0827981936462511
BY;GLSL;0;1;1.7658415517664936;24.0;0.0;0.0866363739921447
BY;Go;0;1;1.1216706748624503;7.0;0.0;0.064500931542185
BY;HCL;0;1;1.8421476366299367;9.0;0.0;0.037833704943484
BY;HTML;0;1;-1.2483274054571052;80.0;0.0;0.3069466882067851
BY;Hack;0;1;-0.1845136343820032;45.0;0.0;0.2406804068613273
BY;Handlebars;0;1;0.4675917461075199;23.0;0.0;0.2196103376898566
BY;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.0613329273742555
BY;Less;0;1;-0.086061106193204;34.0;0.0;0.2061843442497964
BY;Lua;0;1;1.742741994116348;19.0;0.0;0.0726668407087164
BY;Makefile;0;1;1.4782959164605505;20.0;0.0;0.0738831563934447
