iso2_code;language;num_pushers;period;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
LY;Yacc;0;1;3;25;0;-1.1754096146871869;2.119012304204972;0.0011997950901197233;-0.7262931033830828;1.0142003610241115;0.0
LY;sed;0;1;3;19;0;-1.1754096146871869;2.380232658308562;0.00012533670496462387;-0.7262931033830828;1.1953595796421561;0.0
MA;AIDL;0;1;19;8;0;-0.33349177132062524;1.9647874309720463;0.03497162374976944;-0.14283460400410236;0.7576088155729387;0.0
MA;AMPL;0;1;19;7;0;-0.33349177132062524;2.611604059629887;0.014436067021359125;-0.14283460400410236;1.1985193847174418;0.0
MA;ANTLR;0;1;19;14;0;-0.33349177132062524;2.4174852341815463;0.030544064556328306;-0.14283460400410236;1.2688111510970026;0.0
MA;ASP.NET;248;1;19;36;0;-0.33349177132062524;0.07721316315731944;0.23461562906952727;-0.14283460400410236;0.19306516854124242;0.9443174017858684
MA;ActionScript;0;1;19;8;0;-0.33349177132062524;2.2186111622681373;0.02379075492474878;-0.14283460400410236;1.111911709608475;0.0
MA;Ada;0;1;19;9;0;-0.33349177132062524;2.44921495706688;0.021857847191277577;-0.14283460400410236;1.1934958327490592;0.0
MA;Apex;0;1;19;3;0;-0.33349177132062524;2.3340793601381953;0.011342581315047121;-0.14283460400410236;0.5820502274008515;0.0
MA;AppleScript;0;1;19;11;0;-0.33349177132062524;2.558977190232079;0.01927963519602337;-0.14283460400410236;1.385729077597124;0.0
MA;Assembly;249;1;19;32;0;-0.33349177132062524;1.9304043185725768;0.06488090661428027;-0.14283460400410236;0.9712584244829398;0.23633388490056878
MA;AutoHotkey;0;1;19;8;0;-0.33349177132062524;2.586413841656679;0.012566752209055773;-0.14283460400410236;1.1346993526510474;0.0
MA;Awk;0;1;19;27;0;-0.33349177132062524;2.1886911010482666;0.04817357162514563;-0.14283460400410236;1.0956095893298008;0.0
MA;Batchfile;2031;1;19;39;0;-0.33349177132062524;1.6004806766069892;0.0910357567654568;-0.14283460400410236;0.8128576609307221;0.6816005739321546
MA;Bicep;0;1;19;4;0;-0.33349177132062524;2.1842672436146215;0.01600677027606623;-0.14283460400410236;0.6070704456458166;0.0
MA;Blade;2719;1;19;58;1;-0.33349177132062524;-0.607868339976934;0.4642994783468243;-0.14283460400410236;0.0;4.266635543314356
MA;Brainfuck;0;1;19;5;0;-0.33349177132062524;2.0100832282595618;0.02370168788517141;-0.14283460400410236;0.707563527964427;0.0
MA;C;5392;1;19;39;1;-0.33349177132062524;1.4730524150422355;0.10356995263028314;-0.14283460400410236;0.0;1.0810321688599651
MA;C#;3209;1;19;66;0;-0.33349177132062524;0.10924910230999905;0.2742437567831518;-0.14283460400410236;0.22791853252617764;0.7998066582805365
MA;C++;3316;1;19;38;0;-0.33349177132062524;1.3675251369112322;0.104222184744232;-0.14283460400410236;0.670809924770138;0.5960396147542397
MA;CMake;239;1;19;35;0;-0.33349177132062524;1.9028597668539395;0.07126135584534735;-0.14283460400410236;0.9321446389818882;0.12732095994615758
MA;CSS;31343;1;19;115;1;-0.33349177132062524;-1.2036787142617495;0.6792643654947278;-0.14283460400410236;-0.0;1.3003481192679571
MA;Clojure;0;1;19;16;0;-0.33349177132062524;2.294773071468013;0.029746611675830613;-0.14283460400410236;1.204299486374144;0.0
MA;CoffeeScript;0;1;19;14;0;-0.33349177132062524;0.8129349221987213;0.05604656287965032;-0.14283460400410236;0.6609647797428125;0.0
MA;Common Lisp;0;1;19;12;0;-0.33349177132062524;2.551649668496865;0.01983022180966843;-0.14283460400410236;1.3443360870694654;0.0
MA;Cuda;0;1;19;15;0;-0.33349177132062524;2.238044741357388;0.03259918374657275;-0.14283460400410236;1.0797841192656932;0.0
MA;Cython;0;1;19;19;0;-0.33349177132062524;2.279639442811098;0.03405849592142957;-0.14283460400410236;1.1987347638653396;0.0
MA;D;0;1;19;9;0;-0.33349177132062524;2.4896532819665125;0.018250113850666626;-0.14283460400410236;1.282789301101395;0.0
MA;DIGITAL Command Language;0;1;19;12;0;-0.33349177132062524;2.5308549720807014;0.0220058746735049;-0.14283460400410236;1.3880095087194482;0.0
MA;DTrace;0;1;19;9;0;-0.33349177132062524;2.574606059376533;0.017793934145098726;-0.14283460400410236;1.3069838142864896;0.0
MA;Dart;1575;1;19;40;1;-0.33349177132062524;-0.7976656432256355;0.5375871441426487;-0.14283460400410236;-0.0;1.7443928764000927
MA;Dockerfile;4016;1;19;44;0;-0.33349177132062524;1.1991486271179024;0.10744243352481478;-0.14283460400410236;0.67437555776451;0.6915156666827285
MA;EJS;276;1;19;25;0;-0.33349177132062524;0.31669110409502776;0.1694158912830767;-0.14283460400410236;0.2595788444196196;0.6783573654100088
MA;Elixir;0;1;19;15;0;-0.33349177132062524;2.1800308072295977;0.03297510165744082;-0.14283460400410236;1.1970162295324112;0.0
MA;Elm;0;1;19;8;0;-0.33349177132062524;2.501009846547317;0.01405307531504944;-0.14283460400410236;1.2189825525121925;0.0
MA;Emacs Lisp;0;1;19;23;0;-0.33349177132062524;2.2318200798117114;0.039265739337737735;-0.14283460400410236;1.0870223691446033;0.0
MA;Erlang;0;1;19;12;0;-0.33349177132062524;2.4696583699352646;0.02107164340941709;-0.14283460400410236;1.3288781781769063;0.0
MA;F#;0;1;19;13;0;-0.33349177132062524;2.4352681235763884;0.022460720535119997;-0.14283460400410236;1.292888366408083;0.0
MA;Forth;0;1;19;11;0;-0.33349177132062524;2.2969568371060602;0.025040190427826202;-0.14283460400410236;1.2333012739637557;0.0
MA;Fortran;0;1;19;15;0;-0.33349177132062524;2.414375048304809;0.0265039195381358;-0.14283460400410236;1.2243409845975906;0.0
MA;FreeMarker;0;1;19;10;0;-0.33349177132062524;2.233992646159283;0.039182763461602176;-0.14283460400410236;0.9141115213737564;0.0
MA;G-code;0;1;19;6;0;-0.33349177132062524;2.641186503764374;0.010971260882018927;-0.14283460400410236;1.0901635361336408;0.0
MA;GAP;0;1;19;13;0;-0.33349177132062524;2.3645671466915834;0.02739717931151301;-0.14283460400410236;1.278896963378219;0.0
MA;GDB;0;1;19;19;0;-0.33349177132062524;2.3994460085833937;0.034904735778405166;-0.14283460400410236;1.3071353540221105;0.0
MA;GDScript;0;1;19;10;0;-0.33349177132062524;2.1124209739719317;0.024078889030348383;-0.14283460400410236;1.094568356236277;0.0
MA;GLSL;0;1;19;28;0;-0.33349177132062524;2.1554527348539922;0.051418615257124094;-0.14283460400410236;1.066610689200297;0.0
MA;Gherkin;0;1;19;26;0;-0.33349177132062524;1.7095135076278267;0.06889258104523119;-0.14283460400410236;0.8608139365826041;0.0
MA;Gnuplot;0;1;19;11;0;-0.33349177132062524;2.547454318424486;0.01971410406878979;-0.14283460400410236;1.3037106320789622;0.0
MA;Go;146;1;19;28;0;-0.33349177132062524;1.4738099718038895;0.07036289987469246;-0.14283460400410236;0.8075796611087177;0.07267222215209397
MA;Groovy;0;1;19;28;0;-0.33349177132062524;2.0265268605091227;0.05765807355612544;-0.14283460400410236;1.0257871575340582;0.0
MA;HCL;0;1;19;22;0;-0.33349177132062524;2.1137366512604454;0.043259991403421655;-0.14283460400410236;1.0306264637454035;0.0
MA;HLSL;0;1;19;30;0;-0.33349177132062524;1.63564413921696;0.07138543188638613;-0.14283460400410236;0.817148092916864;0.0
MA;HTML;40031;1;19;120;1;-0.33349177132062524;-1.232076495332091;0.6755505512058445;-0.14283460400410236;-0.0;1.25772990655314
MA;Hack;3004;1;19;48;1;-0.33349177132062524;-0.43790827196804394;0.41113387444109395;-0.14283460400410236;0.0;2.7443072156894326
MA;Handlebars;0;1;19;23;0;-0.33349177132062524;0.6221021671307078;0.12068777526295832;-0.14283460400410236;0.4336751475205103;0.0
MA;Haskell;0;1;19;24;0;-0.33349177132062524;2.1809856862932695;0.04424077874932883;-0.14283460400410236;1.1097813540283277;0.0
MA;Inno Setup;0;1;19;11;0;-0.33349177132062524;2.545436957346266;0.020284862073753032;-0.14283460400410236;1.337907852575917;0.0
MA;Java;12672;1;19;64;1;-0.33349177132062524;-0.38912306692908444;0.39765811369995185;-0.14283460400410236;0.0;1.2972354757928515
MA;JavaScript;31492;1;19;121;1;-0.33349177132062524;-1.0904736344677202;0.6333718244803695;-0.14283460400410236;-0.0;1.1993954305855394
MA;Jinja;0;1;19;24;0;-0.33349177132062524;2.196084533029547;0.0447652213041347;-0.14283460400410236;1.1090321783222807;0.0
MA;Julia;0;1;19;13;0;-0.33349177132062524;2.44556255753298;0.022763561276230627;-0.14283460400410236;1.2812444324051109;0.0
MA;Jupyter Notebook;3411;1;19;19;0;-0.33349177132062524;0.8471960848148664;0.08414308835421672;-0.14283460400410236;0.44708902239789894;0.8384239432495626
MA;Kotlin;1924;1;19;57;1;-0.33349177132062524;-0.42841136847310457;0.4446052691193845;-0.14283460400410236;0.0;1.028545448627669
MA;LLVM;0;1;19;8;0;-0.33349177132062524;2.6041230586508184;0.01601273721611682;-0.14283460400410236;1.2805080859465487;0.0
MA;Less;1226;1;19;39;1;-0.33349177132062524;-0.2804520567789595;0.34640504293537844;-0.14283460400410236;0.0;1.3378868756573
