iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca;window
MK;EJS;0;2020;9;25;0;-0.5827871249873906;0.3149645253103123;0.07102879668210099;-0.711660223393101;0.08136574898836808;0.0;2020-2021
MK;Elixir;0;2020;9;15;0;-0.5827871249873906;2.1810997689463965;0.01155952453193064;-0.711660223393101;1.1661429442797777;0.0;2020-2021
MK;Elm;0;2020;9;8;0;-0.5827871249873906;2.49924468542881;0.00491936337420767;-0.711660223393101;1.2084652943283472;0.0;2020-2021
MK;Emacs Lisp;0;2020;9;23;0;-0.5827871249873906;2.2315329364683807;0.013606250051309304;-0.711660223393101;1.0543072162597606;0.0;2020-2021
MK;Erlang;0;2020;9;12;0;-0.5827871249873906;2.4698265240041493;0.007643463015552455;-0.711660223393101;1.3146784627613304;0.0;2020-2021
MK;F#;0;2020;9;13;0;-0.5827871249873906;2.4354198117703385;0.008610957111708046;-0.711660223393101;1.2787186964204869;0.0;2020-2021
MK;Forth;0;2020;9;11;0;-0.5827871249873906;2.29697872183129;0.005173971664943261;-0.711660223393101;1.2052609534853793;0.0;2020-2021
MK;Fortran;0;2020;9;15;0;-0.5827871249873906;2.415413404118746;0.008179638477680912;-0.711660223393101;1.2114532980071648;0.0;2020-2021
MK;FreeMarker;0;2020;9;10;0;-0.5827871249873906;2.2356825788964603;0.00756591461194741;-0.711660223393101;0.8815418234858118;0.0;2020-2021
MK;G-code;0;2020;9;6;0;-0.5827871249873906;2.6435163477091232;0.0036721625307790376;-0.711660223393101;1.0972911828153693;0.0;2020-2021
MK;GAP;0;2020;9;13;0;-0.5827871249873906;2.3658127302212493;0.008087998520929238;-0.711660223393101;1.2573970099981873;0.0;2020-2021
MK;GDB;0;2020;9;19;0;-0.5827871249873906;2.3999495813873977;0.009471510491747298;-0.711660223393101;1.268342578072667;0.0;2020-2021
MK;GDScript;0;2020;9;10;0;-0.5827871249873906;2.115364355448888;0.010062608830799303;-0.711660223393101;1.088133989973084;0.0;2020-2021
MK;GLSL;0;2020;9;28;0;-0.5827871249873906;2.156544352202865;0.01876460979705883;-0.711660223393101;1.0248861912461849;0.0;2020-2021
MK;Gherkin;0;2020;9;26;0;-0.5827871249873906;1.7087467410321917;0.02839218128710306;-0.711660223393101;0.7926387746672623;0.0;2020-2021
MK;Gnuplot;0;2020;9;11;0;-0.5827871249873906;2.548845947197247;0.004758444654161384;-0.711660223393101;1.2959859859539629;0.0;2020-2021
MK;Go;0;2020;9;28;0;-0.5827871249873906;1.4737850027376656;0.02709426979316231;-0.711660223393101;0.723180647668942;0.0;2020-2021
MK;Groovy;0;2020;9;28;0;-0.5827871249873906;2.0253593355588144;0.021348964767626575;-0.711660223393101;0.962221437327917;0.0;2020-2021
MK;HCL;0;2020;9;22;0;-0.5827871249873906;2.1122480292366923;0.01657053434590227;-0.711660223393101;0.9937421691261712;0.0;2020-2021
MK;HLSL;0;2020;9;30;0;-0.5827871249873906;1.635926518962736;0.03145898504344742;-0.711660223393101;0.7426554262071104;0.0;2020-2021
MK;HTML;11176;2020;9;120;1;-0.5827871249873906;-1.231908204857986;0.44263300213809575;-0.711660223393101;-0.0;1.555537267014654;2020-2021
MK;Hack;0;2020;9;48;0;-0.5827871249873906;-0.43838063425293006;0.1714497465054648;-0.711660223393101;-0.23718619441028554;0.0;2020-2021
MK;Haml;0;2020;9;7;0;-0.5827871249873906;2.6155742884211577;0.003470752025357831;-0.711660223393101;1.2007096907798476;0.0;2020-2021
