iso2_code;language;entry01;consider00;pci;rca01;rel_density
GH;Vue;0;1;-0.44188233198423804;0.0;1.0
GR;Blade;0;1;-0.607868339976934;0.0;0.25
GR;CSS;0;1;-1.2036787142617495;0.0;0.3333333333333333
GR;Dart;0;1;-0.7976656432256355;0.0;0.0
GR;Groovy;1;0;2.0265268605091227;0.0;0.42857142857142855
GR;HCL;1;0;2.1137366512604454;0.0;0.0
GR;HTML;0;1;-1.232076495332091;0.0;0.0
GR;Hack;0;1;-0.43790827196804394;0.0;0.0
GR;JavaScript;0;1;-1.0904736344677202;0.0;0.0
GR;Jinja;1;0;2.196084533029547;0.0;0.14285714285714285
GR;Kotlin;0;1;-0.42841136847310457;0.0;0.0
GR;Less;0;1;-0.2804520567789595;0.0;0.0
GR;Objective-C;0;1;-0.12118100788074036;0.0;0.0
GR;Objective-C++;0;1;2.164512377073529;0.0;0.5
GR;SCSS;0;1;-0.6678932864874003;0.0;0.5
GR;Swift;0;1;-0.5406199683576715;0.0;0.25
GR;TypeScript;0;1;-0.13588730026915347;0.0;0.5
GR;Vue;0;1;-0.44188233198423804;0.0;0.0
GT;Assembly;0;1;1.9304043185725768;0.0;0.0
GT;Batchfile;0;1;1.6004806766069892;0.0;0.0
GT;C;0;1;1.4730524150422355;0.0;0.25
GT;CMake;0;1;1.9028597668539395;0.0;0.0
GT;Dockerfile;0;1;1.1991486271179024;0.0;0.5
GT;Go;0;1;1.4738099718038895;0.0;0.0
GT;Jupyter Notebook;1;0;0.8471960848148664;0.0;0.0
GT;Makefile;0;1;1.5834986395889006;0.0;0.2
GT;Objective-C;0;1;-0.12118100788074036;0.0;0.0
GT;Python;1;0;0.1363314420870251;0.0;0.0
GT;Ruby;0;1;-0.5314756702149153;0.0;0.0
GT;Shell;0;1;-0.1879113331490984;0.0;0.5
GT;Swift;0;1;-0.5406199683576715;0.0;0.25
GT;Vue;0;1;-0.44188233198423804;0.0;1.0
HK;ASP.NET;0;1;0.07721316315731944;0.0;1.0
HK;Blade;0;1;-0.607868339976934;0.0;0.25
HK;C#;0;1;0.10924910230999905;0.0;1.0
HK;CSS;0;1;-1.2036787142617495;0.0;0.0
HK;Common Lisp;1;0;2.551649668496865;0.0;0.6666666666666666
HK;Dart;0;1;-0.7976656432256355;0.0;0.5
HK;Elixir;0;1;2.1800308072295977;0.0;0.0
HK;F#;0;1;2.4352681235763884;0.0;1.0
HK;Fortran;0;1;2.414375048304809;0.0;0.0
HK;Gherkin;0;1;1.7095135076278267;0.0;0.5
HK;HCL;0;1;2.1137366512604454;0.0;1.0
HK;HLSL;0;1;1.63564413921696;0.0;0.5
HK;HTML;0;1;-1.232076495332091;0.0;0.0
HK;Hack;0;1;-0.43790827196804394;0.0;0.0
HK;Handlebars;0;1;0.6221021671307078;0.0;0.0
HK;Haskell;0;1;2.1809856862932695;0.0;1.0
HK;JavaScript;0;1;-1.0904736344677202;0.0;0.0
HK;Julia;0;1;2.44556255753298;0.0;0.3333333333333333
HK;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
HK;Kotlin;0;1;-0.42841136847310457;0.0;0.0
HK;Mako;0;1;1.446458610024901;0.0;1.0
HK;Nim;1;0;2.1203343678592415;0.0;0.5
HK;Nix;0;1;2.374165438622495;0.0;1.0
HK;Nunjucks;1;0;2.327867909641276;0.0;0.5
HK;OCaml;1;0;2.4715382454683827;0.0;0.8333333333333334
HK;PHP;0;1;-0.7130581167150217;0.0;0.25
HK;PowerShell;0;1;1.164759552252281;0.0;1.0
HK;Prolog;0;1;2.287641902908383;0.0;0.5
HK;Pug;0;1;0.6522318478058452;0.0;0.6666666666666666
HK;R;0;1;1.7766913381020464;0.0;0.5
HK;SCSS;0;1;-0.6678932864874003;0.0;0.5
HK;Sass;0;1;1.628693523048407;0.0;1.0
HK;Scheme;0;1;2.439861014429669;0.0;0.2
HK;ShaderLab;0;1;1.4921215937922294;0.0;0.0
HK;Smalltalk;0;1;2.0691111409745773;0.0;1.0
HK;Svelte;0;1;2.118116949898174;0.0;1.0
HK;Swift;0;1;-0.5406199683576715;0.0;0.5
HK;TSQL;0;1;0.0590910475450887;0.0;0.0
HK;VHDL;1;0;2.321942450011163;0.0;0.0
HN;C;0;1;1.4730524150422355;0.0;0.25
HN;Dockerfile;0;1;1.1991486271179024;0.0;0.5
HN;Hack;1;0;-0.43790827196804394;0.0;0.5
HN;Python;0;1;0.1363314420870251;0.0;0.0
HN;Shell;0;1;-0.1879113331490984;0.0;0.5
HR;Batchfile;0;1;1.6004806766069892;0.0;1.0
HR;Blade;0;1;-0.607868339976934;0.0;0.75
HR;Dockerfile;1;0;1.1991486271179024;0.0;1.0
HR;EJS;1;0;0.31669110409502776;0.0;0.0
HR;GLSL;0;1;2.1554527348539922;0.0;0.42857142857142855
HR;Go;0;1;1.4738099718038895;0.0;1.0
HR;HLSL;1;0;1.63564413921696;0.0;0.0
HR;Hack;0;1;-0.43790827196804394;0.0;0.0
HR;Java;0;1;-0.38912306692908444;0.0;1.0
HR;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
HR;Perl;0;1;2.0311896384559676;0.0;0.38461538461538464
HR;PowerShell;0;1;1.164759552252281;0.0;1.0
HR;Python;0;1;0.1363314420870251;0.0;1.0
HR;ShaderLab;1;0;1.4921215937922294;0.0;0.0
HR;Solidity;0;1;1.0639740202511812;0.0;0.0
HR;TeX;1;0;1.9167178235943527;0.0;0.5
HU;Awk;1;0;2.1886911010482666;0.0;0.9333333333333333
HU;Dart;0;1;-0.7976656432256355;0.0;0.0
HU;EJS;1;0;0.31669110409502776;0.0;0.0
HU;HCL;0;1;2.1137366512604454;0.0;0.0
HU;HLSL;0;1;1.63564413921696;0.0;0.5
HU;Handlebars;1;0;0.6221021671307078;0.0;1.0
HU;JavaScript;0;1;-1.0904736344677202;0.0;1.0
HU;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
HU;Less;0;1;-0.2804520567789595;0.0;0.0
HU;MATLAB;1;0;1.8559178394731168;0.0;0.0
HU;Objective-C;0;1;-0.12118100788074036;0.0;0.0
HU;Objective-C++;0;1;2.164512377073529;0.0;1.0
HU;Python;0;1;0.1363314420870251;0.0;1.0
HU;R;0;1;1.7766913381020464;0.0;0.0
HU;Ruby;0;1;-0.5314756702149153;0.0;0.0
HU;SCSS;1;0;-0.6678932864874003;0.0;1.0
HU;ShaderLab;0;1;1.4921215937922294;0.0;0.0
HU;Swift;0;1;-0.5406199683576715;0.0;0.25
HU;TSQL;0;1;0.0590910475450887;0.0;1.0
HU;TeX;0;1;1.9167178235943527;0.0;0.8333333333333334
HU;Vue;0;1;-0.44188233198423804;0.0;1.0
ID;ASP.NET;0;1;0.07721316315731944;0.0;1.0
ID;Assembly;0;1;1.9304043185725768;0.0;0.0
ID;Awk;0;1;2.1886911010482666;0.0;0.0
ID;Batchfile;0;1;1.6004806766069892;0.0;0.0
ID;C;0;1;1.4730524150422355;0.0;0.0
ID;C#;0;1;0.10924910230999905;0.0;0.0
ID;C++;0;1;1.3675251369112322;0.0;0.0
ID;CMake;1;0;1.9028597668539395;0.0;0.0
ID;Clojure;0;1;2.294773071468013;0.0;0.5
ID;Cuda;0;1;2.238044741357388;0.0;0.0
ID;Cython;0;1;2.279639442811098;0.0;0.0
ID;Dockerfile;0;1;1.1991486271179024;0.0;0.0
ID;Emacs Lisp;0;1;2.2318200798117114;0.0;0.0
ID;Fortran;0;1;2.414375048304809;0.0;0.0
ID;GAP;0;1;2.3645671466915834;0.0;0.0
ID;GDB;0;1;2.3994460085833937;0.0;0.0
ID;GDScript;0;1;2.1124209739719317;0.0;0.0
ID;GLSL;0;1;2.1554527348539922;0.0;0.0
ID;Gherkin;0;1;1.7095135076278267;0.0;0.0
ID;Groovy;0;1;2.0265268605091227;0.0;0.0
ID;HCL;0;1;2.1137366512604454;0.0;0.0
ID;HLSL;0;1;1.63564413921696;0.0;0.0
ID;Handlebars;0;1;0.6221021671307078;0.0;0.0
ID;Java;0;1;-0.38912306692908444;0.0;0.0
ID;Jinja;0;1;2.196084533029547;0.0;0.0
ID;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
ID;Lex;0;1;2.1625991970039027;0.0;0.0
ID;Lua;0;1;1.955032927393994;0.0;0.0
ID;M4;0;1;2.13591197847386;0.0;0.0
ID;MATLAB;0;1;1.8559178394731168;0.0;0.0
ID;Makefile;0;1;1.5834986395889006;0.0;0.0
ID;Mako;0;1;1.446458610024901;0.0;0.0
ID;Mathematica;0;1;2.5063432538729487;0.0;0.0
ID;Mustache;0;1;2.0461741451331616;0.0;0.0
ID;Objective-C++;0;1;2.164512377073529;0.0;0.0
ID;PLpgSQL;0;1;2.0841674928508978;0.0;0.0
ID;Pascal;1;0;2.175104488673493;0.0;0.0
ID;Perl;0;1;2.0311896384559676;0.0;0.0
ID;PowerShell;0;1;1.164759552252281;0.0;0.0
ID;Prolog;0;1;2.287641902908383;0.0;0.0
ID;Pug;1;0;0.6522318478058452;0.0;0.3333333333333333
ID;Python;0;1;0.1363314420870251;0.0;1.0
ID;QMake;0;1;1.973781967724206;0.0;0.0
ID;R;0;1;1.7766913381020464;0.0;0.0
ID;Raku;0;1;2.436369070502254;0.0;0.0
ID;Roff;0;1;2.0836874965079293;0.0;0.07692307692307693
ID;Ruby;0;1;-0.5314756702149153;0.0;1.0
ID;Rust;0;1;2.2186114515487625;0.0;0.0
ID;Sass;0;1;1.628693523048407;0.0;0.0
ID;Scala;0;1;2.121715154928413;0.0;0.0
ID;ShaderLab;0;1;1.4921215937922294;0.0;0.0
ID;Smalltalk;0;1;2.0691111409745773;0.0;0.0
ID;Smarty;0;1;2.1071504574072;0.0;0.0
ID;Solidity;0;1;1.0639740202511812;0.0;0.5
ID;Stylus;0;1;1.6141644795992551;0.0;1.0
ID;TSQL;0;1;0.0590910475450887;0.0;1.0
ID;TeX;0;1;1.9167178235943527;0.0;0.0
ID;Twig;0;1;1.4076038185774429;0.0;0.0
ID;TypeScript;0;1;-0.13588730026915347;0.0;0.5
ID;Vim Script;0;1;2.093133788461143;0.0;0.0
ID;XSLT;0;1;2.0553182902796423;0.0;0.0
ID;Yacc;0;1;2.119012304204972;0.0;0.0
ID;sed;0;1;2.380232658308562;0.0;0.0
IE;Blade;0;1;-0.607868339976934;0.0;0.0
IE;C;0;1;1.4730524150422355;0.0;0.75
IE;C++;0;1;1.3675251369112322;0.0;0.5
IE;CSS;0;1;-1.2036787142617495;0.0;0.0
IE;Cython;1;0;2.279639442811098;0.0;0.0
IE;Dart;0;1;-0.7976656432256355;0.0;0.0
IE;EJS;1;0;0.31669110409502776;0.0;0.0
IE;HTML;0;1;-1.232076495332091;0.0;0.0
IE;Hack;0;1;-0.43790827196804394;0.0;0.0
IE;JavaScript;0;1;-1.0904736344677202;0.0;0.0
IE;Kotlin;0;1;-0.42841136847310457;0.0;0.0
IE;Less;0;1;-0.2804520567789595;0.0;0.0
IE;MATLAB;0;1;1.8559178394731168;0.0;0.0
IE;Nix;1;0;2.374165438622495;0.0;0.0
IE;Objective-C;0;1;-0.12118100788074036;0.0;0.0
IE;PHP;0;1;-0.7130581167150217;0.0;0.25
IE;PLpgSQL;0;1;2.0841674928508978;0.0;1.0
IE;SCSS;0;1;-0.6678932864874003;0.0;0.0
IE;Solidity;0;1;1.0639740202511812;0.0;0.0
IE;Starlark;1;0;0.711259233895177;0.0;0.0
IE;Swift;0;1;-0.5406199683576715;0.0;0.25
IE;TypeScript;0;1;-0.13588730026915347;0.0;0.5
IE;Vue;0;1;-0.44188233198423804;0.0;0.0
IL;CSS;0;1;-1.2036787142617495;0.0;0.0
IL;Clojure;0;1;2.294773071468013;0.0;0.0
IL;Dart;0;1;-0.7976656432256355;0.0;0.0
IL;GLSL;0;1;2.1554527348539922;0.0;0.7857142857142857
IL;Gherkin;0;1;1.7095135076278267;0.0;1.0
IL;HTML;0;1;-1.232076495332091;0.0;0.0
IL;Hack;0;1;-0.43790827196804394;0.0;0.5
IL;JavaScript;0;1;-1.0904736344677202;0.0;0.0
IL;Kotlin;0;1;-0.42841136847310457;0.0;0.0
IL;Less;0;1;-0.2804520567789595;0.0;0.5
IL;Nix;0;1;2.374165438622495;0.0;0.0
IL;Objective-C;0;1;-0.12118100788074036;0.0;0.0
IL;PHP;0;1;-0.7130581167150217;0.0;0.25
IL;R;0;1;1.7766913381020464;0.0;0.5
IL;Ruby;0;1;-0.5314756702149153;0.0;0.0
IL;Rust;1;0;2.2186114515487625;0.0;0.6
IL;SCSS;0;1;-0.6678932864874003;0.0;0.5
IL;Sass;1;0;1.628693523048407;0.0;0.0
IL;Solidity;0;1;1.0639740202511812;0.0;1.0
IL;Swift;0;1;-0.5406199683576715;0.0;0.0
IL;TeX;0;1;1.9167178235943527;0.0;0.5
IL;Vim Script;0;1;2.093133788461143;0.0;0.75
IL;Vue;0;1;-0.44188233198423804;0.0;0.0
IL;sed;0;1;2.380232658308562;0.0;0.25
IN;AMPL;0;1;2.611604059629887;0.0;0.0
IN;ANTLR;0;1;2.4174852341815463;0.0;0.0
IN;AppleScript;0;1;2.558977190232079;0.0;0.0
IN;Assembly;0;1;1.9304043185725768;0.0;0.0
IN;AutoHotkey;0;1;2.586413841656679;0.0;1.0
IN;Awk;0;1;2.1886911010482666;0.0;0.06666666666666667
IN;Batchfile;0;1;1.6004806766069892;0.0;0.0
IN;Blade;0;1;-0.607868339976934;0.0;0.5
IN;C;0;1;1.4730524150422355;0.0;0.25
IN;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
IN;CMake;0;1;1.9028597668539395;0.0;0.0
IN;CoffeeScript;0;1;0.8129349221987213;0.0;1.0
IN;Common Lisp;0;1;2.551649668496865;0.0;0.16666666666666666
IN;Cuda;0;1;2.238044741357388;0.0;0.0
IN;Cython;0;1;2.279639442811098;0.0;0.0
IN;DIGITAL Command Language;0;1;2.5308549720807014;0.0;0.0
IN;DTrace;1;0;2.574606059376533;0.0;0.125
IN;Dockerfile;0;1;1.1991486271179024;0.0;0.0
IN;Emacs Lisp;0;1;2.2318200798117114;0.0;0.16666666666666666
IN;Fortran;0;1;2.414375048304809;0.0;0.3333333333333333
IN;FreeMarker;0;1;2.233992646159283;0.0;0.0
IN;GAP;0;1;2.3645671466915834;0.0;0.0
IN;GDB;0;1;2.3994460085833937;0.0;0.0
IN;GLSL;0;1;2.1554527348539922;0.0;0.0
IN;Gnuplot;0;1;2.547454318424486;0.0;0.0
IN;Go;0;1;1.4738099718038895;0.0;0.0
IN;HLSL;0;1;1.63564413921696;0.0;0.0
IN;Haskell;0;1;2.1809856862932695;0.0;0.0
IN;Inno Setup;0;1;2.545436957346266;0.0;0.2857142857142857
IN;Jinja;0;1;2.196084533029547;0.0;0.0
IN;Julia;0;1;2.44556255753298;0.0;0.3333333333333333
IN;LLVM;0;1;2.6041230586508184;0.0;0.0
IN;Less;0;1;-0.2804520567789595;0.0;1.0
IN;Lex;0;1;2.1625991970039027;0.0;0.0
IN;Liquid;0;1;2.412736976218014;0.0;0.0
IN;Lua;0;1;1.955032927393994;0.0;0.0
IN;M4;0;1;2.13591197847386;0.0;0.06666666666666667
IN;MATLAB;0;1;1.8559178394731168;0.0;0.0
IN;Makefile;0;1;1.5834986395889006;0.0;0.2
IN;Mako;0;1;1.446458610024901;0.0;0.0
IN;Mathematica;0;1;2.5063432538729487;0.0;0.0
IN;Meson;0;1;2.4846647918104923;0.0;0.0
IN;Mustache;0;1;2.0461741451331616;0.0;0.2
IN;NASL;0;1;2.4793272023911515;0.0;0.0
IN;NSIS;0;1;2.4430005417396354;0.0;0.0
IN;Nix;0;1;2.374165438622495;0.0;0.0
IN;Nunjucks;0;1;2.327867909641276;0.0;0.0
IN;Objective-C++;0;1;2.164512377073529;0.0;0.0
IN;PHP;0;1;-0.7130581167150217;0.0;0.25
IN;PLSQL;0;1;2.172316605785553;0.0;0.0
IN;PLpgSQL;0;1;2.0841674928508978;0.0;0.09090909090909091
IN;POV-Ray SDL;0;1;2.6611112924136378;0.0;0.0
IN;Pascal;0;1;2.175104488673493;0.0;0.0
IN;Pawn;0;1;2.5436333735931758;0.0;0.16666666666666666
IN;Perl;0;1;2.0311896384559676;0.0;0.0
IN;PostScript;0;1;2.5723216682711887;0.0;0.0
IN;PowerShell;0;1;1.164759552252281;0.0;0.0
IN;Processing;0;1;2.087294043609872;0.0;1.0
IN;Prolog;0;1;2.287641902908383;0.0;0.5
IN;Puppet;0;1;2.171797275176464;0.0;0.0
IN;QML;0;1;2.250034431709362;0.0;0.0
IN;QMake;0;1;1.973781967724206;0.0;0.0
IN;R;0;1;1.7766913381020464;0.0;0.5
IN;Raku;0;1;2.436369070502254;0.0;0.0
IN;Roff;0;1;2.0836874965079293;0.0;0.0
IN;Ruby;0;1;-0.5314756702149153;0.0;1.0
IN;Rust;0;1;2.2186114515487625;0.0;0.0
IN;SCSS;0;1;-0.6678932864874003;0.0;0.0
IN;SWIG;0;1;2.5317095092037696;0.0;0.0
IN;Sass;0;1;1.628693523048407;0.0;0.0
IN;Scala;0;1;2.121715154928413;0.0;0.08333333333333333
IN;Scheme;0;1;2.439861014429669;0.0;0.2
IN;Scilab;0;1;2.4954028812605675;0.0;0.5
IN;ShaderLab;0;1;1.4921215937922294;0.0;0.5
IN;Shell;0;1;-0.1879113331490984;0.0;0.5
IN;SmPL;0;1;2.2313656142520846;0.0;1.0
IN;Smalltalk;0;1;2.0691111409745773;0.0;0.0
IN;Smarty;0;1;2.1071504574072;0.0;0.14285714285714285
IN;SourcePawn;0;1;2.5795170308418838;0.0;0.0
IN;Standard ML;0;1;2.417400120031066;0.0;0.5
IN;Stata;0;1;2.3044074727215644;0.0;0.0
IN;Stylus;0;1;1.6141644795992551;0.0;1.0
IN;Svelte;0;1;2.118116949898174;0.0;1.0
IN;SystemVerilog;0;1;2.599802164220415;0.0;0.0
IN;TSQL;0;1;0.0590910475450887;0.0;1.0
IN;Tcl;0;1;2.2499327587203237;0.0;0.0
IN;TeX;0;1;1.9167178235943527;0.0;0.0
IN;Thrift;0;1;2.605218994346096;0.0;1.0
IN;Twig;0;1;1.4076038185774429;0.0;0.0
IN;TypeScript;0;1;-0.13588730026915347;0.0;0.0
IN;VBA;0;1;2.34598737834802;0.0;0.0
IN;VBScript;0;1;2.450314574578011;0.0;0.0
IN;VHDL;0;1;2.321942450011163;0.0;0.0
IN;Vim Script;0;1;2.093133788461143;0.0;0.0
IN;Vim Snippet;0;1;2.43315360166284;0.0;0.0
IN;Vue;0;1;-0.44188233198423804;0.0;0.0
IN;XSLT;0;1;2.0553182902796423;0.0;0.08333333333333333
IN;Yacc;0;1;2.119012304204972;0.0;0.0
IN;sed;0;1;2.380232658308562;0.0;0.0
IQ;C;1;0;1.4730524150422355;0.0;0.25
IQ;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
IQ;C++;1;0;1.3675251369112322;0.0;0.0
IQ;CSS;1;0;-1.2036787142617495;0.0;0.3333333333333333
IQ;HTML;1;0;-1.232076495332091;0.0;0.0
IQ;Java;0;1;-0.38912306692908444;0.0;0.0
IQ;JavaScript;1;0;-1.0904736344677202;0.0;0.0
IQ;Ruby;0;1;-0.5314756702149153;0.0;1.0
IQ;SCSS;0;1;-0.6678932864874003;0.0;0.5
IQ;TypeScript;0;1;-0.13588730026915347;0.0;0.0
IQ;Vue;1;0;-0.44188233198423804;0.0;1.0
IR;Assembly;0;1;1.9304043185725768;0.0;0.0
IR;Batchfile;0;1;1.6004806766069892;0.0;0.0
IR;C;0;1;1.4730524150422355;0.0;0.0
IR;C++;0;1;1.3675251369112322;0.0;0.0
IR;CMake;0;1;1.9028597668539395;0.0;0.0
IR;Dockerfile;1;0;1.1991486271179024;0.0;0.5
IR;EJS;0;1;0.31669110409502776;0.0;0.0
IR;Handlebars;0;1;0.6221021671307078;0.0;0.0
IR;Java;0;1;-0.38912306692908444;0.0;1.0
IR;Lua;0;1;1.955032927393994;0.0;0.0
IR;Makefile;0;1;1.5834986395889006;0.0;0.0
IR;Objective-C++;0;1;2.164512377073529;0.0;0.0
IR;Perl;0;1;2.0311896384559676;0.0;0.0
IR;PowerShell;0;1;1.164759552252281;0.0;0.0
IR;QMake;1;0;1.973781967724206;0.0;0.0
IR;R;0;1;1.7766913381020464;0.0;0.5
IR;Roff;0;1;2.0836874965079293;0.0;0.07692307692307693
IR;Ruby;0;1;-0.5314756702149153;0.0;1.0
IR;Rust;0;1;2.2186114515487625;0.0;0.0
IR;Shell;0;1;-0.1879113331490984;0.0;1.0
IR;Smarty;0;1;2.1071504574072;0.0;0.0
IR;Solidity;1;0;1.0639740202511812;0.0;0.0
IR;TeX;0;1;1.9167178235943527;0.0;0.0
IR;TypeScript;1;0;-0.13588730026915347;0.0;1.0
IR;Vim Script;0;1;2.093133788461143;0.0;0.0
IS;Java;1;0;-0.38912306692908444;0.0;1.0
IT;ASP.NET;0;1;0.07721316315731944;0.0;0.0
IT;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
IT;CSS;0;1;-1.2036787142617495;0.0;0.3333333333333333
IT;Dart;0;1;-0.7976656432256355;0.0;0.0
IT;EJS;0;1;0.31669110409502776;0.0;0.0
IT;GDScript;1;0;2.1124209739719317;0.0;0.0
IT;Gherkin;0;1;1.7095135076278267;0.0;0.5
IT;Go;0;1;1.4738099718038895;0.0;1.0
IT;HCL;0;1;2.1137366512604454;0.0;1.0
IT;HLSL;0;1;1.63564413921696;0.0;0.5
IT;HTML;0;1;-1.232076495332091;0.0;0.0
IT;Hack;1;0;-0.43790827196804394;0.0;0.5
IT;Handlebars;0;1;0.6221021671307078;0.0;0.0
IT;Java;0;1;-0.38912306692908444;0.0;0.0
IT;JavaScript;0;1;-1.0904736344677202;0.0;0.0
IT;Kotlin;0;1;-0.42841136847310457;0.0;0.5
IT;Less;0;1;-0.2804520567789595;0.0;0.0
IT;Mako;0;1;1.446458610024901;0.0;1.0
IT;OCaml;1;0;2.4715382454683827;0.0;0.6666666666666666
IT;Objective-C;0;1;-0.12118100788074036;0.0;0.0
IT;PowerShell;0;1;1.164759552252281;0.0;1.0
IT;Pug;0;1;0.6522318478058452;0.0;0.3333333333333333
IT;Ruby;0;1;-0.5314756702149153;0.0;0.0
IT;SCSS;1;0;-0.6678932864874003;0.0;0.5
IT;ShaderLab;0;1;1.4921215937922294;0.0;0.0
IT;SourcePawn;1;0;2.5795170308418838;0.0;0.0
IT;Standard ML;0;1;2.417400120031066;0.0;0.5
IT;Starlark;0;1;0.711259233895177;0.0;1.0
IT;Swift;0;1;-0.5406199683576715;0.0;0.0
IT;TSQL;0;1;0.0590910475450887;0.0;0.0
IT;TypeScript;0;1;-0.13588730026915347;0.0;0.0
JM;Java;1;0;-0.38912306692908444;0.0;0.0
JO;Batchfile;0;1;1.6004806766069892;0.0;0.3333333333333333
JO;C;0;1;1.4730524150422355;0.0;0.25
JO;C++;1;0;1.3675251369112322;0.0;0.0
JO;Dockerfile;0;1;1.1991486271179024;0.0;0.5
JO;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
JO;Makefile;0;1;1.5834986395889006;0.0;0.2
JO;PowerShell;0;1;1.164759552252281;0.0;1.0
JO;Python;0;1;0.1363314420870251;0.0;1.0
JO;TypeScript;0;1;-0.13588730026915347;0.0;1.0
JP;ASP.NET;0;1;0.07721316315731944;0.0;0.0
JP;Bicep;1;0;2.1842672436146215;0.0;0.0
JP;Brainfuck;1;0;2.0100832282595618;0.0;0.3333333333333333
JP;C#;0;1;0.10924910230999905;0.0;0.6666666666666666
JP;CSS;0;1;-1.2036787142617495;0.0;0.0
JP;Dart;0;1;-0.7976656432256355;0.0;0.5
JP;EJS;0;1;0.31669110409502776;0.0;1.0
JP;GAP;1;0;2.3645671466915834;0.0;1.0
JP;Gherkin;0;1;1.7095135076278267;0.0;0.0
JP;Groovy;0;1;2.0265268605091227;0.0;0.42857142857142855
JP;HTML;0;1;-1.232076495332091;0.0;0.0
JP;Hack;0;1;-0.43790827196804394;0.0;0.5
JP;Handlebars;0;1;0.6221021671307078;0.0;0.0
JP;Java;0;1;-0.38912306692908444;0.0;0.0
JP;JavaScript;0;1;-1.0904736344677202;0.0;0.0
JP;Jinja;0;1;2.196084533029547;0.0;0.8571428571428571
JP;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
JP;Kotlin;0;1;-0.42841136847310457;0.0;1.0
JP;Less;0;1;-0.2804520567789595;0.0;0.0
JP;M;1;0;2.477021637341133;0.0;1.0
JP;MATLAB;1;0;1.8559178394731168;0.0;1.0
JP;Mako;0;1;1.446458610024901;0.0;1.0
JP;Mustache;0;1;2.0461741451331616;0.0;0.4
JP;Nix;0;1;2.374165438622495;0.0;1.0
JP;Nunjucks;0;1;2.327867909641276;0.0;0.5
JP;Objective-C;0;1;-0.12118100788074036;0.0;1.0
JP;OpenEdge ABL;0;1;2.491272614725072;0.0;0.3333333333333333
JP;PHP;0;1;-0.7130581167150217;0.0;0.75
JP;PLpgSQL;0;1;2.0841674928508978;0.0;0.7272727272727273
JP;PureBasic;0;1;1.949979747557411;0.0;1.0
JP;Python;0;1;0.1363314420870251;0.0;1.0
JP;QMake;1;0;1.973781967724206;0.0;0.5
JP;R;0;1;1.7766913381020464;0.0;0.5
JP;Smarty;1;0;2.1071504574072;0.0;0.6428571428571429
JP;Solidity;0;1;1.0639740202511812;0.0;0.5
JP;Starlark;0;1;0.711259233895177;0.0;0.0
JP;TSQL;0;1;0.0590910475450887;0.0;0.0
JP;Twig;0;1;1.4076038185774429;0.0;0.0
JP;VHDL;1;0;2.321942450011163;0.0;0.0
JP;XSLT;0;1;2.0553182902796423;0.0;0.75
KE;Batchfile;0;1;1.6004806766069892;0.0;0.3333333333333333
KE;C#;0;1;0.10924910230999905;0.0;0.0
KE;C++;0;1;1.3675251369112322;0.0;0.5
KE;CMake;0;1;1.9028597668539395;0.0;0.3333333333333333
KE;CoffeeScript;1;0;0.8129349221987213;0.0;0.0
KE;Dockerfile;0;1;1.1991486271179024;0.0;0.0
KE;Go;0;1;1.4738099718038895;0.0;0.0
KE;Handlebars;0;1;0.6221021671307078;0.0;0.0
KE;Java;0;1;-0.38912306692908444;0.0;0.0
KE;Makefile;0;1;1.5834986395889006;0.0;0.2
KE;Nix;1;0;2.374165438622495;0.0;0.0
KE;Objective-C;0;1;-0.12118100788074036;0.0;1.0
KE;Objective-C++;0;1;2.164512377073529;0.0;0.0
KE;R;0;1;1.7766913381020464;0.0;0.5
KE;Roff;0;1;2.0836874965079293;0.0;0.07692307692307693
KE;Rust;0;1;2.2186114515487625;0.0;0.0
KE;Smarty;0;1;2.1071504574072;0.0;0.0
KE;TypeScript;0;1;-0.13588730026915347;0.0;0.5
KE;Vue;0;1;-0.44188233198423804;0.0;1.0
KG;Batchfile;0;1;1.6004806766069892;0.0;0.0
KG;C;0;1;1.4730524150422355;0.0;0.0
KG;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
KG;C++;0;1;1.3675251369112322;0.0;0.0
KG;CMake;0;1;1.9028597668539395;0.0;0.1111111111111111
KG;Dockerfile;0;1;1.1991486271179024;0.0;0.0
KG;Makefile;0;1;1.5834986395889006;0.0;0.0
KG;PHP;0;1;-0.7130581167150217;0.0;0.5
KG;Ruby;0;1;-0.5314756702149153;0.0;1.0
KG;Shell;0;1;-0.1879113331490984;0.0;0.5
KG;TypeScript;1;0;-0.13588730026915347;0.0;0.5
KG;Vue;1;0;-0.44188233198423804;0.0;0.0
KH;C;0;1;1.4730524150422355;0.0;0.5
KH;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
KH;Dockerfile;0;1;1.1991486271179024;0.0;0.0
KH;Java;1;0;-0.38912306692908444;0.0;0.0
